지역명,기사제목,기자이름,날짜,내용,링크
경북,"김천, 농축산부 방문 ‘국비 확보’ 총력",일간경북신문 - 문장훈 기자,2023/05/29,"김천시 홍성구 부시장은 지난 25일 정부 세종청사 농림축산식품부 예산업무를 담당하는 기획재정담당관실과 원예경영과를 방문하여 김천시의 농업현황 및 발전 방향에 대해 설명하고 주요 국비 지원 사업을 건의했다.
건의안건은 과수 거점 산지유통센터 건립과 농촌 외국인 근로자 기숙사 건립 지원 사업이다.
먼저, 과수 거점 산지유통센터 건립사업은 김천시가 포도, 자두의 주산지이자 사과, 배, 복숭아 등 다양한 과일이 생산되는 지역이다. 그중 저장성과 맛이 우수한 샤인 머스캣의 최대 생산지로 재배면적이 확대됨에 따라 생산량도 급증하고 있어 향후 연간 생산량이 6만 톤에 육박할 것으로 예측한다.
이에 기존의 소규모 산지유통센터가 그 역할을 수행하기에는 한계에 다다른 상황으로 많은 물량을 한꺼번에 확보하고, 체계적인 선별·포장·저장 등을 통해 철저한 품질관리의 필요성이 대두되어 ‘과수 거점 산지유통센터 건립’ 사업을 준비하고 있다.
현재 운영 중인 지역농협 산지유통센터와 더불어 산지 중심 가격경쟁력을 갖출 예정이다. 과수 거점 산지유통센터 건립사업은 올해 2월에 사업을 신청했으며 현장 심사 및 발표평가를 앞두고 있다. 또한, 김천시가 올해 농식품부 공공형 계절 근로 사업에 선정되면서 도입한 계절근로자는 농식품부 허용 최대 쿼터 100명이다.
3월 말 입국하여 4월 1일부터 포도, 자두, 복숭아, 사과, 양파 등 과수 및 밭작물 농작업에 투입됐다. 문장훈기자",http://www.newgbnews.com/news/view.php?idx=307311
경북,"상주, 인구감소대응 35개 실천사업 제시",일간경북신문 - 김학전 기자,2023/05/29,"상주시는 지난 25일 시청 소회의실에서 최우진 부시장을 비롯한 상주시 인구감소지역대응 위원회, 상주시의회 의원, 지방소멸대응 실무추진단 등 20여 명이 참석한 가운데 「상주시 인구감소대응 기본계획 수립 연구용역」 최종보고회를 개최했다.
시는 지난 1월 연구용역을 시작으로 5월 중간보고회를 열어 상주시 인구감소지역대응위원회, 지방소멸대응 실무추진단 등 다양한 의견을 수렴하고 제시된 내용을 반영하여 상주시 맞춤형 인구감소지역대응 비전·목표·전략을 도출했다. 보고회에서는 “다함께 상주하는 어울림 도시 상주!”라는 비전과 함께 매력공간 창출로 생활인구 확보, 정주여건 개선으로 지역활력 제고, 차별화된 로컬라이프 구축으로 정착유도의 3가지 목표를 위한 35개의 실천사업을 제시했다.
상주시는 최종보고회에서 나온 의견을 반영하고 14일간의 주민 의견을 청취한 후 상주시 인구감소지역대응위원회 심의를 거쳐 5월 말까지 기본계획을 최종 수립할 계획이다.최우진 부시장 은“인구감소지역대응 기본계획은 2022년부터 2026년까지의 5개년간의 인구정책 방향을 담는 계획임에 따라 현실적이고 실효성 있는 사업들을 제시하는 데 집중, 제시된 다양한 실천사업들이 차질없이 추진되어 도움이 되길 기대한다”라고 말했다.김학전기자",http://www.newgbnews.com/news/view.php?idx=307310
경북,경북형 브랜드 팝업 ‘마켓054’,일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307308
경북,100선&경북나드리 출석체크,일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307306
경북,6월엔 혜택 풍성한 경북으로~,일간경북신문 - 이기화 기자,2023/05/29,"경북도는 ‘6월 여행가는 달’을 맞아 여행객을 사로잡을 다양한 할인 혜택과 즐길 거리를 선보이며 관광객 유치에 적극 나선다.
‘여행가는 달’은 국내여행 활성화를 통해 내수 진작을 위한 목적으로 문화체육관광부, 한국관광공사, 전국 지자체, 관광업계가 협업해 추진하는 국내여행 활성화 캠페인이다.
경북도는 6월 1일부터 한 달간 여행가는 달을 맞아 교통․숙박 할인 및 트렌드를 반영한 이색적인 여행상품과 이벤트 등 다양한 혜택으로 경북을 찾는 관광객의 여행을 돕는다. 먼저, 한국철도공사와 연계해 5월에 선보인 기차 관광상품인 ‘반하다! 경북’은 여행가는 달 6월에도 계속 진행된다. 이 상품은 기차를 이용해 경북을 찾는 관광객에게 철도요금의 반(50%)과 기차역에서 이용 가능한 상품권(3천원)에 대해 반(50%)을 여행자 지정 계좌로 지원한다.
아울러 숙박을 하면 추가로 1만원까지 지원하고, 코레일에서는 철도요금 10%의 특별할인 혜택도 함께 제공한다.
상세사항은 코레일 대구권여행센터(053-940-2223)와 경북권여행센터(054-639-2293), 코레일 홈페이지·코레일톡에서도 확인 가능하며, 반하다! 경북 이벤트는 예산이 소진되면 조기 종료되므로 서둘러 예매해 기차타고 경북으로 떠나보자!!
전국 12개 시·도가 참여하는 숙박 할인 온라인 기획으로 한국관광공사가 주관하는 ‘2023 대한민국 숙박 세일 페스타 지역편’을 통해 경북에서 숙박시설을 이용하는 관광객들에게 숙박비 할인쿠폰을 쏜다.
숙박 할인을 받으려면 5월 30일부터 6월 1일까지 3일간 온라인 채널에서 발급하는 5만원 할인쿠폰을 발급받아 7만원 초과 숙박시설을 예약할 때 사용하면 된다.
자세한 할인사항은 2023 대한민국 숙박 세일 페스타 지역편 안내 페이지(ktostay.visitkorea.or.kr)를 참고하고, 경북을 여행하며 숙박 할인 혜택도 받고 추억도 쌓아보자!! 한편, 경북도는 경북만의 이색적인 관광상품을 소개하며 여행객들에게 경북 관광 매력을 적극 알릴 계획이다.",http://www.newgbnews.com/news/view.php?idx=307305
경북,日서 안동소주 세일즈맨으로 나선 부시장,일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307304
경북,"경북도, 지방 외교로 스리랑카 국가변혁 이끈다",일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307303
경북,"경북도, 타이베이서 관광객 유치 ‘올인’",일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307302
경북,"청송, 공립형 ‘진보지역아동센터’ 개소",일간경북신문 - 김연태 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307301
경북,‘골든타임 사수’ 심폐소생술·응급처치 교육,일간경북신문 - 김규화 기자,2023/05/29,"봉화군은 지난 25일 군청 종합민원실에서 근무하는 직원 40여 명을 대상으로 심폐소생술 및 응급처치 교육 훈련을 실시했다.
이번 교육은 방문 민원인 또는 직원 등이 급성심장정지 등 응급 상황 발생 시 차분하고 신속하게 대처함으로써 군민들의 생명을 보호하고자 마련됐다.
응급상황 발생 시 빠른 대처 요령, 올바른 심폐소생술 방법, 자동심장충격기(AED) 사용 방법 등 이론 교육에 이어 마네킹과 자동심장충격기를 활용한 실습 교육 순으로 진행됐다.
교육에 참가한 직원들은 “실생활에서 사용되는 일이 없기를 바라지만 응급상황에서 차분하게 대처할 수 있을 것 같다.”라고 말했다.
김익찬 종합민원실장은 “어르신들의 방문이 많은 우리 군 특성상, 응급 상황에 철저하게 대비해야 할 필요성을 느꼈다.”라고 말했다.김규화기자",http://www.newgbnews.com/news/view.php?idx=307300
경북,사료용 총체벼 실증재배 드론 직파 연시회,일간경북신문 - 금인욱 기자,2023/05/29,"예천군 농업기술센터는 지난 6일 용궁면 월오리에서 사료용 총체벼 실증재배 드론 직파 연시회를 개최했다.
총체벼란 잎, 줄기, 알곡을 포함한 벼 전체를 수확해 가축의 사료에 이용하는 벼를 말하는데 관내 실증재배 5농가(5ha)는 사료용 총체벼인 ‘영우’ 품종으로 드론을 활용해 직파하거나 이앙, 산파하는 파종 방법으로 경영비, 생초 수확량 등을 비교할 예정이다.
특히, 총체벼 재배의 경우 기존 벼 재배관리와 거의 차이가 없고 5월 하순 드론을 활용해 논에 볍씨를 뿌리면 이앙재배에 필수적인 못자리 설치, 육묘, 모판 옮기기 과정을 생략할 수 있어 인력난 해소에 도움이 된다.
또한, 벼 재배면적 감축을 통한 쌀 수급 안정과 양질의 조사료 생산은 물론 공익직불금‧전략작물직불금‧논 타작물‧조사료생산장려금 등 다양한 인센티브도 받을 수 있어 농가 경영 안정도 꾀할 수 있다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307299
경북,“올바른 손 씻기 습관 길러요”,일간경북신문 - 금인욱 기자,2023/05/29,"예천군은 올바른 손 씻기로 각종 감염병을 예방하기 위해 6월부터 뷰박스(viewbox) 대여사업을 추진한다.
뷰박스는 손 씻기 교육용으로 손에 형광 로션을 바르고 박스에 손을 넣으면 손 씻기 전과 후의 상태를 직접 확인하고 비교할 수 있어 교육에 매우 효율적이다.
올바르게 손을 씻지 않으면 각종 감염병에 노출되기 쉽고 특히, 코로나19가 유행하면서 개인위생 수칙 준수 중요성이 대두되자 군은 육안으로는 보이지 않는 감염균에 대한 경각심을 알려주기 위해 이번 사업을 마련했다.
뷰박스 체험 대여를 희망하는 기관은 보건소를 방문해 신청서를 작성하고 교육 방법 등을 안내받은 후 최대 2주 동안 대여할 수 있으며 자세한 내용은 보건소 감염병대응팀(650-8057)으로 문의하면 된다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307298
경북,"문경, 3게 긍정마인드 실천 방안 마련",일간경북신문 - 이기화 기자,2023/05/29,"문경시는 지난 25일 시청 대회의실에서 백승모 부시장 주재로 각 부서 지표 담당자 80여 명이 참석한 가운데 ‘2023년 시군평가 추진상황 점검 보고회’를 개최했다.
시군평가는 경북도 내 22개 시군을 대상으로 정부 합동평가와 연계하여 국정 주요 시책과 도정 역점시책 등에 대한 성과를 종합적으로 평가하는 것으로, 올해는 정량지표 82개, 정성지표 18개 총 100개의 지표에 대한 평가를 받게 된다.
이날 진행된 보고회에서는 지난해 시군평가 결과의 부진사항을 분석하고, 금년 100개 평가지표(정량, 정성)에 대한 추진상황을 점검했다.
또한, 부진지표에 대한 실효성 있는 계획 마련과 실적제고 등 실적 향상을 위해 3게 긍정마인드 실천운동과 연계한 추진 방안을 마련하는 자리를 가졌다.
문경시는 앞으로도 보고회를 연중 수시로 개최해 추진실적을 점검하여 문제점을 분석·개선하고, 경북도 및 부서 간 유기적 소통으로 체계적인 지표 관리와 우수사례 발굴을 위한 대응 전략을 수립해 나갈 방침이다.이기화기자",http://www.newgbnews.com/news/view.php?idx=307297
경북,"영양, 단계별 치매환자 돌봄 가족프로그램",일간경북신문 - 김연태 기자,2023/05/29,"영양군치매안심센터는 치매환자 가족을 대상으로 오는 6월 29일까지 8회기의 과정으로「단계별 치매환자 돌봄을 위한 가족프로그램」을 시범운영한다.
‘단계별 치매환자 돌봄을 위한 가족프로그램’시범운영은 프로그램의 효과성을 검증하고 수정․보완하여 치매안심센터 치매환자 가족을 대상으로 운영할 수 있는 표준화된 프로그램을 확산 및 보급하기 위한 프로그램이다.
또한 회기별로 증상관리, 일상생활관리, 행동심리증상관리, 안전관리, 의사소통관리 등 치매단계별 다양한 돌봄역량을 강화할 수 있는 프로그램으로 구성되어 있다.
프로그램 참여 대상자는‘단계별 치매환자 돌봄 가족프로그램’에 참여한 치매환자 가족 4명(실험군), 참여하지 않은 치매환자 가족 4명(대조군)으로 구성되어 있다.
7월부터는 치매가족을 위한 힐링 프로그램, 산림 및 농업 치유프로그램 등이 운영될 예정이다.
자세한 사항은 영양군 치매안심센터 치매 가족지원팀(680-5891,5871)으로 문의하면 된다.김연태기자",http://www.newgbnews.com/news/view.php?idx=307296
경북,‘영주 죽령장승제’ 이색 볼거리 제공,일간경북신문 - 금인욱 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307295
경북,"예천, 화훼유통복합공간 준공 ‘경쟁력 UP’",일간경북신문 - 금인욱 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307294
경북,"상주, 도시계획 혁신… ‘일본 벤치마킹’",일간경북신문 - 김학전 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307309
경북,"구미, LS-HAI JV 1천억 규모 투자유치 성공",일간경북신문 - 김학전 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307280
경북,"구미시의회, 청렴 의정활동 다짐",일간경북신문 - 김학전 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307279
경북,"성주군의회, 행정사무감사 의정 교육",일간경북신문 - 윤기영 기자,2023/05/29,"실무능력 향상 역량강화


성주군의회는 지난 25일 성산동 고분군 다목적 강당에서 의원 역량 강화 및 실무능력 향상을 위한 의정 실무 교육을 실시했다.
이번 교육은 오는 6월 7일부터 23일까지 17일간 진행되는 제1차 정례회 행정사무감사를 대비한 의정 실무 교육과 법정 의무 교육인 부패방지 및 청렴교육 그리고 SNS 활용법에 관한 주제로 진행됐다.
이날 강사는 각 분야의 전문가들로 구성됐으며, 의원들은 평소 궁금해하던 질문들을 쏟아 내며 적극적인 자세로 교육에 임했다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307278
경북,"청도군의회, 하천정비사업장 방문·점검",일간경북신문 - 이종구 기자,2023/05/29,"청도군의회는 지난 17일부터 26일까지 10일간의 일정으로 제292회 청도군의회 임시회를 열어 2023년 상반기 군정질문을 실시하였다.
주요 군정 질의는 △재정이 수반되는 MOU 체결현황 △주민만족도 조사결과 △4차 산업혁명 및 빅데이터를 활용한 업무연계 현황 △명시·사고이월 내역 △결산상 순세계잉여금 현황 △어린이집 급식비 지원내역 △취약계층 아동의 방학중 중식지원 현황 △청소년 보호를 위한 학교폭력 예방 및 지원 △고향사랑기부제 기부현황 △해외 새마을시범마을 조성 △신재생에너지 지원 사업 △도시재생뉴딜사업 및 도시재생인정사업 △치매노인 실종예방 △출산․육아용품 대여 현황 △임차 산불진화헬기 관내 비행관련 △고평교 재가설공사 △주민숙원사업 편입토지 내역 △스마트 CCTV보급현황 △다자녀 지원현황 △청도소싸움경기사업 △외국인계절근로자 사업 △파크골프장 설치현황 등 관과소별 총 128건으로, 군민을 위한 정책을 펼쳐나가는 데 소중한 의정 자료로 활용될 것으로 보인다.
또한 군정 질의와 관련하여 글방천소하천정비사업장 외 3개소를 방문하여 사업현장을 직접 확인․점검을 하고, 주민 및 관계자의 애로사항 청취를 통해 문제점에 대한 개선방안을 집행부에 전달하였다. 이종구기자",http://www.newgbnews.com/news/view.php?idx=307277
경북,"日 후쿠오카 중기동후회, 경자청 방문",일간경북신문 - 이종구 기자,2023/05/29,"‘지난 24일부터 26일까지, 3일간 일본 후쿠오카 중소기업동후회 소속 12개 기업사절단 (이하, 일본 기업사절단)이 대구·경북지역의 기업들과 교류 및 네트워킹 활동을 위해 대구경북경제자유구역청(청장 : 최삼룡, 이하 대경경자청)의 사업지구를 방문하였다.
이번 방문은 최근 한일기업 간 교류 활성화의 분위기가 점차 무르익어가는 가운데, 코로나로 막혀있던 양국 기업 간의 만남을 통해 소통을 강화하고 상호교류를 재개하기 위해 이루어졌다.
일본 기업사절단의 주요일정은 대경경자청의 주요 사업지구인 수성알파시티와 경산지식산업지구 시찰, 韓日기업 간 교차발표로 진행되는 DGFFEZ 주관 투자환경설명회 참석 및 지역기업과 교류 프로그램 참석으로 진행되었다.
대구경북경제자유구역청의 투자환경에 대한 발표 후 투자유치 자문위원이자 한일기업 간 진출을 지원하는 아자부 쓰리에이 컨설팅 대표이사 스즈키 시게유키 위원과 후쿠오카 중소기업가동우회 IT 부회 회장이자 스크럼 소프트웨어의 타치바나 노부히로 대표를 포함한 총 12명의 일본 기업인과 지역기업 세중아이에스를 비롯한 2개 기업이 네트워킹 시간을 가졌으며, 일본기업 3개, 지역기업 3개 기업이 상호기업에 대해 교차발표를 통해 잠재적 투자 및 판로개척에 대한 의향을 확인하였다.이종구기자",http://www.newgbnews.com/news/view.php?idx=307276
경북,"구미, 전문인재가 첨단산업 기술 주역 육성",일간경북신문 - 김학전 기자,2023/05/29,"구미시는 10. 14 ~ 20일 7일간 개최예정인 제58회 전국기능경기대회에 참가하는 마이스터·특성화고 3개 학교 대표선수들의 사기 증진과 기술력 강화를 위해 훈련비 2,000만원을 지원했다.
충남에서 개최되는 이번 대회는 시·도 대표선수 50개 직종에 약1,800여명 참가하며, 구미시는 경북 선수단으로 12개 직종에 32명이 출전해 전국 기술인재들과 경쟁을 벌인다. 대회에 입상한 선수는 금메달 1,000만원, 은메달 600만원, 동메달 400만원의 상금과 함께 입상 순위에 따라 대통령·국무총리·고용노동부장관·한국위원회 회장 상 등 상장을 수여받는다.
이번 대회에 참가하는 구미시 선수들은 지난 4월 개최된 경북기능경기대회 직종별 1 ~ 3위 입상 선수들이다. 특히 올해 경북기능경기대회에서 금오공업고등학교는 40개 소속 기관 중 1위(11년 연속), 구미전자공업고등학교는 5위를 차지했고, 경북생활과학고는 요리직종에서 금메달(3년 연속)을 차지한 만큼 이번 전국기능경기대회에서도 우수한 성과를 거둘 것으로 기대된다.
참고로, 작년 전국기능경기대회에 경북 선수단으로 출전한 구미시 선수단은 금메달 2개, 은메달 5개, 동메달 1개, 우수상 2개, 장려상 6개 등 총 16개의 상을 수상했다. 또한 전체 소속 기관 263개 중 금오공고는 9위, 전자공고는 10위를 차지했다.
시에서는 숙련기술 우대풍토를 조성하고 저변확산을 통한 산업 발전에 기여하기 위해 전국기능경기대회 훈련비지급사업 외에도 마이스터고 산업현장견학·진로적성교육사업, 중소기업 기술지원컨설팅, 구미시 최고장인 선정사업, 재능기부 봉사활동 등 다양한 사업을 펼치고 있다.
이운균 노동복지과장은 ""대회준비기간 동안 갈고닦은 역량을 마음껏 발휘하기 바라며, 공단 50년 역사를 가진 구미가 시대에 따라 주력산업을 성장시킬 수 있었던 데에는 기능인들의 열정과 도전이 있었기에 가능했다""며, ""전문기술인재가 미래 첨단산업의 핵심기술 주역임을 기억해주길 바란다""고 말했다.김학전기자",http://www.newgbnews.com/news/view.php?idx=307275
경북,TK신공항 미래 전략수집 워킹그룹 ‘한자리에’,일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307274
경북,“에너지산업의 중심 경북에 투자하세요” 부산 기후산업박람회 참가 경주 국가산단 등 유치 홍보,일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307188
경북,인도에 부는~ 경북형 한류열풍 청년 문화교류 행사 인기,일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307187
경북,‘포항국제불빛축제’ 안전도 잡고 지역경제도 잡고,일간경북신문 - 김재원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307186
경북,울진 수토사 “우리 영토 독도 지키다”,일간경북신문 - 박두원 기자,2023/05/25,"울진군은 26일 대풍헌 앞 구산항 일원에서‘2023년 울진 수토사 뱃길 재현 행사’를 개최한다.
구산항은 조선시대 수토사(搜討使)들이 우리의 영토인‘울릉도(독도)’를 수토하기 위하여 파도가 잔잔하기를 기다리면서 출항했던 출발지로서, 그 수토사들이 출항하기 전 머물렀던 울진 대풍헌은 경북도 기념물 제165호로 지정되어 있으며 울릉도(독도) 영토 수호의 전진기지로서 그 의미와 역사가 깊은 장소이다. 이 울진 수토사 뱃길 재현 행사는 2011년부터 매년 행하는 행사로서 작년에 이어 경북도와 울진군이 주최하고 울진문화원의 주관으로 기획하여 개최된다.
이날 행사에는 구산리 주민들과 학생 등으로 구성된 108여 명이 월송만호의 조선시대 수군 복장을 갖추어 월송포진성에서 출병하여 구산항 대풍헌에 도착하는 수토사의 행렬하는 모습과 모형 판옥선에 승선하여 출정하는 모습을 재현한다. 아울러, 출정하는 조선시대 수토사들과 이 출정행사에 참여한 마을주민들을 위로하기 위해 2부 행사인 문화공연을 진행할 계획이다.
손병복 울진군수는“이곳 대풍헌은 수토사들이 울릉도(독도)를 수토하기 위하여 잠시 머문 역사적으로 의미가 큰 장소인 만큼 수토사가 출정하는 행렬 재현 행사와 함께 대풍헌 및 수토문화전시관을 통해 독도수호의 의지와 수토 활동의 역사교육의 장으로 활용하기를 바란다”라고 말했다. 박두원기자",http://www.newgbnews.com/news/view.php?idx=307169
경북,"영덕군수, 마약범죄 예방 챌린지 동참",일간경북신문 - 박두원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307168
경북,"영덕군수, 마약범죄 예방 챌린지 동참",일간경북신문 - 박두원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307167
경북,"포항국제불빛축제, 27일 교통통제",일간경북신문 - 김재원 기자,2023/05/25,"포항시는 ‘2023 포항국제불빛축제’ 개최에 따라 메인 행사가 열리는 27일 행사장 주변 3개 구간 총 2.9㎞에 대한 교통통제를 실시한다고 밝혔다.
먼저 27일 오전 11시부터 오후 5시까지 퐝 거리 퍼레이드 및 퍼포먼스를 위해 운하로(송림초등학교사거리~운하관북측삼거리)에 대해 통제를 실시한다. 또한 27일 본 행사에 대비해 오후 2시부터 10시까지 희망대로(형산교차로~운하관삼거리), 형산강북로(형산교차로~문화예술회관남측삼거리)를 통제해 시민들이 안전하게 축제를 즐길 수 있도록 할 예정이다. 이와 함께 전면 통제가 이뤄지는 구간으로 연결되는 주택가 이면도로 진입 차량에 대해서도 통행 제한을 실시한다.
포항시는 올해 국제불빛축제가 4년 만에 정상 개최되는 만큼 안전 축제로 만들 수 있도록 유관기관, 포항남부경찰서 및 교통 봉사단체 등과 교통 대책에 대해 긴밀히 협의하는 등 시민과 관광객들의 교통 불편이 최소화될 수 있도록 총력을 기울일 방침이다. 이를 위해 행사장 주변 및 주요 교차로에 교통 봉사단체, 경찰, 공무원 등 총 307명을 배치하고, 송도해안로 주차장, 송림초등학교, 포항운하공영, 송도중학교, 죽도초등학교 등 총 13개소에 약 9,000여 면의 임시주차장을 마련했다. 아울러 시는 교통통제가 이뤄짐에 따라 축제장을 찾는 시민과 관광객들에게 교통편의를 제공하기 위해 27일 오후 3시부터 11시까지 임시주차장에서 행사장으로 이어지는 3개 노선에 6대의 셔틀버스를 30분 간격으로 운행한다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307166
경북,고품질 친환경 쌀 생산 ‘왕우렁이 방사’,일간경북신문 - 김재원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307165
경북,울릉 ‘소통·협력’ 해양수산분야 현안 해결,일간경북신문 - 송성준 기자,2023/05/25,"울릉군은 24일 울릉군청 회의실에서 김상기 포항지방해양수산청장 등이 참석한 가운데 포항지방해양수산청과 해양수산정책협의회를 개최하였다.
이번 정책협의회는 포항지방해양수산청에서 경북지역 해양수산 관련 5개 지자체(포항, 경주, 영덕, 울진, 울릉)와 개별 개최로 진행하고 있으며, 포항지방해양수산청에서는 지자체와의 소통과 협력을 강화하여 해양수산 관련 현안의 조속한 해결 및 정책 성과를 제고해 나갈 계획이라고 밝혔다.
한편 이날 협의회는 포항지방해양수산청의 관내 주요 추진사업 및 향후 계획에 대해 설명하고, 울릉군에서 중점으로 추진하는 현안 사항 중 비중 있는 사업을 현장 위주로 상호해결 할 수 있는 방법에 대해 논의했다. 주요 협의내용으로 포항지방해양수산청에서는 울릉도 항만시설의 효율적 관리 및 여객들의 불편을 해소하기 위한 사항에 대한 협의가 있었으며, 울릉군에서는 울릉(사동)항 3단계(크루즈항)건설을 비롯하여 도동항 방파제 연장사업 변경과 독도(서도) 유지보수 공사, 울릉(사동)항 내 여객편의 및 복합물류센터건립 등 7개의 현안 사항에 대해 건의하고 의견을 교환하였다. 김규율 울릉군 부군수는 “양 기관 간 상호 우호적 입장에서 협력자로서 대화와 협조로 당면 현안사항들이 원만하게 처리될 수 있기를 바란다.”고 말했다. 송성준기자",http://www.newgbnews.com/news/view.php?idx=307164
경북,미래 신성장 산업 ‘포항 그래핀밸리’ 조성,일간경북신문 - 김재원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307163
경북,"경북도, 저소비·고효율 에너지대전환 앞장",일간경북신문 - 이기화 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307155
경북,"봉화군의회, 군정주요 사업장 현장확인",일간경북신문 - 김규화 기자,2023/05/25,"봉화군의회는 지난 16일부터 10일간의 일정으로 열린 제256회 봉화군의회 임시회를 25일 폐회했다.
이번 임시회에 상정된 조례안 및 주요안건인 △봉화군 작은도서관 설치 및 운영 지원에 관한 조례안 △봉화군 저소득주민 건강보험료 및 노인장기요양보험료 지원 조례 일부개정조례안 △봉화 친환경 양수발전소 유치 촉구 결의안 △농작물 냉해피해 대책 마련 촉구 건의안 △춘양면 군인관사 영양군 이전 반대 결의안 △봉화군 신규 양수발전소 유치 동의안 등 총 16개의 안건을 심도 있게 검토해 원안 가결했다.
특히 △‘춘양 노후정수장 개선공사’현장을 방문해 주민들이 양질의 물을 사용할 수 있도록 공사뿐만 아니라 사후관리에도 만전을 기해 줄 것을 당부했고 △‘봉화 군계획시설 조성사업’현장을 방문해 공사 시 발생 되는 각종 소음, 미세먼지 및 주민 통행에 불편이 없도록 철처한 관리감독을 당부하는 등 주요 사업장 30여 곳을 찾아 주민의견 수렴의 중요성을 강조하며 사업의 원활한 추진을 위해 힘써줄 것을 주문했다.
김상희 의장은 “군정주요사업장 현장 확인을 통해 사업 추진 현황을 파악하고 미흡한 부분에 대해서 지적할 수 있는 중요한 회기였으며, 현장에서 지적된 사항에 대해서 집행부에서는 군정에 잘 반영될 수 있도록 최선을 다 해주길 바란다.”라고 말했다. 김규화기자",http://www.newgbnews.com/news/view.php?idx=307152
경북,"군위군의회, 기금운용계획변경안 등 의결",일간경북신문 - 박효명 기자,2023/05/25,"군위군의회은 지난 22일부터 24일까지 3일간의 일정으로 제273회 군위군의회 임시회를 개최했다. 이번 임시회는 22일 제1차 본회의에서 최규종의원의 불법폐기물 비료와 관련 하여 5분 발언을 하였고, 제2차 본회의에서는 2023년도 제2회 추가경정예산안 및 기금운용계획변경안을 다뤘다. 22일, 23일 이틀간 예산결산특별위원회의 심사를 거쳐 군위군이 제출한 당초 예산보다 152억 9천만 원 증액된 4,521억 8천만 원을 원안대로 통과시켰다. 장철식 위원장은 심사결과 보고를 통해 “사업의 필요성과 예산의 규모, 계속성 등을 면밀히 검토한 결과 당면 현안사업과 주민숙원사업을 위주로 적정하게 편성하였다”고 밝혔다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=307151
경북,"전공노 경북, APEC 경주 유치 지지 선언",일간경북신문 - 서경규 기자,2023/05/25,=,http://www.newgbnews.com/news/view.php?idx=307150
경북,“2차 공공기관 인구감소지역 우선 배치” 촉구,일간경북신문 - 금인욱 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307149
