title,keyword,category,subcategory,predication,departmenet
창원시 축산물 포장처리업 실적보고에 대해 문의합니다.,"['축산물', '포장처리업', '실적보고', '문의']",농업_축산,기타,문의(질의),마산기술지원과
창원시 축산물 포장처리업 실적보고 관련하여 통화 했었는데 부재중 전화를 받아 확인차 연락드렸습니다.,"['축산물', '포장처리업', '실적보고']",농업_축산,기타,문의(질의),마산기술지원과
창원시 축산물 포장처리업 실적보고와 관련해 문의드립니다.,"['축산물', '포장처리업', '실적보고', '문의']",농업_축산,기타,문의(질의),마산기술지원과
농심대학 교육생 모집내용 관련하여 남성 농업인만 신청 가능한지 문의드립니다.,"['농심대학', '교육생', '모집내용', '남성', '농업인', '신청', '가능', '문의']",농업_축산,기타,문의(질의),농업기술과
농심대학 교육생 모집내용 관련하여 남성 농업인만 모집하나요?,"['농심대학', '교육생', '모집내용', '남성', '농업인', '모집']",농업_축산,기타,문의(질의),농업기술과
농심대학 교육생 모집내용 관련하여 문의드립니다. 남성 농업인만 신청 가능한지 확인 바랍니다.,"['농심대학', '교육생', '모집내용', '남성', '농업인', '신청', '가능', '문의']",농업_축산,기타,문의(질의),농업기술과
마산 지역에 있는 길고양이중성화수술 사업에 대해 문의드립니다.,"['마산', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
마산 지역에 늘어나는 길고양이 개체수로 길고양이중성화수술 관련 문의드립니다.,"['마산', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
마산 지역에 있는 길고양이중성화수술은 어떻게 신청해야 하는건가요?,"['마산', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
마산 지역 길고양이중성화수술에 대해 궁금합니다.,"['마산', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
마산 지역 길고양이중성화수술 관련 내용을 묻고 싶은데 어디에 문의를 해야하나요?,"['마산', '길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
길고양이 중성화수술에 대해 문의합니다.,"['길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
길고양이 중성화수술에 대해 알고 싶어요.,"['길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
"답변 부탁드립니다. 길고양이 중성화수술에 대해 질문을 드리려 하는데, 어느 부서가 담당하시나요?","['길고양이', '중성화수술']",농업_축산,기타,문의(질의),마산기술지원과
의창구청의 농약 판매업 등록 담당부서를 문의드립니다.,"['의창구청', '농약', '판매업', '등록', '담당부서', '문의']",농업_축산,농약판매원,문의(질의),농업정책과
의창구청의 농약 판매업 등록 담당부서를 연결해 주세요.,"['의창구청', '농약', '판매업', '등록', '담당부서', '연결']",농업_축산,농약판매원,문의(질의),농업정책과
의창구청의 농약 판매업 등록 담당부서는 어디인가요?,"['의창구청', '농약', '판매업', '등록', '담당부서']",농업_축산,농약판매원,문의(질의),농업정책과
안내 바랍니다. 의창구청의 농약 판매업 등록 담당부서 및 전화번호를 알려주세요.,"['의창구청', '농약', '판매업', '등록', '담당부서']",농업_축산,농약판매원,문의(질의),농업정책과
의창구청의 농약 판매업 등록 문의 담당부서에 관해 문의드려요.,"['의창구청', '농약', '판매업', '등록', '담당부서', '문의']",농업_축산,농약판매원,문의(질의),농업정책과
창원시 농업기술센터가 어디에 있죠?,['창원시 농업기술센터'],농업_축산,기타,문의(질의),농업정책과
창원시 농업기술센터에 대하여 문의 드립니다.,['창원시 농업기술센터'],농업_축산,기타,문의(질의),농업정책과
창원시 농업기술센터가 어느 곳에 있나요?,['창원시 농업기술센터'],농업_축산,기타,문의(질의),농업정책과
농심대학 담당자 연락처 문자 요청합니다.,"['농심대학', '담당자 연락처', '문자']",농업_축산,기타,요청/개선,농업기술과
농심대학 담당자 연락처 문자로 보내주세요.,"['농심대학', '담당자 연락처', '문자']",농업_축산,기타,요청/개선,농업기술과
농심대학 담당자 연락처 문자로 전송바랍니다.,"['농심대학', '담당자 연락처', '문자']",농업_축산,기타,요청/개선,농업기술과
농심대학 담당자 연락처 문자로 보내주시기 바랍니다.,"['농심대학', '담당자 연락처', '문자']",농업_축산,기타,요청/개선,농업기술과
농심대학 담당자 연락처 문자로 받기를 원합니다.,"['농심대학', '담당자 연락처', '문자']",농업_축산,기타,요청/개선,농업기술과
창원 농약판매등록 관련으로 문의합니다.,"['창원', '농약판매등록']",농업_축산,농약판매원,문의(질의),농업정책과
창원 농약판매등록 관련으로 안내해 주세요.,"['창원', '농약판매등록']",농업_축산,농약판매원,문의(질의),농업정책과
"문의드립니다. 농약판매등록 관련해서 담당 부서와 통화하고 싶은데, 연락처를 알 수 있을까요?",['농약판매등록'],농업_축산,농약판매원,문의(질의),농업정책과
창원시 농업경영체 확인서 발급 문의드립니다.,"['창원시', '농업경영체', '확인서', '발급', '문의']",농업_축산,기타,문의(질의),농업정책과
창원시 창원시 농업경영체 확인서 발급을 문의합니다.,"['창원시', '농업경영체', '확인서', '발급', '문의']",농업_축산,기타,문의(질의),농업정책과
창원시 창원시 농업경영체 확인서 발급에 대해 문의합니다.,"['창원시', '농업경영체', '확인서', '발급', '문의']",농업_축산,기타,문의(질의),농업정책과
"창원시 창원시 농업경영체 확인서 및 증명서의 발급 관련 자격 및 절차, 그리고 혜택 문의드립니다.","['창원시', '농업경영체', '확인서', '발급', '문의']",농업_축산,기타,문의(질의),농업정책과
"창원시 창원시 농업경영체 확인서 발급과 관련해 문의드립니다.
","['창원시', '농업경영체', '확인서', '발급', '문의']",농업_축산,기타,문의(질의),농업정책과
마산회원구 동물약국 개설등록 관련 문의합니다.,"['마산회원구', '동물약국', '개설등록']",농업_축산,동물병원/약국,문의(질의),마산기술지원과
마산회원구 동물약국 개설등록 신청은 온라인으로도 가능한가요?,"['마산회원구', '동물약국', '개설등록']",농업_축산,동물병원/약국,문의(질의),마산기술지원과
마산회원구 동물약국 개설등록 관련해서 문의 사항이 있습니다.,"['마산회원구', '동물약국', '개설등록']",농업_축산,동물병원/약국,문의(질의),마산기술지원과
창원시 귀농업무 담당자에게 궁금한 점이 있어 문의드립니다.,['귀농'],농업_축산,기타,문의(질의),농업정책과
창원시 귀농에 관련하여 문의 사항이 있어 담당자 분 알고 싶어 문의드려요.,['귀농'],농업_축산,기타,문의(질의),농업정책과
창원시 귀농에 대해 알고 싶은데 어느 부서로 연락해야 할지 여쭤볼게요.,['귀농'],농업_축산,기타,문의(질의),농업정책과
창원시 귀농 업무 담당자가 누구인지 알 수 있을까요?,['귀농'],농업_축산,기타,문의(질의),농업정책과
창원시 귀농 담당자 알고 싶어 연락처 문의합니다.,['귀농'],농업_축산,기타,문의(질의),농업정책과
진해구 유기견보호소 번호 문의입니다.,"['진해구', '유기견보호소', '번호']",농업_축산,기타,문의(질의),진해기술지원과
상가앞에 버려진 상자에서 소리가 나 상자를 열어보니 고양이가 있네요. 진해구 유기견보호소 번호가 어떻게 되나요?,"['진해구', '유기견보호소', '번호']",농업_축산,기타,문의(질의),진해기술지원과
도로에 상자가 버려져 있습니다. 상자를 열어보니 강아지가 있네요. 진해구 유기견보호소 번호가 어떻게 되나요?,"['진해구', '유기견보호소', '번호']",농업_축산,기타,문의(질의),진해기술지원과
창원시 애견호텔 등록에 관하여 문의드립니다.,"['애견호텔', '등록']",농업_축산,기타,문의(질의),마산기술지원과
창원시 애견호텔 등록에 관하여 알려주시기 바랍니다.,"['애견호텔', '등록']",농업_축산,기타,문의(질의),마산기술지원과
창원시 애견호텔 등록에 관하여 문의드리니 답변 바랍니다.,"['애견호텔', '등록']",농업_축산,기타,문의(질의),마산기술지원과
창원시 애견호텔 등록에 관하여 알고싶습니다.,"['애견호텔', '등록']",농업_축산,기타,문의(질의),마산기술지원과
"마산합포구에 애견호텔 등록을 하려고 하는데, 담당부서와 연결 가능할까요?","['애견호텔', '등록']",농업_축산,기타,문의(질의),마산기술지원과
의창구 북면에 있는 주말농장체험 담당자 문의드립니다.,"['의창구', '주말농장체험', '담당자', '문의']",농업_축산,기타,문의(질의),농업정책과
의창구 북면에 있는 주말농장체험시 관리를 소홀이 하는 담당자로 인해 피해를 보아서 관련 문의드립니다.,"['의창구', '주말농장체험', '담당자', '문의']",농업_축산,기타,문의(질의),농업정책과
의창구 북면에 있는 주말농장체험 담당자와 관련해 문의드립니다.,"['의창구', '주말농장체험', '담당자', '문의']",농업_축산,기타,문의(질의),농업정책과
회원구 내서읍 농산물도매시장 관리사무소 담당부서 문의드립니다.,"['회원구', '농산물도매시장', '관리사무소', '담당부서', '문의']",농업_축산,기타,문의(질의),농산물도매시장관리과
"민원드립니다. 회원구 #@주소# 농산물도매시장의 관리사무소 담당부서 연락 요청을 벌써 3번째 하고 있는데, 왜 아직도 아무 소식이 없나요?","['회원구', '농산물도매시장', '관리사무소', '담당부서']",농업_축산,기타,문의(질의),농산물도매시장관리과
회원구 내서읍 농산물도매시장 관리사무소 담당부서에 대해 문의합니다.,"['회원구', '농산물도매시장', '관리사무소', '담당부서', '문의']",농업_축산,기타,문의(질의),농산물도매시장관리과
회원구 내서읍 농산물도매시장 관리사무소에 여러 번 전화를 했는데 연결이 어려워서 민원드립니다. 다른 담당 부서 연락처 안내 바랍니다.,"['회원구', '농산물도매시장', '관리사무소']",농업_축산,기타,문의(질의),농산물도매시장관리과
회원구 내서읍 농산물도매시장 관리사무소 담당부서와 관련해 문의드립니다.,"['회원구', '농산물도매시장', '관리사무소', '담당부서', '문의']",농업_축산,기타,문의(질의),농산물도매시장관리과
창원시 애견 정보등록에 관하여 문의드립니다.,['애견 정보등록'],농업_축산,기타,문의(질의),창원기술지원과
창원시 애견 정보등록에 관하여 알려주시기 바랍니다.,['애견 정보등록'],농업_축산,기타,문의(질의),창원기술지원과
창원시 애견 정보등록에 관하여 문의드리니 답변 바랍니다.,['애견 정보등록'],농업_축산,기타,문의(질의),창원기술지원과
합포구 진전면 유기견보호소 번호 문의합니다.,"['합포구', '번호', '진전면', '유기견보호소']",농업_축산,기타,문의(질의),마산기술지원과
"합포구 #@주소#  유기견보호소의 연락처를 알고 싶은데, 어디로 연락드리면 알 수 있나요?","['합포구', '유기견보호소']",농업_축산,기타,문의(질의),마산기술지원과
합포구 진전면 유기견보호소 번호 안내 요청합니다.,"['합포구', '번호', '진전면', '유기견보호소']",농업_축산,기타,문의(질의),마산기술지원과
합포구 진전면 유기견보호소 번호 안내 요청드립니다,"['합포구', '번호', '진전면', '유기견보호소']",농업_축산,기타,문의(질의),마산기술지원과
합포구 진전면 유기견보호소 번호 안내 부탁드립니다.,"['합포구', '번호', '진전면', '유기견보호소']",농업_축산,기타,문의(질의),마산기술지원과
창원 유기견 관련 문의합니다.,"['창원', '유기견']",농업_축산,농약판매원,문의(질의),창원기술지원과
창원 유기견 관련으로 안내해 주세요.,"['창원', '유기견']",농업_축산,농약판매원,문의(질의),창원기술지원과
창원 유기견 관련으로 문의 드립니다.,"['창원', '유기견']",농업_축산,농약판매원,문의(질의),창원기술지원과
개인 농가에서 작물 유황 농약 제조하는 부분 관련 문의 드립니다.,"['농가', '작물', '유황', '농약', '제조']",농업_축산,기타,문의(질의),창원기술지원과
개인 농가에서 작물 유황 농약 제조하는 부분 관련 질의합니다.,"['농가', '작물', '유황', '농약', '제조']",농업_축산,기타,문의(질의),창원기술지원과
개인 농가에서 작물 유황 농약 제조시 이에 관련해서 신고나 지도를 받아야 하는지 알고 싶습니다.,"['농가', '작물', '유황', '농약', '제조']",농업_축산,기타,문의(질의),창원기술지원과
개인 농가에서 작물 유황 농약 제조하는 부분 관련 궁금한 사항이 있어 질문 드립니다.,"['농가', '작물', '유황', '농약', '제조']",농업_축산,기타,문의(질의),창원기술지원과
개인 농가에서 작물 유황 농약 제조하는 부분 관련 궁금한 사항이 있어 문의합니다.,"['농가', '작물', '유황', '농약', '제조']",농업_축산,기타,문의(질의),창원기술지원과
창원시 최고농업경영자과정 교육생 추가모집 문의 드립니다.,"['최고농업경영자과정', '교육생', '추가모집']",농업_축산,기타,문의(질의),농업정책과
창원시 최고농업경영자과정 교육생 추가모집 문의해요.,"['최고농업경영자과정', '교육생', '추가모집']",농업_축산,기타,문의(질의),농업정책과
확인 부탁드립니다. 혹시 최고농업경영자과정 교육생 추가 모집이 있을까요?,"['최고농업경영자과정', '교육생']",농업_축산,기타,문의(질의),농업정책과
창원시 정육점 축산교육 일정 문의합니다.,"['창원시', '정육점', '축산교육', '일정']",농업_축산,기타,문의(질의),창원기술지원과
창원시 정육점 축산교육 일정 어디서 확인 가능한가요?,"['창원시', '정육점', '축산교육', '일정']",농업_축산,기타,문의(질의),창원기술지원과
창원시 정육점 축산교육 일정이 나왔나요?,"['창원시', '정육점', '축산교육', '일정']",농업_축산,기타,문의(질의),창원기술지원과
창원시 정육점 축산교육 일정이 어떻게 되나요?,"['창원시', '정육점', '축산교육', '일정']",농업_축산,기타,문의(질의),창원기술지원과
창원시 정육점 축산교육 일정 온라인으로도 확인할 수 있나요?,"['창원시', '정육점', '축산교육', '일정']",농업_축산,기타,문의(질의),창원기술지원과
창원시 농약판매업 등록 문의처 알려주십시오.,"['농약판매업', '등록', '문의처']",농업_축산,농약판매원,문의(질의),농업기술과
창원시 농약판매업 등록 관련하여 문의사항이 있으니 담당부서 연결 바랍니다.,"['농약판매업', '등록', '담당부서']",농업_축산,농약판매원,문의(질의),농업기술과
창원시 농약판매업 등록 어디로 해야 하는지 문의처를 알려주시기 바랍니다.,"['농약판매업', '등록', '문의처']",농업_축산,농약판매원,문의(질의),농업기술과
창원시 반려동물 사망으로 등록 해지 문의 드립니다.,"['반려동물', '사망', '등록 ', '해지']",농업_축산,기타,문의(질의),마산기술지원과
창원시의 반려동물 사망으로 등록 해지 문의 드려요.,"['반려동물', '사망', '등록 ', '해지']",농업_축산,기타,문의(질의),마산기술지원과
창원시의 반려동물 사망으로 등록 해지 문의 합니다.,"['반려동물', '사망', '등록 ', '해지']",농업_축산,기타,문의(질의),마산기술지원과
창원시 반려동물 사망으로 등록 해지 문의해요.,"['반려동물', '사망', '등록 ', '해지']",농업_축산,기타,문의(질의),마산기술지원과
"문의드립니다. 반려동물 사망으로 등록 해지를 하려고 하는데, 어디로 연락드리면 되나요?","['반려동물', '사망', '등록', '해지']",농업_축산,기타,문의(질의),마산기술지원과
벼 삼두 신청 문의합니다.,"['벼', '삼두', '신청']",농업_축산,기타,문의(질의),농업기술과
벼 삼두 신청하고싶은데 문의하고싶은게 있습니다 담당부서 연락처 부탁드려요.,"['벼', '삼두', '신청']",농업_축산,기타,문의(질의),농업기술과
"문의드립니다. 벼 삼두 신청을 하려고 하는데, 어디로 연락드리면 되나요?","['벼', '삼두', '신청']",농업_축산,기타,문의(질의),농업기술과
창원시 임업후계자 문의합니다.,['임업후계자'],농업_축산,기타,문의(질의),산림녹지과
창원시 임업후계자는 어떻게 하면 될까요?,['임업후계자'],농업_축산,기타,문의(질의),산림녹지과
창원시 임업후계자를 하려면 어떻게 합니까?,['임업후계자'],농업_축산,기타,문의(질의),산림녹지과
창원시 임업후계자 질의합니다.,['임업후계자'],농업_축산,기타,문의(질의),산림녹지과
담당부서 연락처를 알려주세요. 합포구 임업 후계자에 대한 문의사항이 있습니다.,[],농업_축산,기타,문의(질의),산림녹지과
마산에 돼지고기 판매업 관련 문의드립니다.,"['마산', '돼지고기', '판매업']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
마산에 돼지고기 판매업 신고하려면 담당자 통화 가능할까요?,"['마산', '돼지고기', '판매업']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
마산에 돼지고기 판매업에 대해 궁금해서 질문드립니다.,"['마산', '돼지고기', '판매업']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
창원시 귀농 교육 일정 문의합니다.,"['귀농', '교육', '일정']",농업_축산,기타,문의(질의),농업정책과
"답변 부탁합니다. 귀농 교육을 받으려고 하는데, 귀농 예정지는 부산이지만 현재 창원에서 근무중이라, 창원에서 교육을 받을 수 있는지, 신청방법과 일정에 대해서도 알고 싶습니다.","['귀농', '교육', '일정']",농업_축산,기타,문의(질의),농업정책과
창원시 귀농 교육 일정 안내 요청합니다.,"['귀농', '교육', '일정']",농업_축산,기타,문의(질의),농업정책과
창원시 귀농 교육 일정 안내 요청드립니다.,"['귀농', '교육', '일정']",농업_축산,기타,문의(질의),농업정책과
창원시 귀농 교육 일정 안내 부탁드립니다.,"['귀농', '교육', '일정']",농업_축산,기타,문의(질의),농업정책과
농업기술센터 소장님 연결 요청합니다.,"['농업기술센터 ', '소장님', '연결']",농업_축산,기타,요청/개선,농업정책과
농업기술센터 소장님과 직접 전화해서 물어보고 싶어요. 그리고 담당부서 및 전화번호 안내 부탁합니다.,"['농업기술센터 ', '소장님']",농업_축산,기타,요청/개선,농업정책과
농업기술센터 소장님과 통화가 가능할까요? 아니면 담당하는 담당자와 부서 전화번호 안내해주세요.,"['농업기술센터', '소장님']",농업_축산,기타,요청/개선,농업정책과
성산구 성주동 유기견 신고합니다.,"['성산구', '성주동', '유기견']",농업_축산,기타,요청/개선,창원기술지원과
성산구 성주동 유기견 조치바랍니다.,"['성산구', '성주동', '유기견']",농업_축산,기타,요청/개선,창원기술지원과
성산구 성주동 유기견 조치해주세요.,"['성산구', '성주동', '유기견']",농업_축산,기타,요청/개선,창원기술지원과
성산구 성주동 유기견 처리 요청합니다.,"['성산구', '성주동', '유기견']",농업_축산,기타,요청/개선,창원기술지원과
성산구 성주동 유기견 처리해주세요.,"['성산구', '성주동', '유기견']",농업_축산,기타,요청/개선,창원기술지원과
길고양이 중성화수술 질문합니다.,"['길고양이', '중성화수술']",농업_축산,기타,문의(질의),창원기술지원과
길고양이 중성화수술 문의드립니다.,"['길고양이', '중성화수술']",농업_축산,기타,문의(질의),창원기술지원과
길고양이 중성화수술 궁금해요.,"['길고양이', '중성화수술']",농업_축산,기타,문의(질의),창원기술지원과
창원시 축산물 품목제조보고서 승인 문의합니다.,"['축산물 품목제조보고서', '승인']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
창원시 축산물 품목제조보고서 승인받으려면 어떤 서류가 필요한가요?,"['축산물 품목제조보고서', '승인']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
창원시 축산물 품목제조보고서 승인 절차 좀 알려주세요.,"['축산물 품목제조보고서', '승인']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
창원시 축산물 품목제조보고서 승인 관련해서 문의 사항이 있습니다.,"['축산물 품목제조보고서', '승인']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
창원시 축산물 품목제조보고서 승인 전에 식품 판매가 가능한가요?,"['축산물 품목제조보고서', '승인']",농업_축산,"축산물 영업(생산업,가공업,유통업)",문의(질의),마산기술지원과
진해구 아파트 내 새끼고양이가 있으니 구조 보호 요청합니다.,"['진해구', '아파트', '새끼고양이', '구조', '보호']",농업_축산,기타,요청/개선,진해기술지원과
진해구 아파트 내 새끼 길고양이 구조해 주세요. ,"['진해구', '아파트', '새끼 길고양이', '구조']",농업_축산,기타,요청/개선,진해기술지원과
진해구 아파트 내 새끼고양이가 있어 위험해 보입니다. 구조하여 보호 요청합니다.,"['진해구', '아파트', '새끼고양이', '구조', '보호']",농업_축산,기타,요청/개선,진해기술지원과
단감나무 분양 문의 합니다.,"['단감나무', '분양']",농업_축산,기타,문의(질의),농업정책과
단감나무 분양 문의해요.,"['단감나무', '분양']",농업_축산,기타,문의(질의),농업정책과
단감나무 분양 문의 드립니다.,"['단감나무', '분양']",농업_축산,기타,문의(질의),농업정책과
단감나무 분양 문의 드려요.,"['단감나무', '분양']",농업_축산,기타,문의(질의),농업정책과
"어린이집에서 문의드립니다. 단감나무를 분양 받고 싶은데, 분양한도, 가격, 위치, 장소, 기간, 서류 등을 안내 받을 수 있을까요?","['단감나무', '분양']",농업_축산,기타,문의(질의),농업정책과
물건지는 창원인데 소유자 주소지는 부산에서 부산으로 이사를 할 예정인데 재산세 고지서 주소도 변경을 해야 되는지 문의 드려요.,"['물건지', '창원', '소유자', '주소지', '부산', '이사', '재산세 고지서', '주소', '변경']",농업_축산,기타,문의(질의),세무과
전입신고에 대한 문의드립니다. 물건지는 창원인데 소유자 주소지는 부산으로 부산내에서의 이사 계획이 있습니다. 이럴때 재산세에 관련 고지서 주소를 변경해야 하는지요.,"['물건지', '창원', '소유자', '주소지', '부산', '이사', '주소', '변경']",농업_축산,기타,문의(질의),세무과
물건지는 창원인데 소유자 주소지는 부산내에서 이사를 할 예정으로 해당 전입신고를 했지만 주소지 변경 처리를 따로 해야하는지에 대해 설명을 듣고 싶습니다.,"['물건지', '창원', '소유자', '주소지', '부산', '이사', '주소', '변경']",농업_축산,기타,문의(질의),세무과
감나무 묘목 저렴하게 구입 하는 부분 문의합니다.,"['감나무', '묘목', '구입']",농업_축산,기타,문의(질의),농업정책과
"문의드립니다. 의창구 #@주소#에서 감 농사를 짓고 있는데, 혹시 감나무 묘목을 저렴하게 구입할 수 있는 제도는 없나요?","['감나무', '묘목', '구입']",농업_축산,기타,문의(질의),농업정책과
감나무 묘목 저렴하게 구입 하는 부분 안내 요청합니다.,"['감나무', '묘목', '구입']",농업_축산,기타,문의(질의),농업정책과
감나무 묘목 저렴하게 구입 하는 부분 안내 요청드립니다.,"['감나무', '묘목', '구입']",농업_축산,기타,문의(질의),농업정책과
감나무 묘목 저렴하게 구입 하는 부분 안내 부탁드립니다.,"['감나무', '묘목', '구입']",농업_축산,기타,문의(질의),농업정책과
마산보건소 광견병 예방접종에 관련하여 문의드립니다.,"['마산보건소', '광견병 예방접종']",농업_축산,기타,문의(질의),보건행정과
마산보건소 광견병 예방접종에 관련하여 문의드리니 답해 주세요.,"['마산보건소', '광견병 예방접종']",농업_축산,기타,문의(질의),보건행정과
마산보건소 광견병 예방접종에 관련하여 궁금한 게 있어 문의드립니다.,"['마산보건소', '광견병 예방접종']",농업_축산,기타,문의(질의),보건행정과
회원구 내서농산물도매센터 내 주차장 관리 요청합니다.  ,"['회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
회원구의 내서농산물도매센터 내 주차장 관리 바랍니다.  ,"['회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
회원구 내서농산물도매센터 내 주차장 관리 부탁 드립니다.,"['회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
회원구 내서농산물도매센터 내 주차장 관리 해 주십시오.,"['회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
회원구 내서농산물도매센터 안에 주차장에 불법으로 트럭이 점거하고 있는 등 불편이 있으니 단속해주실 것을 요청합니다.,"['회원구', '내서농산물도매센터', '주차장']",농업_축산,기타,요청/개선,농산물도매시장관리과
마산회원구 개발제한구역 임야에 버섯 재배가 가능한지 문의합니다.,"['마산회원구', '개발제한구역', '버섯', '재배']",농업_축산,기타,문의(질의),건축허가과
마산회원구 개발제한구역 임야에 버섯 재배가 가능한지 알고 싶네요.,"['마산회원구', '개발제한구역', '버섯', '재배']",농업_축산,기타,문의(질의),건축허가과
"마산회원구 개발제한구역 임야에 버섯 재배하고 싶습니다.
가능한지 담당부서에서 확인하고 연락주세요.","['마산회원구', '개발제한구역', '버섯', '재배']",농업_축산,기타,문의(질의),건축허가과
창원시에서 수변재배를 배우고 싶은데 어떻게 키워야 하나요?,['수변재배'],농업_축산,기타,문의(질의),마산기술지원과
창원시 수변재배에서 물에서 키우는 부분에 대해서 알고싶어요.,['수변재배'],농업_축산,기타,문의(질의),마산기술지원과
창원시 수변재배를 하려면 어떻게 해야 하나요?,['수변재배'],농업_축산,기타,문의(질의),마산기술지원과
창원시 수변재배가 궁금합니다.,['수변재배'],농업_축산,기타,문의(질의),마산기술지원과
창원시에서 수변재배를 배우려면 어디로 문의해야 하나요?,['수변재배'],농업_축산,기타,문의(질의),마산기술지원과
합포구 칠오식물원 앞에 고양이 사체있어요. 처리해 주세요.,"['합포구', '칠오식물원', '고양이', '사체']",농업_축산,기타,요청/개선,도로보수과
합포구 칠오식물원 앞에 고양이 사체있어요. 어떻게 해야 하나요?,"['합포구', '칠오식물원', '고양이', '사체']",농업_축산,기타,요청/개선,도로보수과
합포구 칠오식물원 앞에 고양이 사체있어요. 처리 바랍니다.,"['합포구', '칠오식물원', '고양이', '사체']",농업_축산,기타,요청/개선,도로보수과
창원 유기견센터 번호 문의 드립니다.,"['창원', '유기견센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견센터 번호 문의 드려요.,"['창원', '유기견센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견센터 번호 문의 건 입니다.,"['창원', '유기견센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견센터 번호 알려주세요.,"['창원', '유기견센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
문의드립니다. 창원지역 유기견센터 연락처를 알 수 있을까요?,"['창원', '유기견센터']",농업_축산,기타,문의(질의),창원기술지원과
창원시 농기계 정비교육 관련해서 문의합니다.,"['농기계', '정비교육']",농업_축산,기타,문의(질의),창원기술지원과
창원시 농기계 정비교육 관련해서 안내해 주세요.,"['농기계', '정비교육']",농업_축산,기타,문의(질의),창원기술지원과
문의드립니다. 혹시 창원에서 진행하는 농기계 정비교육이 있나요?,"['농기계', '정비교육']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견보호센터 번호가 #@전번# 인지 문의합니다.,"['창원', '유기견보호센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견보호센터 번호가 #@전번# 인지 확인해 주세요.,"['창원', '유기견보호센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견보호센터 번호가 #@전번# 인지 확인 바랍니다.,"['창원', '유기견보호센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
답변 바랍니다. 창원 유기견보호센터 전화번호가 #@전번# 인지 확인해주시겠어요?,"['창원', '유기견보호센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
창원 유기견보호센터 번호가 #@전번#가 맞나요?,"['창원', '유기견보호센터', '번호']",농업_축산,기타,문의(질의),창원기술지원과
마산회원구 내서농산물도매센터 내 주차장 관리 요청합니다.,"['마산회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
마산회원구 내서농산물도매센터 내 주차장 관리해 주세요.,"['마산회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
마산회원구 내서농산물도매센터 내 주차장 관리해 주시기 바랍니다.,"['마산회원구', '내서농산물도매센터', '주차장', '관리']",농업_축산,기타,요청/개선,농산물도매시장관리과
진해구 #@주소#에 목줄 없는 강아지 보호중 입니다. 처리 바랍니다.,"['진해구', '보호중', '강아지']",농업_축산,기타,요청/개선,진해기술지원과
진해구 #@주소#에 목줄 없는 강아지 보호중 입니다. 처리해 주세요.,"['진해구', '보호중', '강아지']",농업_축산,기타,요청/개선,진해기술지원과
진해구 #@주소#에 목줄이 없는 강아지를 보호하고 있으니 조치 바랍니다.,"['진해구', '강아지']",농업_축산,기타,요청/개선,진해기술지원과
진해구 #@주소#에 목줄 없는 강아지 보호중 입니다. 해결해 주세요.,"['진해구', '보호중', '강아지']",농업_축산,기타,요청/개선,진해기술지원과
진해구 #@주소#에 목줄 없는 강아지 보호중 입니다. 해결 부탁드립니다.,"['진해구', '보호중', '강아지']",농업_축산,기타,요청/개선,진해기술지원과
