제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
우리동네 및 관광지에 작은 미니도서관을 설치하자,"현황 및 문제점


동네공원이나 관광지에 관광하거나 산책하는 사람이 있는반면 쉼에 있어
비록 낡은 책이라도 쉬어가는 공간에 여유있게 앉아 책을 수 있는 공간이 있으면 하는 바람이 있을 때가 있다.
아무런 준비 없이 나왔지만 도서관이나 집에 준비해 오지 않아도 가까운 곳에 책이 있어 즐기면 어떨까 하는 생각이 든다.
개선방안
매년 도서관에서 정리하는 폐기도서를 활용 동네 공원 및 관광지(속동전망대)에 에 재활용 연령대 상관 없이 모두가 이용하는 미니도서관을 설치로 도서관에 꼭 방문하지 않아도 누구나 손쉽게 책을 접할 수 있는 쉼이 있는 공원조성.
도서관에서 정리하는 폐기도서의 경우 낡거나 손상되어 폐기돤다.
낡은 책의 경우 독서를 하는데는 아무런 하자가 없다.
기대효과
분실 되어도 부담없는 폐기도서를 재활용하여 비용의 발생이나 분실되어도 부담이 없다.
누구나 쉽게 접할 수 있다.
우리동네 및 관광지에서 책을 볼수 있어 활력이 넘치는 꿈의공간으로 변화.",2022-09-30,"1. 국민제안(1AB-2209-0019612)와 관련입니다.
2. 동네 및 관광지 작은도서관 설치에 대해 아래와 같이 답변하고자 합니다.

귀하의 군정 발전에 대한 관심과 소중한 의견에 감사드립니다.
귀하께서 제안하신 동네 및 관광지 작은도서관 설치에 대해 답변드리도록 하겠습니다.

누구나 손쉽게 책을 접할 수 있는 공간 조성이 필요하다는 의견에 공감합니다.
하지만, 동네 공원 및 관광지 등에 독서를 할 만한 공간을 조성하기 어렵고,
그에 따른 관리 인력이 부족하여 작은도서관 설치가 어려운 점을 알려드립니다.

귀하의 군정에 대한 관심과 의견에 다시 한번 감사드리며 가정에 행복이 가득하길 기원드립니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2022-10-24,홍성군,답변완료
(재)홍성사랑장학회 장학금지급대상자 추가 및 '학력인정홍성고등학교'설립,"현황 및 문제점
1. (재)홍성사랑장학회에서 현재 초중등교육법에 의해 설치된 초중고에만 지급하고 있는 장학금 지급 대상을 평생교육법 제39조제2항에 의거 문해교육학력인정지정기관 성인학습자에 지급 범위를 확대해달라는 건의(상세 별첨참조)
2. '학력인정홍성고등학교(가칭)설립
홍성군평생학습센터가 직영'학력인정홍성고등학교'운영함이 적정하며, 개인이 출자하여 강의실 확보까지 불가능함
개선방안
1.(재)홍성사랑장학회 장학금지급대상자에 추가함으로써, 홍성군내 초중학교 성인학습자의 사기진작과 동기부여
2. '학력인정홍성고등학교'설립은 동 재단의 추가투자없이 기존 보유액에서 정관개정 또는 추가로 홍성군의 예산 지출이 불요함
(개선방안 1,2항 별첨으로 설명)
기대효과
1,2항 모두의 기대효과를 별첨으로 설명함",2022-09-30,"국민제안(1AB-2209-0019595)에 대해 아래와 같이 심사결과를 통보하고자 합니다.

○ 홍성군정에 관심을 가져주셔서 감사드리며, 귀하께서 제안하신 홍성사랑장학회 관련 평생교육 분야 추가건에 대해 다음과 같이 답변드립니다.
○ (재)홍성사랑장학회는 2005년 설립하여 지역인재를 발굴·육성하고, 교육여건과 면학분위기를 개선시켜 지역 교육경쟁력 향상을 목적으로 현재까지 장학사업을 추진하고 있습니다.
○ 현재 장학금 지급 대상자는 선발 공고일 이전부터 홍성에 1년 이상 주민등록을 둔 학생 또는 군민의 자녀(초·중·고·대학생)입니다. 귀하께서 말씀하신 평생교육기관 성인학습자를 장학금 대상자에 추가, 학력인정 학교 설립 등 평생학습 분야에 장학회 목적사업 내용을 확장하는 사안은 장학회 이사회 의결로써 장기적인 논의 및 검토가 필요한 사항으로 판단돼 귀하의 제안을 불채택하오니 이를 양지하여 주시기 바랍니다.
○ 장학회 운영의 발전적인 의견을 주신 귀하께 감사의 말씀을 드리며, 앞으로도 군정발전을 위하여 많은 관심과 참여 부탁드립니다. 감사합니다.

끝.",2022-11-10,홍성군,답변완료
당진시 어처구니 없다,"현황 및 문제점
당진3동 주민센터 정류장은
지적도에도 분명 국유지 인도인데
사유지라 버스부스 설치어렵다고 수십번 답변이다.
그 인도는 다른 인도들처럼 블럭이 아니라 아스팔트포장이 되어 있고 수백개의 맨홀과 대형화분이 즐비하다.
개선방안
전봇대 이동, 버스부스 설치
기대효과
시민편의 안전",2022-09-29,"1. 시정발전 관심에 감사합니다.
2. 원당동 791-6 당진3동 행정복지센터 앞 버스승강장 설치 민원과 관련하여 불편 내용을 확인하였으며, 향후 신설위치, 소요예산 등을 종합검토하여 현지조사 후 긍정적으로 반영 여부를 검토해보도록 하겠습니다.
3. 귀하의 민원에 만족스러운 답변이 되었길 바라며 문의사항이 있는 경우 우리시 교통과 (041-350-4541)로 문의하여 주시면 자세히 안내해 드리겠습니다. 끝.",2022-10-06,당진시,답변완료
당진 전용 공용 자전거를 만들어주세요.,"현황 및 문제점
개인 자동차가 없는 사람들은 우두동의 경우 버스정류장이 없어 택시를 타고 가거나 택시가 잡히지 않으면 가는 것을 포기하거나, 걸어서 가야 합니다. 특히, 당진은 카카오택시와 같은 택시 잡는 어플이 활성화되어있지 않아 택시도 잡히지 않습니다. 우두동뿐만 아니라 대덕동 또한 마찬가지입니다. 버스 배차간격이 짧지 않아 버스시간에 맞춰 만남 약속시간을 정해야 하며 대덕동을 지나는 버스 구간도 많지 않아 애매한 곳에서 정차하여 걸어가는 시간이 많이 소요됩니다.
개선방안
대전의 타슈, 광주의 타랑께, 서울의 따릉이와 같이 지역 자전거를 만들어 활성화시키면 좋을 것 같습니다. 카카오자전거나 전동킥보드의 경우 반납하는 장소가 없어 길가의 무분별하게 정차되어 길거리의 아름다움을 회손시키고 그로 인한 거리의 혼잡함 또한 생기고 있습니다.
당진의 자전거를 만든다면 일정한 장소에 반납하는 곳을 만들어 그곳에 반납을 해야만 추가 비용이 들지 않고 모든 사람들이 안전하고 간편하게 이용할 수 있을 것 같습니다.
기대효과
현재 지구온난화가 심각해져 제로웨이스트, 비건과 같이 지구환경 파괴를 조금이나마 막기 위한 방안, 대체품과 같은 것들이 많이 생겨나고 있는데 자전거를 활성화시킨다면 다면 자동차 매연으로 인한 지구온난화, 출퇴근 혹은 등하굣길의 버스의 혼잡함을 줄여나갈 수 있습니다. 또한, 위에서 적었다시피 카카오택시와 전동킥보드의 경우 반납하는 곳이 따로 있지 않아 사용한 후 아무 곳에나 반납하고 가 길거리의 미를 훼손시키거나 도보 사용의 불편함이 생겨나고 있는데 일정한 반납 장소가 있는 당진 자전거를 만든다면 이러한 문제점들이 줄어들지 않을까 생각합니다.",2022-09-28,"1. 항상 우리 시정에 관심과 성원을 주심에 감사드리며, 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2209-0017766) 당진시 전용 공용자전거 제안 건에 대한 심사 결과를 다음과 같이 답변드립니다.
2. 귀하께서 제안하신 사항은 우리 시에서 이미 시행[삽교천 자전거 터미널(운영시간:09:00 ~ 18:00)에서 당진시 공용 자전거를 운영]하고 있어 제한 내용은 불채택됨을 알려드리며, 공용 자전거 운영 확대를 위해 이용실적 및 유지관리비 등을 종합덕으로 검터하여 추가 시행하도록 하겠습니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 도로과 도로개선팀(041-350-4382)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-11-14,당진시,답변완료
카라반 주차장 확충 건,"현황 및 문제점
아산시 배방읍 거주 주민 입니다
레져 인구의 증가로 동네에 카라반등 레져용 트레일러들이 많이 있으나 주차하곳이 부족합니다
아산시에서 운영중인 염치읍 소재지의 공영주차장은 주차면수가 부족하여 늘어나는 레져용 드레일러를 수용하기에는 부족한게 현실 입니다
개선방안
아산시에는 곡교천 및 봉강천 두곳의 아주 좋은 강변을 가지고 있습니다. 강변 뚝방을 활용하여 레져용 주차 시설을 확충하면 좋은것 같다는 아이디어가 생각나서 제안드립니다
천변의 여유 부지를 활용하여 레져 차량들의 주차공간 확보및 생활시설 주변의 무단 주차로인한 지역 주민의 불편한이 없도록 개선되었으면 하는 바램 입니다
기대효과
주거지역의 주차난 해소로 인한 주민 생활불편 감소
레져인구 증가로인한 레져용 카라반 등의 공용주차장 확충으로 아산시 정책홍보",2022-09-27,"1. 귀하의 가정에 행복이 가득하시길 기원하며, 귀하께서 국민신문고에 제안하신 내용에 대하여 아래와 같이 회신드립니다.

2. 귀하의 제안 내용은 '하천변(배방 일원) 카라반 주차장 확충'에 관한 것으로 우리시에서 추진 중인 곡교천 하천정비 사업 계획에 미포함,
하천법 및 하천점용허가 세부기준에 따른 카라반 주차장 설치는 현재 우리시 실정으론 추진이 어려움이 있음을 알려드립니다.

3. 제안하신 사항을 불채택하게 된 점 깊이 양해하여 주시기 바라며, 답변내용에 대한 추가 설명은 아산시 건설과 한지웅 주무관(041-540-2077)
에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2022-10-24,아산시,답변완료
계룡대실지구이케아부지,"현황 및 문제점
이케아들어온다는내용으로 집값폭등과
계룡의 이미지가 좋아졌었는데
계약파기로인해 실망감이 큽니다.

대형아울렛이나 브랜드있는곳이 들어오지않는한
계룡은 위상을 다시세우기어렵다는생각입니다,
개선방안
대전계룡옥천무주쪽을봐도 워터파크가 가까운데
있음좋겠다는생각을 많은주변인들과얘기했습니다.
(오월드는 여름시즌에만합니다.)여긴사람들잘안가죠.
천안. 케리비안베이. 아산스파비스.
대부분 충청권에서 많이갑니다.

일산에 있는원마운트처럼 이케아부지를 만들어주심
좋겠다는생각에 글을 올립니다.
기대효과
이케아 계약파기로 인한 실망감을
워터파크라는 곳이 들어온다면 대전권 충청권에서
많은사람들이 놀러온다는거에 계룡시장활성화.

계룡아이들 키우기좋은곳 이미지상승.
또한 대실지구 상업화효과.
대전과 자꾸비교하게되는데
계룡도 뒤떨어지지않는다는데 한몫할겁니다.

일산원마운트 같은곳으로 만들어주세요.
파급효과 클겁니다.",2022-09-27,"1. 귀하의 가정에 행복이 가득하시길 기원하며, 귀하께서 국민신문고에 제안하신 내용에 대하여 아래와 같이 회신드립니다.

2. 귀하의 제안 내용은 '하천변(배방 일원) 카라반 주차장 확충'에 관한 것으로 우리시에서 추진 중인 곡교천 하천정비 사업 계획에 미포함,
하천법 및 하천점용허가 세부기준에 따른 카라반 주차장 설치는 현재 우리시 실정으론 추진이 어려움이 있음을 알려드립니다.

3. 제안하신 사항을 불채택하게 된 점 깊이 양해하여 주시기 바라며, 답변내용에 대한 추가 설명은 아산시 건설과 한지웅 주무관(041-540-2077)
에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",심사 중,계룡시,제안심사
내포신도시 원형CCTV를 고정형CCTV로 전면 교체요망,"현황 및 문제점
내포신도시에서 뺑소니 사고 용의자를 잡지 못하는 일이 발생했다고 홍성신문을 통하여 보도된바 있음.
현재 내포신도시 택지조성시 CCTV 대부분 이동식 원형CCTV로 설치되어 절반 가량 작동이 안 돼는 것이 아니라 정상적으로 작동을 하였어도 원형으로 회전하면서 감시하는 시스템으로 되어 있어 뺑소니를 당했어도 CCTV에 포착되기 어려운 작동에 문제가 많은 실정임.

경찰서에서도 돌아가며 감시하는 CCTV가 작동하다보니 확인이 안 되는 상황이라 범인을 검거하는 데
애로사항이 있다는 입장이고, 군청 CCTV 관제센터에서도 운영에 어려움이 많을 것으로 판단됨
판단됨.
개선방안
관공서 LH 또는 충남개발공사, 충청남도, 홍성군에서는 대략 270여대가 설치되어 있는 이동식 원형
CCTV를 2023년도 본예산에 반영하여 고정형 CCTV로 교체가 필요한 실정임.
기대효과
홍성군 관제센터 준공을 앞두고 빈틈없는 주민의 안정과 주민의 보호에 기여하고
고정용CCTV로 교체로 인하여 주민 분들의 불편함을 줄이는 데 큰 역활을 할 것으로 기대됨.",2022-09-26,"국민신문고에 제안된 사항을 붙임과 같이 답변하고자 합니다.
1. 제안출처 : 국민신문고
2. 접수일자 : 2022. 9. 26.
3. 제안내용 및 검토의견

접 수 번 호
제 안 내 용
검 토 의 견
1AB-2209-0015521
내포신도시 원형CCTV를 고정형CCTV로 전면 교체요망
불채택(시행중)

4. 국민신문고 제안 답변

현황 및 문제점
내포신도시에서 뺑소니 사고 용의자를 잡지 못하는 일이 발생했다고 홍성신문을 통하여 보도된바 있음.
현재 내포신도시 택지조성시 CCTV 대부분 이동식 원형CCTV로 설치되어 절반 가량 작동이 안 돼는 것이 아니라 정상적으로 작동을 하였어도 원형으로 회전하면서 감시하는 시스템으로 되어 있어 뺑소니를 당했어도 CCTV에 포착되기 어려운 작동에 문제가 많은 실정임.
경찰서에서도 돌아가며 감시하는 CCTV가 작동하다보니 확인이 안 되는 상황이라 범인을 검거하는데 애로사항이 있다는 입장이고, 군청 CCTV 관제센터에서도 운영에 어려움이 많을 것으로 판단됨.
개선방안
관공서 LH 또는 충남개발공사, 충청남도, 홍성군에서는 대략 270여대가 설치되어 있는 이동식 원형 CCTV를 2023년도 본예산에 반영하여 고정형 CCTV로 교체가 필요한 실정임.
기대효과
홍성군 관제센터 준공을 앞두고 빈틈없는 주민의 안정과 주민의 보호에 기여하고 고정용CCTV로 교체로 인하여 주민 분들의 불편함을 줄이는 데 큰 역활을 할 것으로 기대됨.


검토의견
안녕하세요, 홍성군 CCTV 담당자입니다.
먼저 홍성군의 안전을 생각하여 시간을 들여 좋은 제안 해주신 점 감사드립니다.
현재, 내포신도시 내 모든 방범용 CCTV는 현재 한국토지주택공사(LH)에서 설치·운영 중입니다.
한국토지주택공사(LH)와 협의를 통해 내포신도시 초기 설치하였던 회전형 CCTV들을 대폭 축소하고 2023년 상반기까지 고정형 CCTV로 교체작업을 완료할 예정입니다.
회전형 CCTV는 실시간 관제업무에 있어 사건·사고 등을 집중 관제하는데 고정형 CCTV보다 강점을 가지고 있습니다.
이는 실제 업무에서도 큰 도움이 되고 있으므로 위치별로 회전형 CCTV와 고정형 CCTV를 알맞게 설치·운영할 계획입니다.
아울러, 한국토지주택공사(LH) 추진사업이 완료된 후 우리 군에서 인수하여 운영할 계획임을 알려드리며 빠른 시일 내에 운영될 수 있도록 최선을 다하겠습니다.
세부적으로 궁금하신 사항은 ☎041)630-1644으로 문의하여 주시기 바랍니다.
앞으로도 군정에 많은 관심과 적극적인 협조를 당부드리며 귀하의 가정에 항상 건강과 행복이 가득하시길 기원드립니다. 감사합니다.",2022-09-27,홍성군,답변완료
태안군 근흥면 보행 및 산책로 개선,"현황 및 문제점
근흥면소재지 짧은 거리 일부 외에는 도로에 보행로가 연결되어 확보되지 않아 마을간의 이동을 할 때 자동차 외의 수단으로 이동하기가 위험하고 불편하다.
자동차 운전 중에도 도로변을 걸어가는 노인이나 전동휠체어 등으로 위험에 노출되는 경우가 많다.
개선방안
기존에 있는 산책로들을 연결하여 첨부한 사진과 같이 보행로를 만든다.
기대효과
1. 근흥면 주민들의 도보이동을 안전하고 편리하게 함
2. 안전한 산책로 제공으로 주민들의 걷기운동 활성화
3. 태안읍에서부터 벚꽃길, 논뷰길, 산길, 해안길 등 여러 모습의 길을 거쳐 원안해변, 연포해변에 다다를 수 있는 산책로의 확보를 통해 자전거•도보여행지로 발전",2022-09-23,"1. 귀하의 무궁한 발전을 기원하며, 귀하께서 제안하신 ""보도 및 산책로 신설 요청""(접수번호_1AB-2209-0013967, 2AB2209-0009404)건에 대하여 아래와 같이 답변드립니다.
2. 제안을 주신 태안읍 남산리 일원은 현재 군유지를 활용하여 산책로를 조성 중에 있으며, 남산리에서 근흥 방면으로는 현재 군도 및 농어촌도로로 지정이 되어 개설이 완료된 구간이어서 추가로 보행로 확보는 어려운 실정이며, 추가로 보도나 산책로를 설치하기 위해서는 사유지와 농경지가 있다 보니 토지사용승낙에 대한 협의가 필요한 실정이라 중장기 검토가 필요할 것으로 판단됩니다.
3. 기타 궁금하신 사항은 태안군 건설과 박도국 주무관(041-670-2901)에게 연락하여 주시기 바랍니다. 감사합니다. 끝.",2022-10-24,태안군,답변완료
통학로 개선요청,"현황 및 문제점
위치: 개성초 인근 통학로 (읍내동 735-7)
인도가 아에 없고 어린이들이 걸어다닐 길이 없음
우회전 차량이 도로에서 걷고 있는 어린이들을 칠 확률이 높아보임
사고가 우려되는 상황
개선방안
1.옆길에 도행로 제작
2.볼록렌즈 설치
3.불법주정차 금지구역 팻말 설치
4.어린이보호구역 시각적으로 표기
기대효과
어린이 안전",2022-09-23,"1. 항상 시정에 관심과 성원을 주심에 감사드리며 귀하께서 제안하신 계성초등학교 인근 보행환경 개선사업 제안에 대하여 다음과 같이 제안심사 결과를 알려드립니다.
2. 현재 계성초등학교 인근 이면도로 개선을 위하여 검토 및 시행 완료하였음을 알려드리며, 귀하의 제안이 우리 시에서 시행 중 및 완료한 사항으로 제한 채택하지 못하는 점 이해하여 주시기 바라며, 추가 궁금하신 사항은 도로과 도로개선팀(041-350-4381)으로 전화주시면 친절히 답변드리겠습니다.",2023-01-11,당진시,답변완료
맨발로 걷기 좋은 해변,"현황 및 문제점
요즘 맨발로 걷기가 많은 사람들의 관심을 받고있는데, 건강유지및 향상에 많은 도움이 된다고 합니다.
처갓집이 만리포 근처여서 추석에 내려 갔다가, 만리포해수욕장 모래사장에서 맨발걷기를 했는데, 매우 좋았습니다.
모래사장이 길고 넓으며, 딱딱한 촉감 부드러운 촉감, 따가운 촉감등 다양한 느낌도 좋았고 파도소리 갈매기소리등도 좋았습니다.
맨발로 걸으면서 이 곳 만리포해변을 맨발로걷기 좋은 해변으로 많은 사람들에게 널리 알려 지역경제도 발전시키고, 참여자의 건강도 좋게하는 사업이 되면 좋겠다는 생각을 하였습니다.
개선방안
만리포 해변의 모래촉감을 살려 다양한 맨발걷기 코스를 개발하고, 겨울에도 맨발로 걷기가 가능한 시설(발이 시렵지 않게 모래들 덥힐수 있는)을 함으로써, 사계절 맨발로걷기가 가능하게 만들면 좋을듯 합니다.
할수있다면 맨발로 걷기 축제도 하고요.
기대효과
여름에만 반짝하는 해변이 아닌 사계절여행객이 오는 해변을 만듦으로, 지역경제 활성화와 국민건강 증진에 기여",2022-09-17,"1. 안녕하십니까? 태안관광 발전에 많은 관심 가져주시는 귀하께 깊은 감사의 말씀 드리며, 귀하께서 국민신문고를 통해 제안하신 맨발로 걷기 좋은 만리포 해변 만들기(신청번호 1AB-2209-0010538)에 대해 안내드립니다.

2. 귀하께서 말씀해주신 맨발로 걷기 좋은 만리포 해변 만들기는 해수욕장의 사계절 관광 활성화를 위한 좋은 방안이라고 판단됩니다. 다만, 맨발걷기를 위한 여건 마련, 겨울철 맨발걷기 가능한 시설의 설치 등을 위해서는 예산 투입 및 관련부서 협의가 필요하므로 중장기적으로 검토하고자 하며,

3. 맨발 걷기 축제를 개최하게 될 경우, 해변 맨발걷기 뿐 아니라 인근 국립공원에 조성된 해변길 걷기, 보물찾기 등 다양한 프로그램을 갖춘 축제가 될 수 있도록 추진하고자 합니다.

4. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 태안군 관광진흥과 관광마케팅팀(☏041-670-2691)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-10-12,태안군,답변완료
"태안군청 무인우편물,무인택배 보관함 설치에 대한 제안","현황 및 문제점
현재 태안군에 사는 군민들 중 집에 사람이 없어 등기를 받지 못해 반송되는 경우가 굉장히 많습니다.
개선방안
무인우편물보관과 무인택배보관이 가능한 무인택배'무인우편물 보관함을 24시간 운영
기대효과
1. 등기우편물을 받기 어려운 직장인,농민,어민들이 하루 생업을 포기하고 우편물을 찾으러가는일이 줄어들어 군민들의 삶의질 향상에 많은 기여를 할것으로 기대 됩니다.
2. 태안군청에서 보낸 등기우편물의 수취율이 높아져 내용전달에 큰 도움이 될것 입니다.
3. 반송되는 등기우편물이 줄어 반송료가 절감 됩니다.",2022-09-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 국민제안(1AB-2209-0010164)에 대한 검토 결과를 다음과 같이 알려드립니다

2. 귀하의 민원내용은 ""군청 내 무인우편물, 무인택배 보관함 설치""에 관한 것으로 이해 됩니다.

3. 귀하의 국민제안에 대한 검토의견은 다음과 같습니다.
가. 우편법 제31조(우편물의 배달)에 따라 '우편물은 그 표면에 기재된 곳에 배달한다' 로 되어 있으며,
나. 우편법 시행령 제43조(우편물 배달의 특례)에 따라 '교통이 불편한 도서지역이나 농어촌지역 또는 과학기술정보통신부장관이 필요하다고 인정하는 지역에 공동수취함을 설치 하고 수취함에 배달할수 있으나
다. 우편법 시행규칙 제128조(개별 또는 공동수취함의 설치)에 따라 배달우체국장이 설치한다고 되어 있어 태안군은 설치 대상이 아님을 참고하시기 바라며,
라. 태안군청 내 무인택배함 설치는 주거지역과의 거리상 실효성이 떨어져 주거지역 내 무인택배함을 설치하는 것이 적합할 것으로 판단됩니다.

4. 귀하의 소중한 제안과 군정에 대한 관심에 감사의인사를 드리며, 답변내용에 추가적인 설명이 필요하실 경우 태안군청 재무과 최진웅 주무과(041-670-2749)에게 연락주시면 성심껏 안내해 드리도록 하겠습니다. 감사합니다.",2022-10-19,태안군,답변완료
"태안읍사무소 무인우편물,무인택배 보관함 설치에 대한 제안","현황 및 문제점
현재 태안읍에 사는 사람들중에 집에 사람이 없어 등기를 받지 못해 등기우편에 적혀있는 내용이 무엇인지 알지 못한채 반송되는 등 많은 불편을 겪고 있습니다.
개선방안
무인우편물 보관과 무인택배보관이 가능한 무인택배'무인우편물 보관함을 24시간 운영
기대효과
1. 등기우편물을 받기 어려운 시간대에 일하는 직장인,농민,어민들이 하루 생업을 포기하고 우편물을 찾으러 가는 일이 없어져 주민들 삶의질 향상에 많은 기여를 할것으로 기대됩니다.
2. 태안읍사무소에서 보낸 등기우편물의 수취율이 높아져 내용전달에 큰 도움이 될것 입니다.
3. 반송되는 등기우편물이 줄어 반송료가 절감 됩니다.",2022-09-16,"1. 귀하의 가정에 무궁한 발전을 기원합니다.

2. 귀하께서 국민제안하신 내용을 요약하면 주민편의 제공을 위해 태안읍사무소에
무인택배보관함을 설치하여 달라는 내용으로 여겨집니다.

3. 먼저 귀하의 제안에 감사드리며, 현재 수도권과 일부 광역자치단체에서 여성안심귀가와
개인정보유출 방지 목적으로 무인택배함 및 스마트우편함을 설치 운영하는 것으로
알고 있고, 우리 읍에서는 장기과제로 추진방안을 검토해 나가도록 하겠습니다.

4. 귀하께서 제안해주신 질의에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 태안읍사무소 총무팀 김수진 주무관(☎041-670-5502)에게 연락주시면 친절히
안내드리도록 하겠습니다. 감사합니다. 끝.",2022-09-22,태안군,답변완료
"태안군 남면사무소 무인우편물 , 무인택배 보관함 설치에 대한 제안","현황 및 문제점
현재 남면에 사는 사람들이 집에 사람이 없어 등기를 받지 못해 등기우편물을 수령하려면 1. 자차로 왕복 40분 2. 버스로 왕복 2시간이 소요되어 많은 남면주민들이 불편함을 겪고 있습니다.

( 특히 남면우체국이나 남면사무소 남면새마을금고 남면농협 남면수협 처럼 남면에서 발송한 우편물을 찾을때 매우 불편함 )
개선방안
무인우편물보관 과 택배보관이 가능한 무인택배'우편물 보관함을 설치하여 24시간 운영
기대효과
등기우편물을 받기 어려운 직장인이나 하루종일 밖에 나가있어 우편물 수령이 어려운 어민 , 농민들이 하루 생업을 포기하고 우편물을 찾아가는 일이 없어져 주민들의 삶의질 향상에 많은 기여를 할것으로 예상되며

남면사무소에서 보내는 우편물의 수취율 또한 높아지기에 남면사무소에도 득이된다고 생각합니다.

(반송되는 등기우편물이 줄어들기에 반송료 절감)",2022-09-16,"1. 귀하의 가정에 건강과 행운이 가득하시기를 기원합니다.

2. 귀하의 제안은 태안군 남면사무소 무인우편물, 무인택배보관함 설치 가능 여부를 질의하신 사안으로 이해됩니다.

3. 현재 무인안심택배보관함 서비스를 도입하고 있는 지자체는 인구가 많고 무인택배함에 대한 수요가 많은 지자체들로 판단됩니다. 면에서 자체적으로 무인택배보관함을 설치 하는 것은 여건상 어렵다고 판단되오니 군에 문의하여 주시기를 부탁드립니다.

4. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 남면사무소 총무팀 조수현 주무관(☎041-670-5135)에게 연락주시면 친절히 안내드리도록 하 겠습니다. 감사합니다.",2022-09-20,태안군,답변완료
