제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
탄소 중립화로 가기위한 첫걸음,"현황 및 문제점
1. 중고교 학교 앞 편의점이나 슈퍼마켓 그리고 음식점들에서 일회용품의 소비가 광활함.
2. 아파트 분리 수거장이나 원룸 밀집촌에서 쓰레기분리수거가 제대로 이루어지지 않음.
3. 초등학교 입구에 가보면 광범위한 쓰레기 무단 투기가 심심찮게 발견됨
개선방안
1. 개인별 머그컵 지급 및 활용방안 설명.
2. 학부모들의 협조하에 개인 텀블러 사용 권장.
3. 학교 구석에 있는 분리 수거장소를 학교 정문 근처에도 설치하여 무분별한 쓰레기 투기 현상을 미연에 방지.
4. 아파트 분리 수거장과 원룸 밀집촌에 고화질 CCTV 설치 및 운영으로 경각심 제고.
5. 편의점, 슈퍼마켓, 분식집, 음식점, 프랜차이즈 업체에 대한 위생교육을 강화해 일회용품을 줄이는데 앞장서는 곳에 탄소 중립화 표식 부착.
기대효과
1. 머그컵을 시비 교육청 예산의 집행으로 지급하여, 지역 기업 매출 증대 효과 및 개인 위생 강화 효과 기대
2. 지역 기업의 텀블러 사용에 의한 매출 증대 기대
3. CCTV 설치 및 운영에 따른 고용 창출 효과 발생
4. 탄소 중립화 표식 부착으로 선도적 효과 창조
5. 위생교육 강화로 탄소 중립화에서 선두에 서는 지방자치단체로서의 아산시 부각
6. 학교와 시청과 학무모 조직의 유기적 구성에 따른 탄소중립화 교육에서 앞장서는 어른의 모습을 지속적으로 자라는 아이들에게 부각시켜 부수적 교육모델 창조",2022-05-01,"1. 안녕하십니까? 우선'탄소 중립화로 가기위한 첫걸음’을 제안해주신 것에 감사드립니다. 귀하의 제안에 대한 재검토 결과를 다음과 같이 알려 드립니다.

2. 귀하께서 제안 주신 개선방안 중 ‘개인별 머그컵 지급 및 활용방안 설명’에 대하여 아산시 관내 학생 수(초, 중, 고 48,251명), 머그컵의 휴대성과 파손 가능성 그리고 예산을 고려하면 머그컵 지급은 현실적으로 어려움이 있음을 알려드리며 ‘학부모 협조하에 개인 텀블러 사용 권장’에 대하여 가정통신문 등을 통한 학부모 안내 등은 각 학교 관할 사무임을 알려드립니다.

3. 또한 환경 관련 교육은 현재 아산YMCA 내 아산지역 환경교육센터 및 읍면동 이통장 회의 등을 통하여 1회용품 사용 및 재활용 관련 사항을 홍보하고 있음을 알려드립니다.

4. 귀하께서 제안 주신 개선방안 중 ‘학교 내 분리수거장 정문 쪽 설치’와 관련하여 학교 내 시설의 이동, 설치 등에 관한 업무는 해당 학교 및 관할 교육청 소관 업무임을 알려드립니다.

5. 귀하께서 제안 주신 개선방안 중 ‘아파트 분리수거장과 원룸 밀집촌에 고화질 CCTV 설치’와 관련하여 아파트 분리수거장 CCTV설치는 아파트 내부 처리 사항으로 입주자 대표회의 동의를 받아서 아파트 자체적으로 설치해야 하는 사항임을 알려드리며 원룸 밀집촌 CCTV 설치의 경우 자원순환과에서 현재 쓰레기 다량 발생 지역을 중심으로 클린하우스와 같이 설치 및 운영하고 있으며 쓰레기 불법 배출에 대하여 단속 및 지도하고 있음을 알려드립니다.

6. 귀하께서 제안 주신 개선방안 중 ‘위생교육 강화를 통한 1회용품 감소’와 관련하여 아산시에서는 한국외식업중앙회 협조를 통한 1회용품 사용규제 및 관내 식품접객업소 대상 1회용품 사용규제 안내 공문 발송 등을 통해 홍보하고 있음을 알려드리며 탄소 중립화 표식 부착에 관해서는 별도로 규정된 규격 등의 부재로 인하여 부착이 어려움을 알려드립니다.

7. 다시 한 번 귀한 의견 주심에 감사드리며, 귀하의 가정에 행복과 건강이 가득하길기원합니다. 기타 문의사항은 아산시 자원순환과 재활용팀(☎041-540-2756)으로 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다. 끝.",2022-05-23,아산시,답변완료
"빵의 도시 천안, 케이크 협업개발로 비용 줄여서 축하문화 보급해요","현황 및 문제점
생일 날, 특별한 날에 우리들은 케이크를 앞에 두고 서로를 소중하게 여기는 문화가 있습니다.
또는 스스로를 축하하기도 합니다. 그런데 케이크 가격은 점점 올라서 일반 국민들에게는 부담이 되고 있습니다.
그래서 여러 빵 업체들이 협업하여 혁신적인 케이크의 개발이 필요하다고 보면서 천안시에 제안합니다.

천안시 제안이유: 천안시 ‘베리(Berry) 베리(Berry) 빵빵데이’ 축제자료를 보았습니다.
출처: 기사일자 2022.03.31. http://www.aflnews.co.kr/news/articleView.html?idxno=224195
천안시 제과업계와 딸기 농가의 상생 지원으로 지역경제에 활력이 된 사례였습니다.
지역 제과업계 44개 참여업소별 10% 할인,천안 딸기로 만든 수제 딸기잼 증정 등의 행사였습니다.

(그래서 제가 제안하는 내용이 협업이 가능할 수도 있겠다고 생각하였습니다.)

그리고 한 가지 자료를 더 확인하였습니다.
출처: 기사일자 2022.01.20 http://www.newstnt.com/news/articleView.html?idxno=128368
충남 천안시와 대한제과협회 천안시지부는 빵의도시 활성화 사업의 일환으로 관내 제과점 영업주 대상 제과업 역량 강화를 위한 세미나를 개최.
처음 열린 이번 세미나는 지역 우수농산물 소비확산과 소규모 제과점 경쟁력 강화를 주제로 지역 농산물인 제철 딸기를 활용한 빵 개발과 협력 네트워크를 구축하는 자리였다.
이날 제과 기능장이자 대한제과협회 천안시지부장은 자신이 몇 년에 걸쳐 연구 개발한 레시피 중 딸기쨈, 팡도르, 딸기케이크, 딸기브리오슈 등 10여 개 제품의 제빵기법을 회원들과 공유했으며, 제빵 전반에 걸친 상품 포장방법 개선 및 기술력 향상을 위한 의견을 나눴다.
이날 세미나에 참석한 한 제과점 대표는 “세미나를 통해 제빵기법에 대한 새로운 내용을 알게 되었고 상품 포장방법까지 세밀하게 배울 수 있어 좋았다”며 “이런 기회가 자주 있다면 작은 제과점에게도 많은 도움이 될 것 같다”고 말했다.

이런 자료들을 확인하면서 천안시에 제안하게 되었습니다.
그리고 현재 밀 관련 경제상황을 보면 협업은 필요한 상황입니다.

**밀 관련 경제기사 요약.
* 러시아와 우크라이나는 세계 밀 수출량의 약 29%로 양국의 밀 수출 제한과 이에 따른 밀 가격 상승의 여파가 국내 식품 기업뿐만 아니라 소상공인·자영업자들에게까지 그대로 미치고 있는 실정.
* 식품 대기업들은 가격이 급격히 오르기 전 미리 밀을 대량 구매해 !당장은 영향이 적은 편.
* 대기업과 달리 밀을 미리 구매해 보관할 수 없는 소상공인·자영업자들 입장에서는 가격 상승의 충격,
* 전쟁이 끝난다 하더라도 농지가 많이 훼손됐을 것이고, 곡물 생산량을 갑자기 늘릴 수는 없으며 곡물 가격 등 물가가 오르는 추세는 올해 2분기에도 계속될 것.
* 한국농촌경제연구원의 해외곡물시장정보에 따르면 시카고선물거래소에서 밀 선물의 가격은 t(톤)당 405.00달러로, 지난해 말*(283.20달러)보다 43.0% 올랐다.
* 현재 우리나라 영향은 한국소비자단체협의회 물가감시센터는 생활필수품 35개 품목 가격 조사 결과를 발표, 밀가루 평균가격이 1년 새 15.2%나 올랐고 밀가루를 포함한 기초식품 가격은 평균 11.1%나 상승한 것으로 나타났다.

출처.
* 기사일자: 2022-03-30. 몇 달만에 팍팍 올라”…우크라 사태로 밀가루값 폭등 동네빵집도 ‘비명’
https://www.seoul.co.kr/news/newsView.php?id=20220330500128&wlog_tag3=naver
* 기사일자: 2022-03-28. 올해 국제 밀 가격 43% 상승…""요즘 동네 빵집들 '멘붕' 상태""
https://www.yna.co.kr/view/AKR20220328073700003?input=1195m
* 기사일자: 2022-04-25. ""밀가루 1년새 15.2% 올랐다""...소비자단체협의회 ""대책 세워라""
http://www.dt.co.kr/contents.html?article_no=2022042502109932102001&ref=naver
개선방안
천안시에서 주도하여 빵집들과 협업하여 일반 보급용 케이크로 가격을 낮출 수 있는 방법들을 연구개발합니다.
*그래서 천안에서부터 케이크 구매부담 줄이기를 시작하여 전국민들이 어려움없이 케이크축하문화를 향유하게하자는 것입니다.
기존의 커피숍 등의 작은 미니케이크를 보완하여 조금 더 크게하는 방법도 있습니다.
재료도 다양하게 활용할 수 있습니다.
올해는 밀의 가격이 올라가고 있고 부족한 상황이기때문에 이러한 상황에서 최적의 국민보급용 케이크를 개발 제작하는 것이 필요합니다.
그래서 국민들이 밀 사태에 대해 어려움을 함께 나누고 공감하면서 생일 등의 축하문화를 이어가도록하는 하는 협업방안입니다.
*지금의 밀 가격 인상으로 인하여 제과업체들이 어려운 상황이므로 천안시에서는 연구개발비용을 간접적으로 지원합니다.
각 제과업체들의 빵, 케이크들을 일정부분 현재물가 또는 추가지원형태로 구매해주면 됩니다. 그리고 이 빵이나 케이크들은 사회취약계층에 배부하면 모두에게 좋습니다.

케이크의 혁신이 필요할 때입니다.
*케이크의 크기나 모양, 재료가 중요한 것이 아니라는 실제 최근사례입니다.
'기사일자 2022.2. 베이징 동계올림픽, 韓 선수단이 받은 '특별한 생일 케이크'
http://kr.people.com.cn/n3/2022/0225/c203093-9962985.html
장자커우 동계올림픽 선수촌 식당에 근무하는 한 직원은 ""한국 선수단 관계자 한 명이 데스크로 와 휴대전화 통역 앱(APP)으로 소통을 시도했다""며 생일자가 있어 혹시 생일 케이크 제공이 가능한지 여쭤봤다고 당시 상황을 설명했다.
하지만 당시 선수촌 식당 메뉴에는 생일 케이크가 없었다. 이때 식당을 돌아보던 장허청(張賀成) 장자커우 동계올림픽 선수촌(패럴림픽 선수촌) 경기장운영팀 식음료서비스부 부주임은 상황을 파악한 뒤 즉시 식당 주방 관계자와 소통했다.
그는 관계자로부터 ""케이크 시트와 크림이 없기 때문에 생일 케이크를 제공할 방법이 없다""는 대답을 들었다.
고민 끝에 식음료서비스부는 방법을 생각해 냈다.
'*케이크 시트 대신 작은 간식을', 크림 대신 과일 잼을 넣어 생일 케이크를 만들기로 했다.
간단한 케이크였지만 이는 한국 선수단에게 깊은 인상을 안겨줬다.
허베이(河北)성 장자커우(張家口) 동계올림픽 선수촌에 입주한 한국 선수단은 A4 용지에 한글과 영어로 이 같은 문구를 담아 감사의 마음을 전했다.
Thank you very much
감사합니다!
we can have a great birthday!
- sunkyu choi (korean sport olympic commttee)

* 참고용어. 케이크 시트 :생크림을 바르거나 장식을 하기 전의, 케이크의 기본적인 몸체가 되는 빵.
기대효과
1. 많은 시민들의 소중한 생일 등의 축하문화향유를 편하게 누릴 수 있게합니다. 그래서 많은 시민들이 힘낼 수 있게 합니다.
*기존의 가격으로 시민들의 구매부담을 줄이면서 밀부족으로 인한 구매어려움도 상대적으로 해결이 되기때문입니다.
2. 지금의 밀 관련된 경제의 어려운 상황에서 소상공인 제과업체들의 어려움도 케이크문화와 연결하여 해결할 수 있습니다.
*적극적으로 제과업체들과 협업하여 문제를 해결한다면 빵의 도시라는 천안시의 위상도 높게됩니다.

3. 천안시와 제과업체들이 연구개발해서 전국의 제과업체들에서도 제작된다면 각 시, 구, 군 등에서도 크게 도움됩니다.
*현재 취약계층의 경우 생일문화를 지켜주기 위하여 각 시, 구, 군에서 지원하는 사례들.
사례1) 천안시 일봉동은 행정복지센터에서 이웃이 이웃을 돕는 나눔 문화 확산을 위한 착한업소 결연사업 협약식.
더드림빵은 '찾아가는 생일잔치'에 참여하며 칠순, 팔순 홀몸어르신 생일 축하를 위해 매월 케이크 4개를 지원하기로 했다.
출처: 기사일자 2022.04.12. http://www.jbnews.com/news/articleView.html?idxno=1358747
사례2) 경기 의왕시 드림스타트는 관내 취약계층 아동 130여 명을 대상으로 '생일 축하 희망배달 지원' 사업을 운영.
관내 거점 제과 업체(3개소)로 생일 대상자가 생일 케이크 교환 쿠폰을 가져오면 수제 케이크와 축하카드를 전달.
(출처:기사일자 2022.02.07. http://www.paxetv.com/news/articleView.html?idxno=137233 )
사례3) 울산 중구 드림스타트가 파란풍차 제과점에서 1월에 생일을 맞은 지역 드림스타트 아동 20명에게 생일 케이크를 선물.
(출처:기사일자 2022.1.14. http://www.sisa-news.com/news/article.html?no=186616
사례4)대전 대덕구 송촌동행정복지센터는 파스쿠찌 대전송촌점과 취약계층 아동·청소년을 위한 생일케이크 후원 협약.
파스쿠찌 대전송촌점은 매월 저소득층 아동·청소년 10가구에 3만원 상당의 케이크를 후원해오고 있다.
(출처:기사일자 2021.10.25 http://www.dtnews24.com/news/articleView.html?idxno=713578
사례5) 대덕구 신탄진동과 베이커리 해밀이 10일 저소득 아동에게 생일케이크를 후원하는 협약
베이커리 해밀은 신탄진동의 저소득 가구, 장애인 가구, 독거노인 가구 등을 위해 매일 평균 5만원 상당의 빵을 기부하고 있다.
출처: 기사일자 2018.09.11. http://www.dtnews24.com/news/articleView.html?idxno=525084

**케이크 관련 참고자료
*케이크는 일상적으로 부유한 계층의 특권이었으나 오늘날 생일 케이크는 생일 축하에 일반적으로 쓰인다.
* 케이크의 기원은 신석기 시대까지 거슬러 올라간다. 최초의 케이크는 지금 우리가 알고 있는 것과는 매우 달랐다.
그것은 밀가루에 꿀을 첨가해 단맛을 낸, 빵에 가까운 음식으로 우묵한 석기에 밀가루와 우유 등 기타 재료를 넣고 섞은 뒤 그대로 굳혀 떼어내는 방식으로 만들어졌으며 때로는 견과류나 말린 과일이 들어가기도 했다.
하지만 일부에서는 고대 그리스로 거슬러 올라가 최초의 케이크는 달의여신 아르테미스의 생일을 기념하기 위해 가난한 제빵사가 만든거라고 주장한다.
*이후 케이크는 이집트에서 빵 굽는 기술이 등장하면서 발전하기 시작했다. B.C. 2000년경 이집트인들은 이미 이스트를 이용한 케이크를 만들기 시작했으며, 때문에 당시의 사람들은 이집트인들을 ‘빵을 먹는 사람’이라고 표현했다고 한다.
당시의 회화나 조각작품들을 보면 밀가루로 빵 반죽하고 있는 모습을 종종 볼 수 있다. 이러한 이집트의 빵 중심의 식문화는 그리스, 로마로 전해져 케이크의 발전에 기여하게 된다.

출처: 위키백과 *생일케이크 *케이크
* https://ko.wikipedia.org/wiki/%EC%83%9D%EC%9D%BC_%EC%BC%80%EC%9D%B4%ED%81%AC
* https://ko.wikipedia.org/wiki/%EC%BC%80%EC%9D%B4%ED%81%AC",2022-05-01,"1. 안녕하십니까? 제안 참여에 감사드리며, 귀하의 제안에 대해 다음과 같이 회신하여 드립니다.

2. 장윤석님께서는 ‘빵의 도시 천안에서 케이크 협업개발로 비용을 줄여 축하문화를 보급하자’는 내용으로 제안해주셨습니다.

3. 귀하께서 제안하신 사항을 검토한 결과는 다음과 같습니다.
우리시에서는 '건강한 빵 만들기 사업'을 통해 관내 제과점 영업자를 대상으로 제빵기술 개발과 지역 농산물 활용에 대한 정보공유를 지원하고 있습니다. 이와 관련 대한제과협회 천안시지부에서 매월 실시하는 당류, 나트륨, 트랜스지방 저감화 실무교육을 통해 제조된 빵을 지역아동센터, 장애인시설 등 사회복지시설에 배부하고 있습니다.
또한, 지역 특산물을 활용하여 건강한 빵 상품 개발을 추진하고 있어, 귀하의 제안내용과 유사한 취지의 사업이 시행 중으로 판단됩니다.

4. 위와 같은 사유로 귀하의 제안을 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 이밖에 문의사항은 천안시 식품안전과 황현정에게(☎041-521-5446) 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다.",2022-05-09,천안시,답변완료
당진시 시내버스 포악함,"현황 및 문제점
운전을 급출발 자제민원을 냈더니 고의적으로 더 몰아대며 비틀어 승객을 다치게 한다.
내릴때도 평소와는 다른 막다른곳에 정차했다
젊은기사가, 안타깝다.
곪무원 시킨듯
개선방안
경기도처럼 버스내부 기사명패게시
기대효과
안전운전",2022-04-28,"당진시청 교통과 박상길입니다.
우선 대중교통 이용에 불편을 드린 점 죄송스럽게 생각합니다.
국민제안에 제기하신 내용으로 시내버스에 버스운전자격증명서(회사명, 기사성명 자격증번호 등)을 게시 운행하고 있음을 알려 드립니다.",2022-05-30,당진시,답변완료
아산방조제에서 인주공단 진입로 관련,"현황 및 문제점
안개 및 흐린날씨에 도로가 잘 보이지 않음
개선방안
고속도로에 사용하는 도로 색상을 표시 요청을 드립니다.
안개 및 어두운 시점에서 도로의 시야을 확보 하고 안전 운전에 좋을것 같아 요청을 드립니다.

아산방조제 -> 인주 산단로 진입로
해안 도로 -> 인주산업단지 진입로

안보여서 사고 위험이 높습니다.
기대효과
안전 운전 및 사고 위험 감소",2022-04-26,"『아산방조제에서 인주공단 진입로 관련』 국민제안 된 건에 대하여 붙임과 같이 검토되었기에 불채택 심사 결과를 알려드립니다.

붙임 1. 국민제안신청서
2. 제안에 대한 관련 부서의견서 1부. 끝.",2022-05-26,아산시,답변완료
교차로 대각선 횡단보도의 우회전 신호등 설치 요청,"현황 및 문제점
■현황
-천안 청당 초등학교앞 대각선 횡단보도의 횡단보도 신호등 점등시 우회전 차량이 횡단보도 중간에 정차 현상 발생.
■문제점
-횡단보도 신호 점등시, 대각선 신호등 발생으로 차량이 횡단 보도에 정차 되어 도보시 방해와 교통 사고 발생 우려됨.
개선방안
■개선방안
-우회전 신호등 설치: 교차로의 대각선 신호등 점등을 미리 알 수 있는 색상 신호등 설치요청.
색상신호등 이란:초록-우회전가능, 주황-정차를 미리 경고, 빨강-정차 표시로 횡단보도 신호등 3초전에 점등
기대효과
■우회전 차량 신호등 설치 효과: 우회전 차량 신호등 설치로 대각선 횡단보도 통행 불편 개선, 횡단보도 교통사고 예 방",2022-04-24,"1. 국민신문고 제안으로 접수한 [교차로 대각선 횡단보도의 우회전 신호등
설 치 요 청 ](1AB-2204-0014506/2AB-2204-0013332)]에 대하여 아래와 같이 답변
드립니다.
가. '대각선 횡단보도 교차로 내 우회전 차량 전용 신호등 설치'는 경찰서 및 도로교통
공단과의 협의가 필요한 사항으로,
나. 법규 상 차량이 우회전 시 정지선에서 일시정지 후 우회전 하게 되어 있어 대각선
보행자 신호등을 확인 후 진행하게 되어있으나, 많은 차량들이 일시정지 하지 않고
진행하여 교차로 횡단보도 위에 정차하는 상황이 발생되는 점을 고려하여,
다. 해당의견에 대해 경찰서 및 도로교통공단과 중장기적으로 제안 필요성을 검토하도록
하겠습니다.
2. 추가적인 설명이 필요하신 경우에는 교통정책과 041)521-5893으로 연락주시면
친절히 안내해 드리겠습니다. 감사합니다. 끝.",2022-05-24,천안시,답변완료
"보령시, 내 손 안의 건강 지킴이 ‘모바일 헬스케어사업’ 대상 연령 확대","현황 및 문제점
보령시, 내 손 안의 건강 지킴이 ‘모바일 헬스케어사업’ 대상자 모집

보령시는 11일부터 스마트폰을 이용한 비대면 건강관리 서비스인‘모바일 헬스케어사업’ 참여자

100명을 선착순 모집한다고 밝혔다.

모바일 헬스케어 사업은 모바일 앱과 활동량을 체크할 수 있는 스마트밴드를 통해

간호사·영양사·운동전문가가 상시 건강 모니터링과 분야별 건강 상담을 제공하는 맞춤형

건강관리 프로그램이다.

참여 대상은 스마트폰을 사용하는 만 19세 이상, 만 55세 이하 보령시민으로 근무지가

보령인 직장인도 신청이 가능하다.


참여희망자는 전화 또는 방문을 통해 사전 검사예약이 가능하며, 시는 신체계측 및

혈액검사 결과에 따라 대상자를 최종 선정해 참여방법을 안내할 예정이다.
문의:보건소 건강증진팀(041-930-5961)

개선방안
개선방안으로;
연세 드신 분들의 건강이 더 염려된다는 점을 감안할 때,
1. 연령제한을 두지 않는 방법

2. 연령을 70세까지 하는 방법이 있습니다.
기대효과
연세 드신 분들의 건강이 더 염려된다는 점을 감안해 주셨으면 좋겠습니다.",2022-04-24,"1. 국민신문고 국민제안(신청번호 1AB-2204-0014237) 관련.
2. 제안개요
○ 민 원 인: 안○희
○ 접수일자: 2022. 4. 25.
○ 처리기한: 2022. 5. 24.
○ 내 용: 보령시 모바일 헬스케어 사업 대상 연령 확대
3. 답 변(채택)
○ 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(신청번호 1AB-2204-0014237)에
대한 검토 결과를 다음과 같이 알려드립니다.
○ 귀하께서 제출하신 제안의 내용은 ""보령시 모바일 헬스케어 사업 대상 연령 확대""에 관한 것으로 이해됩니다.
○ 귀하의 제안에 대한 검토 결과는 다음과 같습니다.
모바일 헬스케어는 모바일 앱과 스마트밴드를 활용한 비대면 건강관리 서비스입니다. 특히, ICT를 활용하는 사업으로 모바일 앱 관심도·이용도가 높고 스마트 기기 및 모바일 앱 사용 미숙으로 인한 다수탈락자 발생 최소화를 위해 만19~55세 보령시민(고혈압, 당뇨, 고지혈증 질환자 및 약물복용자 제외) 선정기준에 따라 사업을 추진하고 있음을 알려드립니다.
○ 추후, 모바일 앱 이용률을 분석하여 대상자의 연령 기준을 점차 확대할 예정이오니, 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 보령시보건소 건강증진과 김보영 주무관(☏ 041-930-5961)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2022-04-29,보령시,답변완료
공동주택(아파트) 주차 민원 위원회 신설 검토의 건,"현황 및 문제점
1. 공동주택(아파트)의 주차 문제가 심각함을 넘어 이웃간에 분쟁이 되고 있음
2. 법정 주차 대수의 부족으로 새벽에 귀가하는 직장인들은 주차공간이 없어서 병행 주차를 함으로 인해 주차 민원이 발생 되고 있음
3. 관리사무소나 경비원들의 업무 폭증을 유발함
개선방안
1. 주차 민원을 전담하는 시청 산하 주차위원회(가칭) 신설 적극 검토 요망
2. 관리사무소와 입주자 대표회의와 가칭 주차위원회를 통해 지상에 주차타워 신축을 적극 지원
3. 습관적으로 2중 주차를 하는 차량에 대해 가칭 주차위원회에서 적극적인 행정지도 요망
기대효과
1. 입주자들의 차량이 원활한 주차공간 확보를 통해 갈등 요소 해소
2. 아파트 가격 상승의 기대 효과
3. 불법 주정차 행위의 근절",2022-04-24,"① 시정발전에 많은 관심을 가져주셔서 감사드립니다.
② 귀하께서 공동주택(아파트)의 불법주차 및 주차난 해소방안을 제안해 주셨습니다.
③ 공동주택 내 무단주차는 사유지에서 벌어지는 행위로 도로교통법 및 공동주택관리법 등에 해당 사항을 단속할 만한 근거가 마련되어 있지 않아 제안을 불채택하였음을 알려드립니다.
④ 다만 국민권익위원회의 ‘공동주택 등 사유지 내 주차갈등 해소방안(의안번호 제 2022 - 127호)’에 따라 사유지 내에서 발생하는 주차 갈등 해소를 위한 개선방안을 국토교통부와 법무부, 경찰청, 지방자치단체에 마련하도록 권고하여 향후 사유지까지 주차단속 범위에 늘어날 법적 근거가 마련되면 제안의 재검토가 가능할 수 있음을 알려드립니다.
⑤ 기타 궁금한 사항이나 문의 사항은 아산시청 공동주택과(☎041-540-2988)로 문의 하여 주시기 바랍니다. 끝.",2022-05-10,아산시,답변완료
국지도 제68호선 금산군 비단로 359 앞 교차로 교통표지판 보조표지 설치 제안,"현황 및 문제점
1. 안전하고 쾌적한 도로환경 조성에 힘쓰시는 모든 공직자 여러분께 감사인사 드립니다.
2. 금산군 비단로 359 로보티머 앞 교차로 교통표지판에 보조표지 설치를 제안합니다.
가. 현황: 현재 해당 교차로에 붙임1~3 과 같이 보조표지가 없는 표지판이 설치되어 있음. 이때 아인리에서 교차로에 접근하면 우회전을 하여 오리정길(국도 제13호선)과 주공2단지 상가로 진입할 수 있는데, 붙임1의 표지판에 보조표시가 없어 운전자들이 오리정길과 주공2단지 모두를 비보호 우회전 가능 구간으로 혼동하는 경우가 발생하여, 적색 신호에도 주공2단지 방면으로 우회전 하는 경우 발생.

개선방안
나. 개선안1: 붙임1~3의 표지판에 도로교통법 시행규칙 별표6의 일련번호 407번을 부착하여 '직진신호시'에 주공2단지 상가방면으로 우회전 하도록 규정.
다. 개선안2: 붙임4와 같은 보조표지 신설. Youtube 한문철TV 14933회(2022. 2. 26.)(https://youtu.be/tnW6_0Rfxo4)에 소개된 표지판으로, 이와 같이 좌회전 및 우회전 신호가 들어와야만 주공2단지 방면으로 우회전 할 수 있음을 표기.

붙임1. 표지판1
붙임2. 표지판2
붙임3. 표지판3
붙임4. 보조표지(경기도 안산)
기대효과
다. 기대효과: 차량 운전자들의 혼돈을 줄여 교통사고 예방에 도움을 주고 운전자들 간 오해를 줄일 수 있음.",2022-04-22,"1. 귀하의 무궁한 발전을 기원하며 국민신문고(1AB-2204-0013621) '교통신호등 표지판에 보조표지 추가설치 방안'에 대하여 다음과 같이 답변드립니다.

2. 귀하 제안의 요지는 아인택지사거리에서 진행하는 차량이 주공아파트 2단지 방향(평안교회 방향)으로 진입 시 운전자에게 정확한 정보제공을 위해 교통신호기 표지판에 보조표지를 추가로 설치에 관한 것으로 이해됩니다.

3. 이와 관련하여 금산경찰서와 협의 검토한 결과 이 지역에 신호기 방향 표지판에 보조표지를 추가로 설치할 경우 운전자의 혼란을 초래할 수 있다는 의견으로 검토되었음을 알려드립니다. 다만 이 지역의 교통상황을 주기적으로 점검하여 필요시 보조표지를 추가 설치하도록 하겠습니다.

4. 금산군정 발전을 위한 관심과 제안에 감사드리며 기타 문의사항이 있는 경우 건설교통과 교통행정팀(☎041-750-2734)로 연락주시면 성심껏 답변드리겠습니다. 감사합니다.",2022-05-12,금산군,답변완료
시내버스 좌석 너무 불결,"현황 및 문제점
너무 더러움
개선방안
매달 청소의뢰
기대효과
위생
건보료 1조 절감",2022-04-22,"안녕하세요.
당진시청 교통과 박상길입니다.
우선 대중교통 이용에 불편을 드린 점 죄송스럽게 생각합니다.
귀하께서 제기하신 시내버스가 너무 더러워 매달 청소을 해달라는 내용으로
당진여객에서는 청소하시는 분을 고용하여 시내버스 노선 운행 종료 후 매일 청소을 하고 있음을 알려드립니다.",2022-05-30,당진시,답변완료
농식품 바우처 그림의떡 당진시 악날,"현황 및 문제점
사용처가 전자바우처 온라인주문 꾸러미배송
나오지만 일부 고가 단일상품 온라인주문만 가능하고
당진시는 꾸러미배송(온라인상 여러상품 묶음배송)은 불가능하다
온라인주문시 주소입력후 바우처 사용불가
당진시는 온라인도 전화주문도 악착같이 차단시켜 현장방문만이 가능하다
결과적으로 영양부실을 가속시킨다.
개선방안
온라인상 묶음배송 주문가능(꾸러미배송)
이동식단말기 결제가능
기대효과
차없는 약자 편의제공
그림의떡 같은 식품바우처개선",2022-04-20,"1. 국민신문고 국민제안(1AB-2204-0011953)와 관련됩니다.
2. 위 제안에 대한 검토의견을 다음과 같이 회신하고자 합니다.
가. 온라인몰 묶음 배송 개선 제안
→ 농협몰을 통하여 구매할 시 각 지역에 있는 농협에 있는 상품이 배송되는 시스템으로 묶음 배송은 어렵습니다. 현재 농림축산식품부에서 수혜자분들의 편의를 개선하기 위하여 더 많은 공급처 모집을 계획하고 있으므로 이에 따라 온라인 주문 시 묶음 배송도 기대할 수 있을 것으로 보입니다.
나. 전화주문 시 이동식 단말기 결제 개선 제안
→ 농협 본사에 문의 결과 농식품 바우처 사용 가능 품목(신선 채소 및 과일류, 흰 우유, 신선 계란, 육류, 잡곡, 꿀)을 구매할 시 농식품 바우처 카드를 이용한 이동식 단말기 결제가 가능한 것으로 답변 받았으며, 해당 농협 하나로마트를 통해 필요한 조치를 완료하였습니다.
3. 농식품 바우처 사업은 현재 시범 사업 단계로 많은 시행착오를 거치고 있는 점 양해 부탁드리며 시민의 편의를 위하여 점차 개선할 수 있도록 노력하겠습니다. 감사합니다. 끝.",2022-05-23,당진시,답변완료
