제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
신정호 아트밸리 카페 거리 활성화 제안,"현황 및 문제점
현재 온라인 어플(카카오톡 선물하기 등)을 이용한 선물을 주고받는 경우가 많습니다. 그러나 이는 프랜차이즈 업체를 중심으로 소수의 대기업에 기능이 한정되어 있습니다. 이를 아산시의 특성을 고려하여 지역사회와 연계하여 활성화시킬 수 있는 방안을 제안하고자 합니다.
개선방안
현재 아산시는 역점 사업으로 ‘신정호 아트밸리’ 활성화를 추진하고 있습니다. 특히 신정호 아트밸리의 경우 카페 거리가 활성화되어 있어 SNS나 인터넷을 활용하여 홍보가 잘 이루어지고 있고, 남녀노소 많은 이들이 찾는 장소입니다.
앞서 현황과 문제점에서 지적한 바와 같이 온라인을 이용한 상품권 거래는 소수의 프랜차이즈에 집중되어 있는 상황입니다. 하지만 신정호 카페 거리에는 프랜차이즈 업체가 아닌 일반사업체 카페가 원활하게 운영되고 있습니다. 온라인 거래가 활발히 이루어지고 있는 요즘의 소비 상황을 고려하였을 때, 신정호 카페 거리에서도 온라인 거래를 사용할 수 있도록 아산시만의 어플 혹은 프로그램을 개발하여 소비가 원활하도록 하는 방안을 실시했으면 합니다.
기대효과
지역 사회와의 연계를 통한 경제 활성화가 가능해지고, 온라인 거래가 활발히 이루어지는 현재 상황에서 신정호 아트밸리가 좀 더 활성화될 수 있을 것으로 기대됩니다.",2023-02-06,"<답변 내용>

○ 안녕하십까? 아산시청 기획예산과 제안업무 담당자 남지연 주무관(☎041-540-2104)입니다.우선 귀하께서 보내주신 소중한 제안에 감사드리며, 다음과 같이 답변드립니다.

○ 귀하의 제안 요지는 다음과 같이 보여집니다.
- 기존어플 활용 또는 신규 어플 등 개발을 통해 신정호 카페거리 '선물하기' 시스템 도입

○ 우선, 기존 시(지역경제과)에서 사업추진을 위해 사용하고 있는 어플리케이션은 충청남도 공식 지정 배달앱인 ‘소문난샵’과 지역상품권 사용을 위한 ‘CHAK’ 어플이 있으나, 소문난샵은 충청도민에게 제공하는 플랫폼으로 별도 구역을 설정하여(신정호) 어플을 활성화 하는 것엔 무리가 있습니다. 또한 CHAK 어플 또한 조폐공사 시스템을 사용하고 있어 발명 권한이 없으며, 현재로서는 지역상품권 CHAK 어플의 상품권 선물하기 기능만이 사용가능합니다.

○ 결과적으로 시 자체 어플을 개발하여 ‘선물하기’ 시스템 도입을 검토해야 하는데, 이는 시스템 개발 및 보급을 위해 수반되는 예산 대비 실효성 등을 종합적으로 검토하여 중장기적으로 검토해야 할 사항으로 판단됩니다.

○ 향후 시에서 유사 어플개발 계획이 있다면, 본 제안을 적극적으로 수용하여 ‘선물하기’ 기능 추가 등의 검토를 하겠습니다.

○ 이에 따라 귀하의 제안을 불채택 하오니, 널리 이해하여주시기 부탁드립니다. 감사합니다.",2023-03-13,아산시,답변완료
난지도에 가로수 식재를 요청합니다...,"현황 및 문제점
1,2021년10월에 소난지도~대난지도를 연결하는 연도교가 준공되었으나

2,도로공사만 하고

3,가로수식재를 하지않아

4,도로가 환경이 너무 황량하고 미관상 심히 좋지않고

5,나무는 심어놀고 많은 시간이 지나야 자리를 잡는 관계로 시급히 진행을 요합니다.
개선방안
1,개인적으로는 왕벗꽃나무를 식재하기를 원합니다만

2,검토하셔서 더좋은 수종이 있으면 협의결정했으면합니다.

3,소난지도선착장~대난지도해수욕장구간
기대효과
1,10대명품섬 소난지대난지도의 자연경관이 한껏 개선되어져

2,외부관광객의 방문이 활성화되고

3,시일이지나면 나무가 자리를잡아 명소가 되어진다.

4,볼것도없는 섬에 그나마 이런 노력이라도 해야 개선이 이루어지지 않을까 사료됨.",2023-02-01,"<답변 내용>

○ 안녕하십까? 아산시청 기획예산과 제안업무 담당자 남지연 주무관(☎041-540-2104)입니다.우선 귀하께서 보내주신 소중한 제안에 감사드리며, 다음과 같이 답변드립니다.

○ 귀하의 제안 요지는 다음과 같이 보여집니다.
- 기존어플 활용 또는 신규 어플 등 개발을 통해 신정호 카페거리 '선물하기' 시스템 도입

○ 우선, 기존 시(지역경제과)에서 사업추진을 위해 사용하고 있는 어플리케이션은 충청남도 공식 지정 배달앱인 ‘소문난샵’과 지역상품권 사용을 위한 ‘CHAK’ 어플이 있으나, 소문난샵은 충청도민에게 제공하는 플랫폼으로 별도 구역을 설정하여(신정호) 어플을 활성화 하는 것엔 무리가 있습니다. 또한 CHAK 어플 또한 조폐공사 시스템을 사용하고 있어 발명 권한이 없으며, 현재로서는 지역상품권 CHAK 어플의 상품권 선물하기 기능만이 사용가능합니다.

○ 결과적으로 시 자체 어플을 개발하여 ‘선물하기’ 시스템 도입을 검토해야 하는데, 이는 시스템 개발 및 보급을 위해 수반되는 예산 대비 실효성 등을 종합적으로 검토하여 중장기적으로 검토해야 할 사항으로 판단됩니다.

○ 향후 시에서 유사 어플개발 계획이 있다면, 본 제안을 적극적으로 수용하여 ‘선물하기’ 기능 추가 등의 검토를 하겠습니다.

○ 이에 따라 귀하의 제안을 불채택 하오니, 널리 이해하여주시기 부탁드립니다. 감사합니다.",심사 중,당진시,제안심사
자살을 비롯한 각종 사회 문제(일자리 발굴·창출 등) 예방 환경조성(적극 행정적용) 방안 제안,"현황 및 문제점
수신 적극행정부서인 성과법무팀
제목;
자살을 비롯한 각종 사회 문제(일자리 발굴·창출 등) 예방 환경조성(적극 행정적용) 방안 제안
1> 제안개요.
자살을 비롯한 각종 사회 문제(일자리 발굴·창출 등) 예방 환경조성이 시급함에 비추어 본받을 만한 사례를 찾기 쉽지 않으며, 유익한 방안이 있더라도 적극적으로 추진할만한 곳을 찾기조차 쉽지 않은 실정이다.
특히 공공기관·단체들의 의무규정(지능 정보화 기본법 제1조 제45조 제46;
www.lawnb.com/Info/ContentView?sid=L000000028)을 비롯하여 추진과정 귀책 사유 발생의 우려로 거절 및 지연됨을 고려하여 적극 행정 운영 규정(제1조 제11조 제16조(
www.lawnb.com/Info/ContentView?sid=L000013532)까지, 마련되어 있으면 시급한 실정이다.
개선방안

2> 제안내용
각종 사회 문제의 예방함에 기본 중의 기본인 현황점검과 업무 매뉴얼 관리·운영 파악부터 시대의 특성인 정보화를 바탕으로 한 4차산업(융합화) 환경을 활용하여 적극적(부여군, 자살 예방대책 통했다…자살률 3년 연속 ‘뚝↓’:www.ajunews.com/view/20220526111745342)
으로 추진할 것을 제안한다.
1) 자살을 비롯한 각종 사회 문제 예방을 위한 애로사항 및 희망 사항 접수창구 안내와 현황점검 및 업무 매뉴얼 관리·운영 파악 공유방안 실천
2) 방안으로써는 본 제안자 제안을 비롯하여 현황 관리·운영 등 국민신문고에 제안되어 채택되었거나 제안된 것 증에서 선정하여 활용하자는 것이다.
3) 소요 인력과 재원 구체적인 확보 추진 방안
(1) 자체 기관·단체에서 해결하는 방안
(2) 상급 기관·단체에서 직·간(모방할만한 사례 예시)접적으로 요청방안
(3) 당사지(자살 극복을 위한 노력 자 및 일자리 수요자 등) 간의 논의 환경 제공방안
(4) 관련분야 제안하여 채택 경험자들 간의 논의 환경 제공방안
(5) 제안자 및 관련 공익법인이나 단체 위탁 관리·운영 방안 적용
기대효과
3> 기대효과
1) 사례 예시 발굴·창출 실현 체감 기회 확보 효과를 비롯하여 다문화 가정 및 해외 한국인들 간의 협업 소재 제공 효과와 홍보 소재 제공에 따른 홍보 효과.
2) 일자리 발굴. 창출 효과를 비롯하여 각종 사회 문제 예방 환경조성 효과.
3) 소요 예산 및 인력 확보 방안 적용으로 실효성 체감 기회 효과 등
끝.",2023-01-30,"<답변 내용>

○ 안녕하십까? 아산시청 기획예산과 제안업무 담당자 남지연 주무관(☎041-540-2104)입니다.우선 귀하께서 보내주신 소중한 제안에 감사드리며, 다음과 같이 답변드립니다.

○ 귀하의 제안 요지는 다음과 같이 보여집니다.
- 기존어플 활용 또는 신규 어플 등 개발을 통해 신정호 카페거리 '선물하기' 시스템 도입

○ 우선, 기존 시(지역경제과)에서 사업추진을 위해 사용하고 있는 어플리케이션은 충청남도 공식 지정 배달앱인 ‘소문난샵’과 지역상품권 사용을 위한 ‘CHAK’ 어플이 있으나, 소문난샵은 충청도민에게 제공하는 플랫폼으로 별도 구역을 설정하여(신정호) 어플을 활성화 하는 것엔 무리가 있습니다. 또한 CHAK 어플 또한 조폐공사 시스템을 사용하고 있어 발명 권한이 없으며, 현재로서는 지역상품권 CHAK 어플의 상품권 선물하기 기능만이 사용가능합니다.

○ 결과적으로 시 자체 어플을 개발하여 ‘선물하기’ 시스템 도입을 검토해야 하는데, 이는 시스템 개발 및 보급을 위해 수반되는 예산 대비 실효성 등을 종합적으로 검토하여 중장기적으로 검토해야 할 사항으로 판단됩니다.

○ 향후 시에서 유사 어플개발 계획이 있다면, 본 제안을 적극적으로 수용하여 ‘선물하기’ 기능 추가 등의 검토를 하겠습니다.

○ 이에 따라 귀하의 제안을 불채택 하오니, 널리 이해하여주시기 부탁드립니다. 감사합니다.",심사 중,부여군,제안심사
"용봉산 등산객 맞이 매표소, LED전광판 등 새단장","현황 및 문제점
시골동네 뒷산으로 여겼던 용봉산이 많은 관광객들이 찾는 홍성의 명소가 되기까지 많은 노력을 아끼지 않은 홍성군,민 등 관계자분들의 노고에 감사를 드리며
홍성 12경중 3경인 용봉산은 해발381m로 용의 형상과 봉황의 머리를 닮아 그 기운이 넘치고 수려한 자연경관과 산 전체가 병풍바위, 장군바위, 솟대바위, 거북바위 등 기암괴석이 많아 제2의 금강산이라 불리고, 마애여래입상을 비롯해 마애불, 미륵불, 등 귀중한 문화재 및 용봉사 사찰과 최영장군 활터 등 역사가 살아 숨쉬는 명실상부한 홍성의 관광명소임.

그럼에도 용봉산(구룡대,자연휴양림,용봉초교)매표소는 외벽, 지붕, 노면 등 허름하고 노후되어 매표소를 배경으로 사진한장 찍을 만한 곳이 없어 관광객들의 만족도를 높이지 못하고 있고, 공영주차장에 간이화장실이 없어 장시간 여행후 하차하여 노상방뇨하는 경우도 발생하고 있으며, 사설주차장 이용시 주차관리인의 불친절 등에 따른 불만을 초래하고 있음.
개선방안
1. 노후된 용봉산매표소(3곳)를 사계절에 어울리는 색상 등으로 지붕, 외곽, 노면 등 새롭게 단장
2. ""홍성 제3경 용봉산""이라는 대형 간판과 등산코스를 클릭하면 확인할 수 있도록 ""등산안내 LED전광판"" 제작 설치(산불예방을 위한 인화물질 소지금지 법규 안내 병행)
3. 공영주차장에 이동식 간이화장실 설치
4. 사설주차장 관리인 유니폼 착용 및 친절 안내 주의계도 실시
5. 용봉산 매표소 인근 식당 앞 평상 및 천막 정비 개선 등
6. 용봉산자연휴양림매표소 원활한 관리를 위한 임시주차장 나무울타리 및 보행 유도표지 설치
기대효과
제2의 금강산 용봉산은 주말이면 전국 각지에서 몰려온 등산객들로 가득함
""무족지언이 비우천리"" 라, 조금만 단장해도 그 입소문에 기하급수적으로 늘어 날것은 자명함.
이에 나머지 홍성 11경과 연계되어 관광수입 및 주민소득 증대. 홍성인지도 향상, 따뜻한 동행 행복한 홍성에 기여 할 것임.",2023-01-27,"□ 답변 내용

평소 군정 발전을 위한 고견을 주시는 귀하께 감사드립니다.
제안하신 사항에 대해 다음과 같이 답변드립니다.

o 채택여부 : 채택(일부 채택)

o 사유 : 용봉산을 아껴주시고 지역 발전을 위한 제안에 감사드립니다.
현재 용봉산에 3곳(구룡대, 전시관, 용봉초)에 매표소가 있으며, 2021년 신규 조성한 전시관 매표소를 제외한 구룡대 및 용봉초 매표소를 대상으로 도색 등을 실시하겠으며, 방문객 안내를 위한 LED 전광판 및 음성 안내기(입산 안내, 산지정화 등)를 등산로 입구 등에 설치하도록 하겠습니다.
용봉산 아래 경관녹지 주차장에 이동식 간이화장실 설치 등은 관련법 및 미관상 등의 문제로 인해 설치 등이 불가능함으로 장기적으로 도입 여부 및 대안을 충분히 고려해 보도록 하겠으며, 위와 같은 상황에 따라 귀하의 제안을 일부 채택 하오니 이해해 주시기 바랍니다.
다시 한번 군정 발전을 위한 관심과 제안에 감사드리며, 이와 관련하여 문의 사항이 있으신 경우 산림녹지과 황진호(☎041-630-1419)에게 문의하시면 친절히 답변하여 드리겠습니다.",2023-02-14,홍성군,답변완료
딸기 두둑성형기 한대라도,"현황 및 문제점
농기계센타에는 왜 딸기 두둑성형기가 없는 서산에서 살고 있읍니다
충남서산시 이고 기술센타에도 없는게 많이 있네요 타지역 경우에는 한대씩 가지고 있읍니다
작은 포크레인도 없고 타지역에 비하면 많이 없어요 기타 등등 기술센타는 공유을 안해요
개선방안
장비가 한대라도 있으면 농민들이 아주 편하게 빌려서 사용할수 있고 어른신 경우에는 하지 못하지만
동네에서 자격증을 따고 현장경험있는 사람이 있는데도 장비가 없어서 사용이 안되는데...
그래서 작은포크레인 한대가 있으면 동네 사람들 모두가 편리하게운영 할수 있읍니다
기대효과
일단 장비가 있으면 소문듣고 오는경우가 많이 있어요
농기계 센타에서 보면 동네 선후배 안니면 친구등등
알려지는 시간는 금방 오네요",2023-01-26,"서산시 농업기계 임대사업소에 대한 관심과 참여 감사드립니다.

서산시농업기계임대사업소는 농업기계화촉진법, 동법 시행규칙, 서산시 농업기계 임대사업소 설치운영 조례에 의거 운영하고 있으며,
임대농업기계 구입기종은 관내 농업인을 대상으로 시행하는 [임대농기계 수요조사] 결과를 반영하여 선정하고 있습니다.임대농기계 수요조사는 연중 실시하며 농기계 임대사업소 방문시 참여하실 수 있으시며 수요가 많은 농기계를 대상으로 지역여건 및 임대사업소 여건에 따라 임대기종을 선정, 구입하고 있습니다.

또한, 서산시 농업기계 임대사업소의 임대농기계는 서산시농업기계임대사업소홈페이지(https://seosan.amlend.kr/)에서 확인 가능하시며,굴착기의 경우 중부분소 및 동부분소에 각 1대씩 구비되어 있습니다.
· 서산시농업기계임대사업소 중부분소 : 서산시 성연면 생동사동길 21 / 041-662-3315
· 서산시농업기계임대사업소 동부분소 : 서산시 운산면 홍안벌로 501 / 041-681-1006

소중한 의견 감사드리며, 지역농업 기계화 촉진을 위해 앞으로도 농업기계 임대사업소 운영에 만전을 기하도록 하겠습니다. 감사합니다.",2023-01-30,서산시,답변완료
당진시청사 임시주차장 조성,"현황 및 문제점
○2011년 당진시청사 신축시 주차면수를 800대확보하여 운영 하였으나 현재는 직원 및 방문객 증가로 주차장이 부족한 상황임

○당진시청사 주차장부족으로 차량이용 민원인들이 청사주차장 또는 청사주변을 계속 차량으로 배회하는 상황이 빈번히 발생하여
민원불편이 증가하고 있음
개선방안
○당진시청사 유휴부지인 무궁화동산 일부를 임시주차장 116면을 조성하여 민원불편 해소

붙임 : 위치도 및 계획도면 1부.
기대효과
▪ 시청사 주차장 확보로 시청방문 민원불편 해소 (개선즉시 효과)",2023-01-26,"1. 시정발전에 관심을 가져주시는 귀하의 무궁한 발전을 기원합니다.
2. 귀하께서 제안하신 내용은 당진시청의 주차장이 부족하여 임시주차장을 조성하여 민원불편을 해소하고자 하는 사항으로 판단됩니다.
3. 현재 시청사 주차장은 민원인 불편을 위해서 노력하고 있으며 오전 7시~9시까지 1층 54면, 지하1층 42면을 민원인 주차공간 확보를 위한 주차 차단줄을 시행중입니다.
4. 또한 직원차량 자율5부제를 실시하고 민원인 주차편의를 위해 직원주차장을 가장 바깥쪽인 C구역에 지정운영하고 있습니다.
5. 제안하신 무궁화동산의 경우 시청사 다목적홀 신축이 예정되어 있고 임시주차장조성을 위한 추가 사업비가 소요되는 점등 여러 여건을 감안해야 하며 향후 효율적인 설치 및 주차장 추가설치사업을 다각도로 검토하여 시정발전에 도움이 되도록 노력하겠습니다.
6. 기타 궁굼하신 사항은 당진시 회계과 청사관리팀(☎041-350-3431)로 문의하시면 답변드리겠습니다. 끝.",2023-02-09,당진시,답변완료
계룡시내 교차로 회전교차로 변경 제안,"현황 및 문제점
계룡시내 신시가지(금암동, 대실지구)의 경우 계획도시로서 도로용량이 넓지만 통행량은 일부 첨두시간을 제외하면 적은수준입니다. 하지만 교차로가 너무많아 신호대기로 차량의 불필요한 대기시간이 너무 많다는 단점이 있습니다.
개선방안
계룡대로, 서금암로 일대에 회전교차로를 설치하여 불필요한 차량 대기시간을 줄이고 시민들의 교통 편의성을 증진시킬 수 있습니다.
기대효과
회전교차로는 세종시 등 신도시등에 주로 설치되어있으며 불필요한 신호대기시간을 줄여 차량 교통을 원할히 하고, 교통량이 적은 계룡시에 딱 맞는 신호체계라고 할 수 있습니다.
신호등 설치비용을 아껴 전기요금 등 유지비를 줄일 수 있고 대기질 개선, 교통섬으로 도로 미관개선 효과를 불러일으킵니다.",2023-01-24,"1. 시정발전에 관심을 가져주시는 귀하의 무궁한 발전을 기원합니다.
2. 귀하께서 제안하신 내용은 당진시청의 주차장이 부족하여 임시주차장을 조성하여 민원불편을 해소하고자 하는 사항으로 판단됩니다.
3. 현재 시청사 주차장은 민원인 불편을 위해서 노력하고 있으며 오전 7시~9시까지 1층 54면, 지하1층 42면을 민원인 주차공간 확보를 위한 주차 차단줄을 시행중입니다.
4. 또한 직원차량 자율5부제를 실시하고 민원인 주차편의를 위해 직원주차장을 가장 바깥쪽인 C구역에 지정운영하고 있습니다.
5. 제안하신 무궁화동산의 경우 시청사 다목적홀 신축이 예정되어 있고 임시주차장조성을 위한 추가 사업비가 소요되는 점등 여러 여건을 감안해야 하며 향후 효율적인 설치 및 주차장 추가설치사업을 다각도로 검토하여 시정발전에 도움이 되도록 노력하겠습니다.
6. 기타 궁굼하신 사항은 당진시 회계과 청사관리팀(☎041-350-3431)로 문의하시면 답변드리겠습니다. 끝.",심사 중,계룡시,제안심사
홍성군내 행정정보 알림톡 서비스 추진,"현황 및 문제점
현재는 본인이 관심있는것에 대해서 홍성군에 찾아가서(군청혹은 홈페이지, 광고물등) 알아보는 방식입니다
이에따라 지원사업 혹은 공지사항등의 신청기간이 만료되어 신청을 못하고 정보를 못 얻는 군민들이 많이 발생됩니다.

개선방안
현재는 홍성군내 행정 정보 카카오톡 소식만 볼수있는데, 좀더 확대되어 여러 유형의 정보를 알림톡형식으로 받아봄

1. 알림 서비스를 받고싶은 사람은 사전에 신청을 하여 카카오톡으로 알림 서비스 제공받음
2. 알림 서비스의 카테고리를 만들어 분류별로 받고싶은것만 선택하여 받을수있도록 셋팅
예) 문화,축제,관광, 공연, 교육, 전시, 공고, 고시, 지원사업, 정책과별 공지사항 및 사업, 농업지원사업등
기대효과
본인이 관심있는것에 대해서 홍성군에 찾아가서 알아보는서비스가 아닌 홍성군에서 알림톡으로 배달해주는 서비스 추진
정보에 빠른 홍성군이 되어 홍성군민의 행복 지수가 향상되어 더욱더 살기좋은 홍성군으로 도약함

꼭 행정정보 배달 서비스가 추진되어 스마트하고 편리한 홍성군이 되었으면 좋겠습니다.",2023-01-17,"국민신문고에 제안된 사항을 붙임과 같이 답변하고자 합니다.

1. 제안출처 : 국민신문고
2. 접수일자 : 2023. 1. 26.
3. 제안내용 및 검토의견

접 수 번 호
제 안 내 용
검 토 의 견
1AB-2301-0008366
홍성군내 행정정보 알림톡 서비스 추진
불채택


붙임 1. 국민신문고 제안신청서 1부.
2. 국민신문고 답변 1부. 끝.",2023-02-03,홍성군,답변완료
국민건강보험공단 생애주기별 건강검진과 함께하는 치유미니팜,"현황 및 문제점
기존의 미니팜들은 홈파밍적 요소들 즉 수확의 기쁨, 직접 재배하기에 믿고 먹을 수 있는
점을 강조하고 있다. 이러한 기존의 미니팜들은 고객의 라이프스타일로 시장세분화하여 경쟁사는 많고 시장은 작은 레드오션 속에서 경쟁하고 있는 실정이다.
개선방안
이에 자사는 국민들이 이미 인지하고 있는 연령별 자주 발생하는 질환에 대해 검진하고, 조기에 발견해 치료 및 관리하는 것을 목표로 하는 국가사업인 생애주기별 건강검진 항목들을 미니팜에 연결하여 20대는 만성 간 질환, 30대 여성은 갑상선, 40대~50대는 5대암, 60대 이후로는 치매 및 퇴행성질환에 효과가 있는 작물들로 치유미니팜을 구성하여 20대에서 60대 이후까지의 국내시장을 선점할 수 있는 혁신적인 아이템을 제안하고자 한다. 미니팜을 구성하는 기능성 작물은 다음과 같다. 바질: 바질시드는 토코페롤이 풍부하여 지방간을 예방하고 해독하는 기능 딸기: 산딸기, 블랙베리, 크랜베리 등 베리류에는 갑상선 기능에 도움이 되는 항산화 물질이 풍부하게 함유
브로콜리, 케일: 암 예방효과가 있는 10여종의 십자화과 채소를 이용한 실험에서 케일과 브로콜리가 가장 높은 암 예방 및 항암효과
금강애기기린초: 농촌진흥청에서 자생식물인 ‘기린초’ 잎이 치매 증상의 하나인 인지기능장애를 완화하는 효과가 있음을 전임상실험을 통해 확인
기대효과
코즈 마케팅(Cause Marketing)이란 기업이 환경, 기아, 빈곤, 보건 같은 사회적 이슈를 기업의 이익 추구를 위해 활용하는 마케팅 기법으로, ‘대의 마케팅’이라고도 불린다. 신발 하나를 구매하면 아프리카의 아이들에게 신발 하나를 선물할 수 있다고 홍보한 탐스 슈즈는 3년 만에 4,000% 매출을 올린 것처럼 장기적인 경기 침체 속에서도 사회적인 공익을 위해서라면 선뜻 지갑을 여는 소비자들이 있기에 수원시는 이 사업을 통해 높은 수익뿐 아니라 좋은 브랜드 이미지까지 얻어내는 두 마리의 토끼를 잡는 효과를 기대할수 있다.",2023-01-16,"국민신문고에 제안된 사항을 붙임과 같이 답변하고자 합니다.

1. 제안출처 : 국민신문고
2. 접수일자 : 2023. 1. 26.
3. 제안내용 및 검토의견

접 수 번 호
제 안 내 용
검 토 의 견
1AB-2301-0008366
홍성군내 행정정보 알림톡 서비스 추진
불채택


붙임 1. 국민신문고 제안신청서 1부.
2. 국민신문고 답변 1부. 끝.",심사 중,계룡시,제안심사
규암초등학교 주정차 감시카메라 관련,"현황 및 문제점
어린이 보호구역은 도로교통법으로 인하여 365일 24시간 주정차가 금지된곳으로 알고 있습니다 .. 그저 학교앞이라서 주정차 한다고 해서 이렇게까지 민원을 넣지는 않을거에요 ... 그곳은 편도2차로가 시작되는 시작 지점입니다. 그런데 2차로에 주차가 되어 있는 관계로 2차선을 타고 오던 차량이 1차선으로 합류을 하거나 1차선을 물고 주행을 하게 됩니다 .... 그래서 사고가 날 위험이 많은곳입니다 ... 그곳에 감시카메라가 달려있어서 평일에는 주정차을 하는 차량이 없습니다. 문제는 휴일이나 주말에 문제가 심각합니다 ... 감시카메라가 운영이 안되는것을 알고 그곳에 주차을 해놓는 차량이 있습니다. 그차량을 피할려다가 사고도 날뻔했고요 1차선을 물고 피해서 운전 하다보니 신호 미조작으로 딱지도 받기도 하는곳입니다... 또한 버스 정류장이 있는데 주차해놓은 차량때문에 승객이 확인이 안되고 버스가 2차선에서 다시 1차선으로 진입 했다가 2차로로 다시 제 진입하는 일이 빈번하게 일어나고 있습니다. 때론 승객이 확인이 안되서 버스정류장을 지나칠때도 있었습니다. 이렇게 불편하고 사고 위험도 많은곳이라 개선을 위해 민원을 넣고 건의을 해보았지만 군수 재량으로 하는것이라 자기는 힘이 없다고 이대로 운영을 해야 한다고 답변을 받았습니다 ... 위험을 예방하고자 건의을 한건데 군수 재량이기때문이기 때문에 딱히 자기네가 해야 할것은 아니라고 합니다.. 이런 행정 답변들이 문제인듯 합니다
개선방안
어린이 구역은 24시간 365일 주정차 금지 입니다. 군청도 이점을 알고 주정차 감시카메라을 설치 하였습니다..
평일만 운영하는게 아니라 24시간 365일을 운영하였으면 합니다.
기대효과
365일 24시간 감시카메라가 운영이 된다면 어린이 구역에 주차 하는 사람들이 줄것이며 그로인해 교통 체증이 감소하고 사고 위험이 낮아질뿐만 아니라 운전하는 사람도 스트레스을 적게 받을 뿐만아니라 안전운전을 할수 있을거라고 생각합니다.. 또한 그곳에 버스 정류장이 있어서 버스가 1차선에 갔다가 2차선으로 다시 차선을 변경을 할 필요도 없고 안전하게 승객을 태울수 있으며 정류장에 승객이 있는지 없는지 확인도 가능할 것 이며 안전운행에도 도움이 될 것입니다.",2023-01-13,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 : 2AB-2301-0006760)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 ‘규암초 어린이보호구역 불법 주·정차로 인한 불편, 규암초 어린이보호구역 고정식 주·정차 단속 카메라(CCTV)의 단속시간 및 주말·공휴일 연장운영’으로 판단됩니다.
4. 귀하의 교통안전을 위한 소중한 관심과 제안에 공감하는 바입니다.
5. 다만, 우리 군 어린이보호구역 불법주정차 단속 CCTV 운영 시간은
학생들의 등·하교 시간, 주민 불편 사항, 타 시군의 어린이보호구역 주·정차 단속 운영 현황을 종합적으로 고려하여 현재와 같은 단속 시간을 운영하고 있음을 알려드립니다.
6. 앞으로 군민들께서 불편한 지점으로 지적해주신 부분에 대해서 더욱 깊이 고민해 원활한 교통통행과 보행자의 안전을 지키는 주·정차 단속을 진행할 수 있도록 노력하겠습니다. 답변 내용에 대한 추가 설명이 필요한 경우, 부여군청 경제교통과 차량관리팀(041-830-2282)으로 문의하시기 바랍니다. 감사합니다. 끝.",2023-01-27,부여군,답변완료
공유 킥보드 무단방치 문제,"현황 및 문제점
전동 킥보드(공유 킥보드) 이륜차량이 길거리에 무단방치 되어있어 군민의 보행 불편을 초례하고 발에 걸려 넘어지는 안전을 위협 할 수 있음.
개선방안
공유킥보드 전용주차구역을 지정하고 공유킥보드 대여업체와 업무협약을 체결하여 지율 정비 권고와 시정 지시 요구 이후 무단방치 된 공유킥보드를 견인 후 견인료 부과.

요약

1. 공유킥보드 전용주차구역 지정
2. 대여업체에 자율 정비 권고와 시정 지시 요구
3. 무단방치 된 공유 킥보드를 견인하고 견인료 부과
기대효과
군민 안전 보장, 군민 불편 해소, 안전한 보행환경 조성, 도시 미관을 높일 수 있음",2023-01-12,"1. 귀하의 가정에 행복과 건강이 가득하길 기원합니다.
2. 귀하께서 제안해주신 '공유 킥보드 무단방치 문제'와 관련하여 검토 의견을 다음과 같이 알려드립니다.
3. 개인형 이동장치(공유킥보드) 이용안전 환경 조성 및 군민의 안전 보장을 위하여
관내 업체에 자율정비 권고 및 이용자에 대한 홍보 강화하겠으며, 도로교통법상
개인형 이동장치 안전수칙 미준수 이용자 단속을 부여경찰서와 협의를 통해 강화해 나가도록 하겠습니다.
4. 다시한번 불편을 드려 죄송하게 생각드리며, 답변 내용에 대한 추가 궁금한 점이 있으시면 부여군청 경제교통과
교통행정팀(041-830-2277)으로 연락주시면 친절히 안내해드리겠습니다",2023-02-07,부여군,답변완료
