제목,내용,작성일자,답변,답변일자,담당부서
집 앞 인도 보도블럭 보수 해주세요,"중앙로 330-3 건물 앞 보도블럭 보수 2021.2.1일 민원 접수 했습니다.
4개월이 지났는데 보고정비사업 추진되도록 검토 한다더니 아직 진행이 되지 않는 건가요?
지금 점점 더 보도 블럭들이 부수어 지고 있습니다. 지나가는 사람들도 인도가 불편하여 도로로 걸어 다닙니다.
조속히 보수처리해 주시기 바랍니다.",2021-06-21,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2106-0816402)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「중앙로 330-3 파손보도블럭 정비」에 관한 것으로 판단(또는 이해)되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 파손된 보도블럭으로 인하여 인도 이용에 불편함이 있을 것으로 판단되며,
- 본 사안에 대하여는 현장 확인 및 귀하가 송부한 사진 자료 등을 참고하여 보수공사를 실시 할 예정임을 알려드립니다.
- 다만, 공사 구간이 협소하고, 파손된 구간이 많으며, 인접한 건축물 진출입에 대한 도로점용허가 여부 등 확인이 선행되어야 함에 따라, 공사를 위해서는 다소 시일이 소요됨을 사전 안내드리오니 이점 이해하여 주시기 바랍니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-28,도로관리과
위험목 제거 조치,"저는 경기도 광주시 도척면 도척로 379-41(진우리 388-6)에서 (주)지오퓨어텍 이라는 소규모 제조업 회사를 운영중에 있습니다.
다름이 아니오라 저희 회사는 인접한 구거부지(진우리 987번지)를 점용허가 받고 사용중에 있는데 구거부지와 또한 인접한 산68 임야에
벗나무 및 아카시아 나무 수개가 가늘고 길게 자라 언제라도 전도 및 부러질 위험한 상황에 있습니다.
첨부된 사진에서와 같이 작년(20년 9월)에 그중 한개가 주차장으로 사용중인 구거로 쓰러져 정원수 여러개가 피해를 입었습니다.
금년에도 위험목으로 인하여 차량 및 인명 사고를 일으킬 가능성이 점점 높아져 지난 21년6월4일 광주시 산림과에 전화로 민원을 제기하였습니다만
해당 담당자는 민원 건수가 너무 많아 장마기간 전에는 조치를 할수없다는 답변이었습니다.
장마가 다가 올수록 위험공포증에 매일 시달리고 있는 형편이오니 조속한 조치를 요청합니다.",2021-06-21,"1.안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2106-0805374)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 민원내용은 ""진우리388-6 부근 산68번지 위험수목 제거요청""에 관한 것으로 이해(또는 판단)되며 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 요청하신 해당수목은 도척면 진우리 산68번지 사유지에 생립하고 있는 수목으로, [산림자원의 조성 및 관리에 관한 법률]시행규칙 제47조 제1항5호에 따라 수목소유자의 동의를 얻어 제거하여야 할 사항임을 알려드리며,
- 소유자의 동의를 득하여 신청할 경우 우리시에서 제거작업을 검토할 예정임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 산림과 신미정 주무관(☏031-760-4809)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-29,산림과
태전동 3100번 버스 정류장 건의,"안녕하세요. 태전동 쌍용아파트 입주민입니다. 판교로 출퇴근하는 아들과 분당,판교로 종종 외출하는 저희 가족에게 새로 개설된 판교행 3100번 버스는 매우 반가운 소식입니다만, 쌍용아파트에서 가장 가까운 정류장까지 거리가 도보로 족히 1km는 되네요. 버스를 이용하고 싶지만, 편리하게 타기엔 부담되는 거리입니다. 태전동에 새로운 버스노선이 생길때 마다 계속해서 쌍용 및 지웰 입주민의 편의가 제외되는것 같아 많이 아쉽습니다.
그런 가운데, 이번 3100번 현 노선에는 3번 도로 진입전에 버스가 쌍용, 지웰 앞 정류장을 거쳐도 크게 무리 되지는 않을 것 같습니다. 이미 3201, 3202버스 이용시에도 쌍용, 지웰 주민들은 가까운 정류장까지 도보로 20분~25분걸어 나가야하는 고충을 안고있습니다. 즉, 쌍용 주민들은 현재 어느 노선 하나 편리하게 이용하기 어려운 사정입니다. 그나마 집앞노선 1005번과 32번은 배차간격이갈수록 멀어지고 노선은 다른 아파트단지 편의를 감안하느라 엉망입니다. 이러한 쌍용단지 주민의 사정을 감안하시어 판교행 3100번 노선의 개선을 간절히 요청드립니다.
만일 쌍용,지웰앞을 지나가는 것이 어렵다면, 쌍용아파트와 가까운 담안2교 근처에 정류장 추가설치를 요청 드립니다. 현재 3100번이 다니는 길목중에 쌍용아파트 주민을 위해 검토하셨으면 하는 정류장 개설 요청 위치를 사진 첨부 합니다.

더 많은 주민의 편리한 대중교통 이용이 장려될 수 있도록, 현 3100 번 버스 노선에 청소년수련관앞/쌍용,지웰 정류장 노선 추가, 또는 쌍용 근처 정류장 개설을 반드시 적극 검토 해주시길 바랍니다.",2021-06-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0760961)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스승강장 신규 설치 요청”에 관한 것으로 판단 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 버스승강장 이용에 불편을 드려 대단히 죄송합니다.
나. 태전동 697-1번지 일원 버스승강장 신규 설치 요청 사항에 대하여,
다. 해당 위치는 태전동 695-1번지 일원 태전이편한세상2차후문 버스승강장(54183)과의 거리가 가까워 설치가 불가한 점 양해부탁드리며,
라. 태전동 쌍용아파트에서 3100번 버스 탑승을 원하시는 경우 3번버스 탑승 후 태전아이파크.태성초.태전힐스5지구 버스승강장(54182)에서 환승 이용이 가능함을 알려드립니다.
마. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 이동규 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-07,대중교통과
초월읍 학동리 산업단지 추진계획 철회요청,"이미 곳곳에서 불법 소각 및 송전탑, 근처 물류창고로 인해 큰 차들로 잦은 이동으로 인한 소음과 교통체증,매연등으로 인해 몸과 마음에 상처를 입는 동네입니다.
암환자는 점점 늘고 선동초등학교는 바로 옆 큰 냉동창고가 들어오게 되어서 폐교위기가 더 가시화되고 있습니다. 더이상 허가를 내준다면 마을 존재에 존립위기가 오게 될 것입니다 지역 특성상 여러 가문의 집성촌이 형성되어 있습니다. 이 시대에 그것도 경기도에서 이렇게 집성촌을 이루고 살기가 쉽지 않습니다. 깊이 생각하시길...",2021-06-18,"1. 귀하의 가정에 평안과 행복이 가득하시길 기원합니다.
2. 귀하의 민원내용은 “주민의 생존권 위협하는 학동 일반산업단지 추진계획 철회요청”에 관한 것으로 이해되며, 민원사항에 대하여 아래와 같이 답변 드립니다.

○ 회신내용
- 귀하께서 학동 산업단지가 입주하여 유해물질, 공해등 발생으로 생존권이 위협될 것이라는 주민들의 의견에 대하여는, 향후 산업단지계획승인 신청 시 전략환경영향평가 등을 실시하여 한강유역환경청에서 주민들에게 끼치는 영향에 대한 전문적인 검토가 이루어지도록 조치할 예정임을 알려드립니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도시계획과(☏031-760-4557)로 연락주시면 친절히 답변드리도록 하겠습니다. 끝.
",2021-06-30,도시계획과
배달 오토바이가 내는 소음과 매연에 대한 대책,요즘 배달음식 증가로 배달 오토바이가 도로에서 굉음을 내며 연이어 질주하고 있고 아파트에도 수시로 들낙거리며 소음과 매연으로 환경을 위협하고 있습니다. 날씨도 더워 창문을 열고 있으려면 오토바이 굉음으로 인하여 소음공해가 이만저만 한 것이 아닙니다. 친환경정책을 정부에서도 특별한 관심을 가지고 수립하려고 노력하는 이 때 이에 역행하는 배달용 오토바이의 환경파괴 행위를 막기 위한 대책이 있어야 할 것 같습니다. 하나의 대책으로 배달용 오토바이만이라도 지금의 내연기관 오토바이 운행을 금지시키고 배터리를 에너지원으로 사용하는 전기오토바이를 사용하게 하여 이러한 피해를 예방하는 것이 어떨지 대책을 세워 주시기 바랍니다. 배달업도 전문화하여 허름한 골목에 사무소를 열어 수십대씩 오토바이들이 영업활동을 하고 있고 점점 그 수가 증가하여 주변 민가에도 피해를 주고 아파트 주민들도 엄청난 소음과 매연 그리고 횡단보도에서 항상 일어나는 교통위반으로 생활에 큰 피해를 입고 있습니다. 이를 계속 방치하면 큰 문제가 생길 것 같아 민원을 올리오니 양지하여 주시기 바랍니다.,2021-06-18,"오토바이로 인한 생활불편 민원에 대한 답변 회신입니다.
",2021-06-25,환경정책과
버스 뒤로 탑승,"앞에 사람이 줄이 많아서 뒤로 탑승하며 버스카드 태그함
15시 50분 경안동 행정복지센터에서 광주역 가는 2번 버스입니다.
물론 잘못된건 맞습니다.
그런데, 태그를 안한것도 아니고,
뒤로 탑승하지 말라고 기사가 소리를 크게 지르는겁니다. 요즘은 뒤로 탑승이 보편화가 되어있는 상황에서 그러는건 아니라고 생각됩니다.",2021-06-17,"1. 귀하의 가정에 행운이 가득하시길 기원 드립니다.
2. 우리시 대중교통 발전을 위하여 고견주신 점 감사드리며, 귀하께서 건의하신 사항에 대하여 다음과 같이 답변 드리겠습니다.

□ 민원요지
○ 2번 운수종사자 불친절 행위 시정 요청

□ 답변사항
○ 버스교통 불편신고 사항【운수종사자의 승객에 대한 불친절 응대 행위】에 대하여 해당 운수업체 측에 통보하였으며, 운수종사자 의견진술을 토대로 적법여부를 판단하여 행정처분 진행 하겠습니다.
○ 아울러, 불친절한 승객 응대 행위가 근절이 될 수 있도록 해당 운수종사자를 대상으로 친절 교육 및 안전운행 교육을 실시 할 것을 운수업체에 요청하여 차후 동일한 불편사항이 재발되지 않도록 노력하겠습니다.
○ 다만, 앞문 승차, 뒷문 하차가 정석이며, 뒷문 승차 시 또 다른 민원이 발생할 수 있음을 양지하여 주시기 바라며 궁금하신 사항이 있으시면 대중교통과 버스운영팀 안재형 주무관(☎ 031-760-8789)으로 연락 주시면 성심성의껏 답변해드리겠습니다.

붙임 민원상담목록번호 1부. 끝.
",2021-06-18,대중교통과
경안안길 31 주차 문제 석이네 산더미소불고기 사장님 배려심 너무 없어서 주차 문제 엄청 많은,"평강감리교회 교인입니다 주일날 차량 주차 뭇해요 너무 했습니다 불고기집 그아저씨 배려심 너무 없어서 광주시 그아저씨 똑바로 교육 했습니다 주차를 문제 엄청 많은 상가주차장 그아저씨 차량 주차 했습니다 너무 했습니다 상가 건물 상인들 주차를 뭇해요 상인들이 욕많이 나오고 불고기집 그아저씨 주일날 차 주차 뭇 되니까 상가에 상인들이 차 뭇되니까 너무 했습니다 그아저씨 안심이 너무 없어서 상가 건물 상인들 그아저씨 안좋은하다 배려심 너무 없어서 교회 목사님 스트레스 많이 받고 주차 떼문에 스트레스 받고
교인들이 주차떼문에 많이 짜증나고 교회 배려가 안하다 그아저씨 배려심 너무 벌로
주일날 예배 상가주차장 차되 뭇니까 그아저씨 책임감이 너무 없어서",2021-06-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “상가 주차장 이용 관련 다툼”으로 이해됩니다.
3. 귀하께서 신청하신 국민신문고 민원은 「민원처리에 관한 법률」 제21조(민원처리의예외) 8호(사인 간의 권리관계 또는 개인의 사생활에 관한 사항) 규정에 해당되어 처리할 수 없는 사항임을 알려드립니다.
4. 그 밖에 궁금한 사항이 있는 경우 민원봉사과 민원행정팀 박정희 주무관(☎031-760-2803)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 고맙습니다.
",2021-06-24,민원봉사과
공사현장 임금 체불의 건,"본인은 2021년 3월 중순경 이배재터널 상대원터널 확포장 공사현장에서 신한건설과 도급계약을
체결하고 4월 중순경 일을 하여 현장 공사대금은 조속히 집행한다고 하였으나
아직도 차일피일 미루고 있어 답답함에 글을 작성합니다
발주처에서 이에대한 답을 주시길 바랍니다.",2021-06-16,"1. 귀하의 가정에 건강과 행운이 가득하시길 기원합니다.
2. 귀하께서 국민신문고에 접수하신 ""성남~광주간(지방도338호선)도로(1공구) 공사대금 지급일 문의” 사항에 대하여 다음과 같이 회신합니다.

가. 먼저, 공사대금 지급이 지연되어 불편을 끼쳐드린 점 사과말씀 드립니다.
나. 현재 기성검사 계획 및 수행계획이 제출되었으며, 2021.06.23.(수)에 기성검사 후 기성금이 지급될 예정이며 귀하의 공사대금이 직불처리되도록 시공사인 신한건설(주)에 지시하였음을 알려드립니다.

3. 본 도로사업과 관련 더 궁금하신 사항이 있으시면 광주시청 도로사업과(☏031 -760-2937)로 전화주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2021-06-23,도로사업과
임야 용도변경에 관한 적법성,"학동리에 거주하는 주민이자 선동초등학교의 학부모회장으로써 이번 산업단지 조성에 불안감이 커지고 있는 상황입니다. 다른 마을에 비해 학동3리는 주거단지가 잘 형성되어 있고 저도 이곳에 거주하고 있습니다. 빌라도 지어지고 인구유입이 이어지고 있는데 인체에 유해한 산업단지가 들어오게 된다면 기존주민들과 근처 학생들의 건강에 안좋은 영향을 미치게 될 것은 명약관화입니다.
1. 2017년도에 주민들의 강력한 반발로 추진이 무산되었던 것이 다시 어떤 근거로 다시 시작되었는지 궁금합니다.
2. 학동리 140-1번지의 임야가 보존관리지역으로 지역되어 있었는데 2020년 9월에 성장관리방안 수립지역(산업형)공장 설립 승인지역으로 용도변경 되었는데 그 이유를 밝혀주십시오.
3. 주민들도 모르게 깜깜이로 기업들만을 혜택주는 방식으로 개발하는 것이 적법한지도 답변주십시오.
4. 주민들과 주변 초등학교 학생들이 건강하게 살 권리를 해치게 되는 것에 대한 대책이 있는지도 알려 주십시오.",2021-06-15,"1. 귀하의 가정에 평안과 행복이 가득하시길 기원합니다.
2. 귀하께서 신청하신 민원사항에 대하여 아래와 같이 답변 드립니다.

□ 민원내용
가. 2017년도에 무산되었던 학동 일반산업단지가 다시 시작된 사유
나. 2020년 9월에 학동리 산 140-1번지를 성장관리방안(산업형)으로 지정사유
다. 기업만 혜택주는 방식으로 개발하는 것에 대한 적법 여부
라. 주민 및 주변 초교 학생들이 건강하게 살 권리를 해치게 되는 것에 대한 대책

□ 회신내용
가. 다. 와 관련하여,
- 학동 일반산업단지는 2017년 환경부 협의결과 특대고시 제15조에 의해 공업지역으로의 변경 금지 내용으로 회신되어, 동 사유로 산업단지계획승인신청 건이 회송처리 되었으나, 이후 사업시행자가 행정소송을 제기하여 법원의 조정권고(2017.11.16. 법제처의 유권해석이 있기 전에 학동 일반산업 단지에 대한 지정계획 고시된 점 등을 인정. 원고들은 소를 취하하고 피고는 이에 동의한다.) 결과에 따라 2021년 1월 5일 소가 종결(원·피고 양측 동의) 되었습니다.
- 현재 학동산업단지계획승인 신청서가 제출되지 않았으나 향후 관계법령에 따라 적법하게 절차 진행할 예정입니다.

나.와 관련하여
- 성장관리지역의 설정은 도시기본계획 등 상위계획과 성장관리지역별 기존 건축물 유형과 비율 등을 고려하여 특정용도의 건축물이 집단화되어 계획적 개발 유도가 가능한 지역에 대하여는 유도형(주거형, 근린형, 산업형)으로, 그 외의 지역은 일반형으로 계획하였으며, 귀하께서 문의하신 학동리 산 140-1번지가 속해있는 구역(초월37-1, 493,996㎡)의 경우 건축물의 유형 및 분포현황 분석 결과 등 산업형 설정기준에 부합하여 관련 행정절차(입안, 주민열람공고, 도시계획심의 등)를 거쳐 최종 확정된 사항입니다.

라.와 관련하여,
- 산업단지로 인해 선동초교 학생 및 주민들의 건강 우려에 대하여는, 향후 산업단지계획승인 신청 시 한강유역환경청과의 전략환경영향평가 협의를 통해 전문적인 검토가 행하여질 수 있도록 조치할 예정임을 알려드립니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도시계획과(☏031-760-4557)로 연락주시면 친절히 답변드리도록 하겠습니다. 끝
",2021-06-23,도시계획과
집앞 공사로 인해 중학생 아이 비대면수업에 방해가 됩니다,"아침 일찍부터 공사를 시작하여 잠을 잘수가 없습니다
현재 중학생 아이가 오전 9시부터 오후 4시까지 학교도 가지 못하고 비대면 수업을 받고 있는데무더운 여름임에도 창문을 열수 조차 없고 집안으로 들어오는 소음과 진동 먼지로 엄청난 수업방해가 되고 있습니다
청소를 하고 돌아서면 먼지가 싸이고 집 바로 밑에서 이렇듯 공사를 하니 소음기로 측정하는 값은 기준치 이하라지만 하루 종일 온몸으로 고통을 받는 우리로선 골머리가 지근지근 하고 웽소리가 귓전에서 떠나질 않으니 병원에라도 가야 될른지 힘이듭니다 민원 확인해 주시고 해결 부탁드립니다",2021-06-15,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0568667, 1AA-2106-0570399)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “장지동 83-13 상가 신축공사장 소음 및 먼지로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 현장관계자에게 민원사항을 전달하고, 08시 이후 소음발생공정 시작, 소음관리 및 살수철저 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 강병구 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-22,환경정책과
공사 소음및 먼지로 인해 민원 신청합니다,"아침 일찍부터 공사를 시작하여 잠을 잘수가 없습니다
현재 중학생 아이가 오전 9시부터 오후 4시까지 학교도 가지 못하고 비대면 수업을 받고 있는데무더운 여름임에도 창문을 열수 조차 없고 집안으로 들어오는 소음과 진동 먼지로 엄청난 수업방해가 되고 있습니다
청소를 하고 돌아서면 먼지가 싸이고 집 바로 밑에서 이렇듯 공사를 하니 소음기로 측정하는 값은 기준치 이하라지만 하루 종일 온몸으로 고통을 받는 우리로선 골머리가 지근지근 하고 웽소리가 귓전에서 떠나질 않으니 병원에라도 가야 될른지 힘이듭니다 민원 확인해 주시고 해결 부탁드립니다",2021-06-15,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0568667, 1AA-2106-0570399)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “장지동 83-13 상가 신축공사장 소음 및 먼지로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 현장관계자에게 민원사항을 전달하고, 08시 이후 소음발생공정 시작, 소음관리 및 살수철저 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 강병구 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-22,환경정책과
