뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500301.20230329001203005,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001203005,20230329,경상일보,석현주 기자,분양권 전매제한 완화 다음달로 미뤄졌다,정치>행정_자치, 정치>국회_정당,,범죄>기업범죄>거래제한,,,,수도권,"정부,국토위,국토부,국토교통부,국회,국무회의,국토교통위원회,수도권","분양,전매,제한,완화,이달,시행,예정,완화,분양,전매,제한,연기,정부,패키지,의무,폐지,법안,국회,심사,전매,제한,완화,시행,방침,국토,교통부,이날,국무회의,상정,예정,개정안,주택법,시행령,개정안,수도권,공공택지,규제,지역,과밀,억제,권역,지역,6개월,전매,제한,기간,단축,골자,비수도권,공공택지,규제지역,1년,광역시,6개월,지역,전면,폐지,국무,회의,상정,수도,분양가상한제,적용,단지,부과,의무,주택법,개정안,국회,국토,교통,위원회,계류,국토위,30일,심사,예정,전매,제한,완화,폐지,의무,패키지,성격,국회,결정,스텝,의미,국토부,관계자,전매,제한,완화,폐지,의무,연관,국회,추가적,논의,협의,시행,판단","개정안,수도권,규제지역,공공택지,국무회의,주택법,시행령,분양가상한제,6개월,위원회,비수도권,국토위,국토부,비수도,광역시,교통부,관계자,국회,완화,의무,지역,시행,예정,상정","이달 말 시행 예정이던 분양권 전매제한 완화가 다음 달로 연기됐다. 

정부는 ‘패키지’ 격인 실거주 의무 폐지 법안의 국회 심사 이후 전매제한 완화를 시행한다는 방침이다. 

28일 국토교통부 등에 따르면 당초 이날 오전 국무회의에 상정될 예정이었던 주택법 시행령 개정안이 다음 달 초로 미뤄졌다. 

개정안은 수도권의 경우 공공택지 및 규제지역 3년,..",www.ksilbo.co.kr/news/articleView.html?idxno=965667,
01500301.20230329001203006,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001203006,20230329,경상일보,석현주 기자,"울산상공회의소, 소상공인 지식재산권 수호 팔걷어",지역>대전, IT_과학>IT_과학일반, 지역>경기,,,,이윤철,"울산시,울산지식재산센터","울산지식재산센터,울산상공회의소,특허청,울산상의","울산상공회의소,수호,소상공인,지식,재산,수호,울산상공회의소,회장,이윤철,울산지식재산센터,소상공인,브랜드,보호,가치,증대,소상공,IP,지식재산,역량,강화,사업,시행,28일,울산시,특허청,지원,사업,상표,레시피,특허,피해,지식,재산,침해,예방,안정적,성장,추진,울산지식재산센터,소상공인,보유,브랜드,전문,컨설턴트,선행,상표,검토,컨설팅,도형,디자인,상표,출원,지원,브랜드,인식,현장,중심,교육,컨설팅,지원,교육,수료,상표,출원,발생,자부담금,면제,혜택,부여,레시피,디자인,보호,특허,제품,디자,출원,후속,지원,제공,상표,출원,지원,규모,3배,전년,대비,확대,계획,울산상의,사업,규모,확대,수행,인력,충원,한편,지속적,소상공인,지원,유관,기관,간담회,소상공인,단체,소상공인,협약,지원,확대,방침,사업,지원,대상,소상공인기본법,사업자등록증,보유,소상공인,사업자등록증,대표,사업자,등록증,사람,개인,사업자,법인,프랜차이즈,가맹점,대상,제외,사항,울산상,홈페이지,참조,울산지식재산센터,228,문의","소상공인,울산,울산지식재산센터,사업자,사업자등록증,레시피,소상공,등록증,간담회,울산상공회의소,울산시,지식재산,가맹점,자부담금,울산상,부여,이윤철,홈페이지,울산상의,3배,디자,특허청,소상공인기본법","울산상공회의소(회장 이윤철) 울산지식재산센터는 소상공인의 브랜드 보호와 가치 증대를 위해 2023년 ‘소상공인 IP(지식재산) 역량강화 사업’을 시행한다고 28일 밝혔다. 

울산시와 특허청이 지원하는 이 사업은 상표나 레시피 특허 등 지식재산권 침해 피해를 예방하고 안정적인 성장을 돕고자 추진된다. 

울산지식재산센터는 소상공인이 보유한 브랜드에 대해..",www.ksilbo.co.kr/news/articleView.html?idxno=965668,
01500301.20230329001202006,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202006,20230329,경상일보,권지혜,"""울산 공공의료원 불발땐 지방소멸 가속화""",사회>의료_건강, 지역>울산, 지역>경남,,,,,"울산시립노인병,무산","울산광역시,울산,한국개발연구원,기재부,울산시당,울산시,더불어민주당,울산의료원","가속화,울산,공공,의료,불발,지방,소멸,가속,더불어민주당,울산시당,논평,공공의료원,지방소멸,가속화,울산시,경제성,기재부,논리,시민,건강,확보,감염병,예방,안보,위기의식,다음달,울산의료원,예비,재조사,통과,준비,시당,울산광역시,유일,공공의료기관,울산시립노인병원,꼴찌,의료,100개,공공의료기관,1개,꼴찌,공공,의료,기관,비중,1%,병상,비중,지적,시당,한국개발연구원,재조사,노력,발목,위기,평가,울산의료원,경제,0.78,재평가,수치,경제,평가,0.5,하락,제동,위기,기회,확보,예산,물론,공공,의료,확충,실마리,기회,무산,울산,지방소멸,가속화,강조","울산,울산의료원,경제성,지방소멸,공공의료기관,재조사,시당,공공의료원,가속화,위기의식,울산시당,재평가,감염병,더불어민주당,울산광역시,기재부,한국개발연구원,다음달,울산시,1개,울산시립노인병원,의료원,공공,비중,확보,가속,경제,기관,의료,위기,기회,꼴찌,확충,평가,논평,지방,소멸,안보","더불어민주당 울산시당은 28일 논평을 내고 “변변찮은 공공의료원 하나 없기 때문에 지방소멸이 가속화되고 있다”며 “울산시는 경제성만 따지는 기재부의 논리에 휘둘리지 말고, ‘시민의 건강권 확보와 감염병 예방은 곧 안보’라는 위기의식으로 다음달에 있을 울산의료원 예비타당성 재조사를 반드시 통과할 수 있도록 철저히 준비하길 바란다”고 밝혔다. 

시당은 “..",www.ksilbo.co.kr/news/articleView.html?idxno=965651,
01500301.20230329001202002,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202002,20230329,경상일보,전상헌 기자,"""울산민예총 산하위원회 단체 100% 공모 탈락""",지역>제주, 지역>경기, 지역>대구,,,,,"울산,울산시,울산민예총,울산민족예술인총연합","울산,프레스센터,산하위원회,울산시청,울산민예총","울산민예총,산하,위원회,단체,탈락,100%,공모,울산판,문화,예술,블랙리스트,의혹,제기,회견,개최,예고,울산민족예술인총연합,울산민예총,29일,프레스센터,울산시청,프레스,센터,울산판,문화,예술,블랙리스트,의혹,차별,배제,일관,울산시,문화,행정,규탄,기자회견,개최,울산민예총,연말,편성,당초예산,문화,예술,분야,예산,민간단체,보조,상반기,공모,사업,위원회,울산민예총,산하,단체,100%,탈락,울산민예총,기회,예술,표현,억압,박탈,주장,회견,개최,블랙리스트,울산판,문화,예술,의혹,제기,동시,진행,민간단체,공모,사업,투명성,요구,면담,김두겸,울산,시장,촉구,울산,문화,예술,환경,주장","울산민예총,울산판,기자회견,김두겸,울산,민간단체,상반기,블랙리스트,울산시청,울산시,위원회,프레스센터,투명성,울산민족예술인총연합,예술,문화,공모,개최,의혹,표현,환경,주장,제기,단체","‘울산판 문화예술계 블랙리스트 의혹’을 제기하는 기자회견 개최가 예고됐다. 

울산민족예술인총연합(이하 울산민예총)은 29일 오전 11시 울산시청 프레스센터에서 울산판 문화예술계 블랙리스트 의혹과 차별과 배제로 일관하는 울산시 문화행정을 규탄하는 기자회견을 개최한다. 

울산민예총은 “지난해 연말 편성한 2023년 문화예술분야 당초예산과 최근 발표한 민..",www.ksilbo.co.kr/news/articleView.html?idxno=965635,
01500301.20230329001202005,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202005,20230329,경상일보,김두수 기자,"민주당 주요 당직개편, 계파갈등 불 못껐다",정치>국회_정당, 정치>선거, 정치>청와대,,,,"조정식,송갑석,조응천,이,김민석",,"YTN,정책위의장,민주당,정부,청와대,검찰,CBS,SBS,더불어민주당,탕평","민주당,당직개편,계파갈등,지도부,이재명,더불어민주당,27일,당직개편,단행,친명,친이재명,비명,비이재명,논란,계파,대표,비명,조응천,의원,28일,대표,단행,당직,개편,고착화,방탄,이미지,고착,기여,임명직,지명직,전원,의원,라디오,이날,YTN,출연,비명계,요구,교체,당직자들,그동안,방탄,이미지,리스크,대표,사법,분리,비난,근본,해법,대표,압도,지지,당선,대표,차선책,유임,조정식,사무총장,사무총장,기자간담회,검찰,수사,비난,대표,두둔,방탄,방탄,프레임,기여,교체,의원,비명,송갑석,지명직,최고,위원,임명,최고위원,고립무원,처지,고립,걱정,정책위의장,김민석,신임,정책위,의장,CBS,라디오,사무총장,유임,일각,비판,대표,실무,총장,탕평,반박,문재인,정부,청와대,정무,수석,최재성,의원,SBS,라디오,일종,통합,확장적,탕평적,인사,평가,사무총장,교체,점수,공천,내년,총선,미만,청년,후보,혜택,논의,대상,현역,의원,민주당,갑론을박","사무총장,비명계,지명직,탕평,송갑석,청와대,문재인,김민석,더불어민주당,이재명,민주당,당직개편,조정식,최고위원,확장적,간담회,정책위","이재명 더불어민주당 지도부가 지난 27일 주요 당직개편을 단행한 이후 ‘친명’(친이재명)-‘비명’(비이재명) 계파 불균형 논란이 일고 있다. 

대표적 비명계인 조응천 의원은 28일 이 대표의 당직 개편 단행에 대해 “방탄 이미지 고착화에 기여한 임명직ㆍ지명직 전원이 물러났어야 한다”고 깎아내렸다. 조 의원은 이날 YTN 라디오에 출연해 “비명계의 요구..",www.ksilbo.co.kr/news/articleView.html?idxno=965648,
01500301.20230329001202003,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202003,20230329,경상일보,김두수 기자,"尹대통령 ""저출산정책 실패원인 파악해야""",정치>청와대, 사회>여성,,,,,"원희룡,박대출,이관섭,김현숙,이주호,윤석열,조규홍,추경호,이정식",영빈관,"보건복지부,정책위의장,정부,청와대,저출산위,기획재정부,저출산고령사회위원회,고용노동부,국토교통부,교육부,여성가족부,국민의힘","대통령,출산,정책,실패원,파악,윤석열,대통령,취임후,회의,출산,고령,사회,위원회,주재,대통령실,대통령,영빈관,청와대,주재,출산,고령,사회,위원회,회의,과학,근거,정책,냉정,평가,실패,원인,파악,대통령,15년,280조,천문학,예산,투입,출산율,역대,최저,0.78명,기록,위원장,대통령,회의,주재,이날,회의,국민,정책위,의장,국정기획수석,이관섭,대통령실,국정,기획,수석,위원,당연직,추경호,기획,재정부,이주호,교육부,조규홍,보건복지부,이정식,고용노동부,김현숙,여성가족부,원희룡,국토,교통부,장관,참석,2015년,7년,회의,대통령,주재,실효성,정책,논의,본격화,계기,대통령실,보도자료,대통령,저출산,중요,국가,어젠다,정부,민간,합심,복지,교육,일자리,주거,세제,사회,여성,경제,활동,문화,요소,강조,대통령,중요,국가,아이들,믿음,신뢰,국민,막말,저출산,해결,아이들,건강,국가,기본,대통령,제도,실제,현장,적용,점검,언급,중소기업,정규,근로자,다수,노동,약자,보장,출산,육아,휴가,현실,지적,출산,육아,문화,조성,상태,정책,저출산,해결,민간,동참,병행","대통령실,저출산,실패원,근로자,추경호,어젠다,이관섭,당연직,아이들,청와대,위원회,중소기업,조규홍,교육부,노동부,보건복지부,고용노동부,이주호,김현숙,일자리,정책위,원희룡,280조,이정식,교통부,재정부,여성가족부,가족부,본격화","윤석열 대통령은 취임후 처음으로 28일 저출산고령사회위원회 회의를 주재했다. 

대통령실에 따르면 윤 대통령은 이날 청와대 영빈관에서 주재한 2023년 제1차 저출산고령사회위원회 회의에서 “과학적 근거에 기반해서 저출산 정책을 냉정하게 다시 평가하고, 왜 실패했는지 원인을 제대로 파악해야 한다”고 말했다. 

윤 대통령은 “지난 15년간 280조원이라는..",www.ksilbo.co.kr/news/articleView.html?idxno=965639,
01500301.20230329001202004,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202004,20230329,경상일보,김두수 기자,"尹대통령 ""北 핵개발 상황선 단돈 1원도 못줘""",정치>북한, 정치>청와대, 국제>중동_아프리카,,,,윤석열,"서울,북한,용산","북한 인권법,대남 핵위협,정부,북한인권재단,통일부,유엔인권이사회,정상회의,국무회의,교육부,북한","대통령,1원,상황,단돈,윤석열,대통령,서울,용산,대통령실,주재,국무회의,정부,북한,인권,보고서,공개,발간,소식,북한,주민,인권,유린,실상,국제,사회,대통령,북한,인권법,실질적,이행,정부,북한,인권,보고서,제정,북한,인권,비공개,발간,윤석열,정부,공개,발간,대통령,북한,인권법,제정,경과,북한인권재단,출범,북한,인권,보고서,출간,지적,시작,민주주,정상회의,진행,유엔인권이사회,계기,실상,북한,인권,국제사회,공개,통일부,교육부,부처,보고서,발간,계기,실상,북한,인권,부연,대통령,북한,중단,북한,핵개발,추진,상황,단돈,통일부,지시,북한,대남,강도,대응,메시지","보고서,단돈,대통령실,통일부,윤석열,대남,서울,인권법,민주주,정상회의,유엔인권이사회,유엔인권,국무회의,북한인권재단,이사회,교육부,용산,1원,핵개발,국제사회,비공개,북한,인권,대통령,발간,정부,제정,공개,회의,실상","윤석열 대통령은 28일 서울 용산 대통령실에서 주재한 국무회의에서 정부의 북한 인권보고서 첫 공개발간 소식을 알리며 “북한 주민의 처참한 인권 유린의 실상이 국제 사회에 낱낱이 드러나야 한다”고 밝혔다. 윤 대통령은 “이제라도 북한 인권법이 실질적으로 이행돼야 할 것”이라고 말했다. 

정부의 북한 인권보고서는 2016년 북한인권법 제정 이후 매년 비공..",www.ksilbo.co.kr/news/articleView.html?idxno=965647,
01500301.20230329001202001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001202001,20230329,경상일보,경상일보,"[사설]저출산 문제, 국토균형발전으로 풀어야",정치>청와대,,,,,,윤석열,"서울,수도권","정부,저출산고령사회위원회,저출산고령화사회위원회,수도권","저출산,국토균형발전,윤석열,대통령,출산,고령,사회,위원회,회의,참석,대통령,저출산고령화,사회위원회,위원장,회의,주재,2015년,7년,회의,대통령,주재,정부,저출산,인식,관점,대책,마련,의지,표명,이날,대통령,이날,과학,근거,정책,냉정,평가,실패,원인,파악,저출산문제,국가,자치단체,지원금,축하상품,해결,정부,정책,매도,15년,280조,투입,합계출산율,역대,최저,0.78명,저출산정책,변화,저출산,지자체,인기,영합,지원금,해결,대통령,중요,국가,어젠다,정부,민간,합심,해법,해법,효과,마련,복지,교육,일자리,주거,세제,사회,여성,경제,활동,문화,요소,각도,접근,인구감소,국가,존립,인식,총체적,체계적,구체적,접근,우선,저출산,총체,원인,파악,총체,원인,저변,국토균형발전,자리,수도권,지방도시들,인구감소,사실,서울,수도권,인구,과밀,저출산문제,밀접,짐작,수도권,산업단지,조성,주택,공급,방안,연일,수도권,대학,진학,수도권,일자리,반대,수도권,부동산,가격,교육비,아이,감당,지방도시,상대,박탈감,만큼,서울,지역,문화,수준,차이,수도권,인구,청년들,출산,기피,일치,교육,문화생활,수준,일자리,전국적,균등,과열경쟁,양육,출산,기피,국민,삶의질,국토균형발전,대책,결국,정부,비상,각오,방향모색","저출산,수도권,지원금,일자리,서울,국토균형발전,박탈감,인구감소,저출산문제,어젠다,위원회,280조,방향모색,과열경쟁,교육비,삶의질,지방도시,합계출산율,삶의,만큼,축하상품,산업단지,부동산,자치단체,청년들,저출산정책,지방도시들,문화생활,지자체,사회위원회,윤석열","윤석열 대통령이 2023년 제1차 저출산고령사회위원회 회의에 참석했다. 대통령이 저출산고령화사회위원회 위원장이지만 직접 회의를 주재한 것은 2015년 이후 약 7년만이다. 이 회의를 대통령이 직접 주재했다는 것은 정부가 저출산 문제의 심각성을 새삼 다시 인식하고 새로운 관점에서 대책을 마련하겠다는 의지를 표명한 것으로 볼 수 있다. 

이날 윤 대통령은..",www.ksilbo.co.kr/news/articleView.html?idxno=965613,
01500301.20230329001201002,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001201002,20230329,경상일보,전상헌 기자,"울산 남구 치매안심센터, 디지털 인지재활 프로그램 도입",사회>의료_건강, 사회>교육_시험, 사회>장애인,,,,이재혁,"울산,남구,계산","남구보건소,치매안심센터","치매안심센터,울산,남구,치매,안심,센터,프로그램,디지털,인지재활,프로그램,치매안심센터,울산,남구,치매,안심,센터,구민들,강화,기기,치매,교육,디지털,인지재활,프로그램,아이어스,EYAS,운영,아이어스,EYAS,Eye-Ear,Attention,System,약자,안구,운동,시선,추적,연동,경도,장애,치매,질환,진행,대상자들,재활,훈련,치매,예방,효과적,프로그램,프로그램,카메라,이용,첨단,자동,조작,시각,추적,프로그램,참여,거동,불편,노약자,장애인,부담,사용,장점,콘텐츠,치매,예방,재활,영역,구성,영역,지남력,실행력,집중력,시지각기능,계산능력,기억력,분류,영역,자신,영역,선택,집중,훈련,소장,이재혁,남구보건소,치매환자,증가,선제적,치매,예방,프로그램,운영,치매환자,훈련,맞춤,인지재활,중요","인지재활,아이어스,남구보건소,이재혁,남구,울산,치매환자,계산능력,시지각기능,장애인,노약자,집중력,기억력,실행력,대상자들,선제적,경도,구민들,지남력,대상자,치매안심센터,system,attention,eyas,치매,프로그램,훈련","울산 남구 치매안심센터는 구민들의 인지기능 강화를 위해 새로운 기기로 치매 교육용 디지털 인지재활 프로그램 ‘아이어스’(EYAS)를 도입 운영하고 있다. 

아이어스(EYAS)는 ‘Eye-Ear-Attention System’의 약자로 안구 운동과 시선 추적기능을 연동해 인지 저하자, 경도인지장애, 치매 등의 질환이 진행되고 있는 대상자들의 재활 훈련을..",www.ksilbo.co.kr/news/articleView.html?idxno=965610,
01500301.20230329001201001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001201001,20230329,경상일보,전상헌 기자,"울산 울주군 치매안심센터, 무료셔틀버스 운행 접근성 개선",지역>울산, 지역>충남, 사회>의료_건강,,,,조은진,"울산,치매안,은현작동,울주군,웅촌면","치매안심센터,울주군보건소","치매안심센터,울산,울주군,치매,안심,센터,무료,셔틀버스,운행,접근,개선,치매안심센터,울산,울주군,치매,안심,센터,거주자,교통,취약,지역,치매환자,무료,셔틀버스,운행,울주군,치매,안심,센터,웅촌면,은현,작동,위치,이용자,접근성,개소,센터,셔틀버스,활용,송영서비스,제공,송영서비스,제공,치매환자,단기,쉼터,방문,치매,환자,가족,이용자,편의,제공,거리,치매,사각지대,환자,발굴,증가,프로그램,참여,도모,3월,11월,셔틀버스,운행,60세,치매선별검사,치매,선별,검사,감별검사,대상자,최대,감별검사비,지원,계획,소장,조은진,울주군보건소,운행,치매,안심,센터,셔틀버스,이용자,불편,해소,분들,센터,방문,치매환자,가족,완화,경제,부담,서비스,확대,치매,자유,울주군","셔틀버스,이용자,치매환자,치매안심센터,울주군,접근성,조은진,웅촌면,송영서비스,울주군보건소,치매선별검사,60세,울산,은현,검사비,감별검사비,대상자,거주자,감별검사,분들,쉼터,사각지대","울산 울주군 치매안심센터는 교통 취약지역 거주자와 치매환자를 위한 무료 셔틀버스를 운행하고 있다. 

울주군 치매안심센터는 웅촌면 은현작동로 49에 위치해 이용자의 접근성이 떨어져 2018년 센터 개소 이후 셔틀버스를 활용한 송영서비스를 제공해왔다. 

올해도 송영서비스를 제공해 단기쉼터 방문 치매환자와 가족 이용자에게 편의를 제공 중으로 먼 거리로 인..",www.ksilbo.co.kr/news/articleView.html?idxno=965608,
01500301.20230329001201003,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500301.20230329001201003,20230329,경상일보,경상일보,"[사설]안전도시 울산, 드론실증 성패에 달렸다",지역>울산, 지역>경남, 지역>충남,사고>산업사고>원자력사고,,,,"울산,세종시,전주,울산지역,서울,제주,김천,인천,영남알프스,연구단지,성남","울산,울산시,국토부,국토교통부,도심항공교통,UA,기초지자체,항공안전기술원,영남알프스","안전,도시,울산,드론,실증,성패,울산시,재난,안전,도시,구축,드론,적극,활용,국책연구단지,세종시,국책,단지,국토교통부,사업,드론,실증,도시,구축,협약,공동,협력,체결,협약,울산시,4월,11월,8개월,원전사고,원전,사고,산악,수색,구조,분야,모델,드론,활용,실증,울산시,활용,대상,원전사고,산악구조,울산,원전시설,상대적,영남알프스,산악지역,분포,울산,드론,활용,원전사고,수습,산악구조,무리,울산,도시,재난,안전,이미지,구축,실증,바탕,드론,상용,울산,도심항공교통,UAM,역점,드론,활용,울산,지역,UAM,촉매,역할,사업,드론,실증,도시,구축,주관,국토부,항공,안전,기술원,2월,공모,진행,전국,지자체,응모,울산,서울,인천,제주,특ㆍ,광역,지자체,김천,전주,성남,기초지,자체,선정,선정,지자체,협약,공동,협력,8개월,지자체,특성,모델,드론,활용,실증,공유,울산,구축,울산,재난,안전,도시,5가지,사업,5가지,대비,원전,사고,모니터링,고중량,방호,장비,배송,고도,방사능,측정,모니터링,군집,드론,테러,대응,전파,방해,드론,실증,관제센터,연동,영남알프스,조난자,수색,구조,재난,안전,초연결,인공,지능,AI,관제,체계,고도,작업,수색,영남알프스,조난자,구조,실생활,역할,영남알프스,가을,등산객들,조난사고,하루,발생,1000m,봉우리들,영남알프스,조난,드론,활용,수색,구조,성공적,실증,수색,구조,획기적,전환점,마련,드론실증,산업,파급효과,만큼,울산시,최선,실증,능력","드론,울산,영남알프스,지자체,울산시,8개월,원전사고,고중량,국토부,5가지,드론실증,1000m,세종시,uam,산악구조,조난자","울산시가 재난으로부터 안전한 도시 구축을 위해 드론을 적극 활용하기로 했다. 시는 28일 세종시 국책연구단지에서 국토교통부와 ‘2023년 드론 실증도시 구축 사업’ 공동 협력 협약을 체결했다. 이 협약에 따라 울산시는 오는 4월부터 11월까지 8개월 동안 원전사고와 산악 수색ㆍ구조 분야에서 드론 활용 모델을 실증하게 된다. 

울산시가 드론 활용의 대상..",www.ksilbo.co.kr/news/articleView.html?idxno=965612,
01500401.20230329220923003,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500401.20230329220923003,20230329,국제신문,조민희 기자 core@kookje.co.kr,엑스포 실사 맞춰 북항 내달 3일 전면개방,지역>부산, 지역>경남, 지역>울산,,,,,"문화공원,부산포,북항통합개발추진단,동구,차도,부산,친수공원,북항","부산항,댕댕,부산항만공사,국제박람회기구,북항,해양수산부,BIE","엑스포,실사,북항,내달,전면,개방,친수,공원,바다,조망대,개항,시민,부산포,이름,개항,부산,북항,147년,시민,각종,물자,발전,우리나라,산업,북항,부산세계박람회,유치,대역사,주목,해양수산부,부산항만공사,국제박람회기구,BIE,부산,실사일,동구,북항,구역,전면,개방,시민,자유,통행,28일,개방,공간,92만,부지,친수공원,18만,도로,3.1,경관,수로,공중,보행데크,해안,조망대,차도,도보,교량,9곳,문화공원,바다,사이,연결,교량,해안,조망대,북항,해안,경관,사업지,반대,360도,그간,친수공간,도로,안전,행정,절차,이날,개방,전면,기념,부산세계박람회,유치,기원,행사,시민,참여,BIE,부산,현지,실사,기간,4월,3~7일,일원,나흘간,북항,친수,공원,행사,소원,기원,종이배,유등,캠페인,북항,챌린지,반려견,댕댕,그라운드,경관,수로,탐방,카약,체험,북항,역사,사진,전시,히스토리,플리마켓,푸드트럭,어린이,프로그램,밸런스,바이크,구성,유등,캠페인,카약,체험,경관,수로,활용,행사,참여,시민,북항,친수,공간,북항,히스토리,사업,의미,부산항,과거,미래,시민,포토,형태,포토,전시,댕댕,그라운드,구역,북항,구역,기회,제공,행사,마지막,6일,8시,드론,북항,하늘,부산세계박람회,유치,기원,공연,드론,라이트,8분,밤하늘,장식,북항,통합,추진단,관계자,BIE,실사단,부산,방문,북항,의미,공유,시민,열망,세계,박람회,유치","부산,드론,조망대,친수공원,히스토리,bie,관계자,댕댕,플리마켓,우리나라,부산포","1876년 ‘부산포’라는 이름으로 개항한 부산 북항이 147년 만에 시민 품으로 완전히 돌아온다. 각종 물자를 실어 나르며 우리나라 산업 발전을 이끌었던 북항이 2030부산세계박람회 유치로 또다시 대역사를 이뤄낼지 주목된다.
해양수산부와 부산항만공사는 국제박람회기구(BIE)의 부산 실사일인 다음 달 3일 동구 북항 재개발 1단계 구역이 전면 개방돼 시민..",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20230329.33001008683,
01500401.20230329220923002,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500401.20230329220923002,20230329,국제신문,하송이 기자 songya@kookje.co.kr,"민주, 산은 이전 공식반대 내년 부산 총선 빅이슈로",정치>국회_정당, 정치>행정_자치, 정치>청와대,,,,"노무현,정신,문재인,최인호,윤석열,이재명","울산,부울경,부산,부산 홀대,부산지역,경남,수도권","부산시당,민주당,국힘의힘,부울경,민주,더불어민주당,산업은행,중앙당,국민의힘","민주,빅이슈로,공식,반대,내년,부산,총선,시당,당론,진화,더불어민주당,산업은행,부산,공식적,반대,총선,내년,부산,지역,최대,이슈,부상,전망,국민,찬성,vs,민주당,반대,구도,경남,부산,울산,열세,민주당,악재,국민,부산시당,성명,민주당,맹폭,국힘,부산,국가,균형,발전,윤석열,대통령,의지,민주당,협조,꼼수,깡패,막말,측면,국가,균형,발전,수도권,편중,지방,노무현,문재인,정신,이재명,대표,대선,후보,수도,공공,기관,지방,약속,허언,금융,부울경,조선,해양,자동차,산업,경쟁력,강화,유입,청년,인구,강조,민주당,부산시당,반대,당론,진화,당혹,모습,중앙당,브리핑,자료,의견수렴,부산,지역,의견,수렴,부산,홀대,가능성,제기,서은숙,부산시당,위원장,부산,입장,지역,균형,발전,연관,중요,총선,악재,최인호,사하갑,의원,수도,의원,개인,의견,부울,의견,당론,부산,의원,의논","부산,민주당,부산시당,당론,자동차,서은숙,중앙당,부울경,부울,울산,수도권,이재명,문재인,경쟁력,허언,꼼수,가능성,노무현","더불어민주당이 산업은행 부산 이전을 공식적으로 반대(국제신문 28일 자 1면 보도)하면서 내년 부산지역 총선에서 최대 이슈로 부상할 전망이다. 산은 이전을 두고 ‘국민의힘 찬성 vs 민주당 반대’ 구도가 되면 가뜩이나 부산 울산 경남에서 열세인 민주당에는 대형 악재가 될 것으로 보인다.
국민의힘 부산시당은 28일 성명을 내고 민주당을 맹폭했다. 국힘의힘..",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0100&key=20230329.33001008679,
