제목,내용,작성일자,답변,답변일자,담당부서
태전 경남아너스빌앞 cctv 설치 촉구합니다. 불법주차 방치하지 마세요,"태전 경남아너스빌 아파트앞에 cctv설치를 촉구합니다. 굴다리엎, 상가앞 등 공간만 있는 곳에는 불법주차가 기승을 부립니다. 차 사고의 위험이 있음에도, 불법주차를 방관하는 이유를 모르겠습니다. 한달이 넘도록 계속 공용도로에 ㅇ사치 자기집앞인양 주차하는 차들을 볼때면 자괴감이 듭니다. 법대로가 지켜지는 광주시를 기대합니다. 1) 굴다리옆 주차한 얌체운전자 2) 자기집인양 1년을 같은 모습으로 주차하고 있는 영업용덤프들 사진입니다",2023-03-02,"1. 안녕하십니까? 귀하께서 국민신문고(1AA-2303-0015750)에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 '장지동 318-15 태전경남아너스빌 앞 cctv 설치'사항으로 이해되며 검토한 의견은 다음과 같습니다.
가. 귀하께서 요청하신 장지동 318-15번지 태전 경남아너스빌 앞 도로는 2023년 무인단속카메라(CCTV)가 설치될 예정이나, 정확한 날짜를 말씀드리기 어려운 점 양해하여 주시기 바랍니다.
나. 빠른 시일 내 설치하도록 하겠으며, 해당구간에 대해서는 정기순찰을 강화하여 불법주정차 차량들에 대한 지속적인 단속 및 계도 조치를 취하겠습니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 교통과 정재연 주무관(☎031-760-2102)에게 연락 주시면 성심성의껏 답변드리겠습니다. 끝.
",2023-03-08,교통과
경안동 빌라 쓰레기 배출 요령 알려주세요,"23년2월부터 거점 쓰레기배출지를 폐쇄안내하고
있고 28일 저녁에 폐쇄된것을 확인했습니다.
단독주택 집앞에 음쓰통이 놓여 지는것을
보면서 집앞에 내 놓으면 된다는 의미는 이해했습니다.
그런데 길이 막힌 골목의 안쪽 빌라에 살고 있습니다. 도로에서 보면 주차 차량으로 인해 빌라의 입구가 잘 보이지 않는 경우도 있을텐데
우리 빌라에는 음쓰통도 없습니다
길 안쪽의 빌라, 연립주택 등의 일반쓰레기, 재활용, 음식물쓰레기 배출 요령을 공지 부탁드립니다",2023-03-01,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2303-0021366)에 대한 검토 결과를 다음과 같이 알려드립니다
.
2. 귀하의 민원내용은 경안동 문전수거제 시행에 따른 문의로 판단됩니다.

3. 귀하의 민원내용에 대한 검토결과는 아래와 같습니다.
- 기존에 시행하였던 거점배출 방식은 내 집앞이 아닌 공간에 쓰레기를 배출함에 따라 무분별한 투기행위 및 올바른 배출의식 저하 등이 심각하여,
- 내 집 앞 배출(문전수거제) 시행을 위해 단독주택에는 음식물수거용기(25L)을, 다세대주택에는 음식물수거용기(120L)를 순차적으로 배부하고 있으며,
- 일반쓰레기는 종량제봉투 사용, 재활용쓰레기는 투명비닐봉투에 종류별로 담아서 배출, 음식물쓰레기는 음식물종량제봉투를 사용하여 빌라 부지 내 배출하여 주시기 바랍니다.

4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경안동 강찬홍 주무관(031-760-4593)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-08,경안동
태봉로 13번길 불법주차로 교통사고 높습니다,"태봉로 13번길 경남아너스빌 정문은 체육공원에서 오는 차량과 서울.성남.이천으로 가는 차들이 이용하는 곳으로 차량이 빈번하나, 차선은 2차선입니다. 불법차가 있으면 1개 차선으로 좌.우로 가기에 문제가 많습니다. 민원을 올리니, 올해 ccctv설치하여 불법주차를 막겠다고 했는데, 아직도 깜까이네요. 부탁입니다. 저녁시간에 한번 나오셔서 어떤 문제가가 있는지 보셨으면합니다. 법을 지키는 시민이 우대받는 광주가 되기를 바랍니다. 얌체가 없는 광주 기대합니다",2023-03-01,"1. 안녕하십니까? 귀하께서 국민신문고(1AA-2303-0015750)에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 '장지동 318-15 태전경남아너스빌 앞 cctv 설치'사항으로 이해되며 검토한 의견은 다음과 같습니다.
가. 귀하께서 요청하신 장지동 318-15번지 태전 경남아너스빌 앞 도로는 2023년 무인단속카메라(CCTV)가 설치될 예정이나, 정확한 날짜를 말씀드리기 어려운 점 양해하여 주시기 바랍니다.
나. 빠른 시일 내 설치하도록 하겠으며, 해당구간에 대해서는 정기순찰을 강화하여 불법주정차 차량들에 대한 지속적인 단속 및 계도 조치를 취하겠습니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 교통과 정재연 주무관(☎031-760-2102)에게 연락 주시면 성심성의껏 답변드리겠습니다. 끝.
",2023-03-08,교통과
안전불감증 우려,"중대재해법이 시행되고 있는 시기에 광주시 시내 대규모 현장에서 아직도 이런식으로 작업을 진행하다니 이해가 안됩니다.
해당사항 시정조치바랍니다.
1. 휴일 작업 지양부탁드립니다.
데시앙 현장 에서 일요일 6시 반부터 덤프 트럭 흙운반후 적재함 터는 쾅쾅소리가 크게 들립니다.
일요일 작업은 자제 부탁드립니다 꼭필요하다면 소음 유발 장비작업은 9시 이후 부탁드립니다.

2.안전관리비를 어디에 쓰시는지 오늘도 작업자들 안전보호구 미착용이 일어나고 있네요;
거기에 현장에 장비가 3대 운용되고있는데 신호수 배치도 없습니다.
또한 위험물저장소도 보이지 않네요.
h빔 천공시 비산방지망도 없네요.
해당 사항들 과태료 대상입니다.
이정도면 안전교육을 받고 작업을 진행하는 궁금합니다.
광주시는 시골이라 널널하게 대충하자는 식의 공사인가요? 안타깝네요
이런 사소한 하나한가 큰사고로 이루어진다라는건 모든 관리자가 아실텐데 걱정됩니다.
강력히 시정명령 부탁드립니다.

모든사람이 보는 곳의 작업현장입니다. 해당 현장은 공원 설계 디자인 우수상 받은 곳이라고 들었습니다.
과연 시공도 그럴지 지켜보겠습니다.

추후 미시정시 바로 노동부 신고 접수하겠습니다.",2023-03-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0005404)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '중앙공원 현장관리 등'에 관한 것으로 이해 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 공원정책과
- 안전보호구 착용, 신호수 배치 등에 대하여 현장점검을 실시하였고, 중앙공원 민간공원조성 특례사업 시공자 및 감리자에게 행정지도하였음을 알려드립니다.
나. 기후탄소과
- 2023.3.7.(화) 현장방문하여 공사소장에게 민원사항을 전달하고 귀하께서 제출하신 공사 사진을 근거로 행정처분(과태료) 진행중임을 알려드립니다.
- 또한 현장 관계자에게 비산먼지의 발생을 억제하기 위해, 공사장 관리에 만전을 기하도록 행정지도 하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 공원정책과 봉필인 주무관(☏031-760-2652) 또는 기후탄소과 김소희 주무관(☏031-760-5637)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-10,공원정책과
빌라 내 주차장 독점주차 문제,"저희 빌라 세대 중

특정 한 세대가 차량 2대를 이용하여

주차장을 독점하고 있습니다.

차량 한 대는 방치 후, 다른 차량으로 이용하며 차량을 바꿔가며 독점주차를 하고 있습니다.

그로 인해 다른 세대가 불편을 겪고 있습니다.

독점 주차하는 차량 및 세대에 대하여 처분할 수 있는 내용이 있나요?",2023-02-28,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호AA-2302-0877718)에
대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “사유지 내 주차 관련 문제""로 판단되며, 검토의견은 다음과 같습니다.
사유지 내 주차관련 문제에 대해 처분할 수 있는 규정은 없으므로 입주민들의 반상회를 통해 주차 지정석을 지정 하는 방법 등 협의를 통해 해결하시기를 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우, 탄벌동행정복지센터 (☏760-8999)로 전화주시면 친절히 안내하여 드리겠습니다. 끝.
",2023-03-02,탄벌동
"도로가 불법덤프차량에 점령당한 광주시 주택가 도로, 행정력 부재의 전형이네요","태전동 경남아너스빌, 금광아파트 도로가 새벽 6시경에 출근하다보면
덤프트럭에 도로가 점령되어 차량 운행이 안됩니다
광주시에 행정이 있나요?
너무나 답이 없어 할 말이 없네요

한번 지켜보렵니다.
도로가 덤프트럭에 점령되어 있는 것은 광주시 공무원의 관심 부족이 아닐런지요",2023-02-28,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""영업용 화물차량 차고지 외 밤샘주차 위반""에 관한 것으로 판단 되며, 검토한 의견은 다음과 같습니다.
가. 귀하께서 신고하신 지역에 대하여 야간단속을 실시하였으며, 해당지역의 밤샘주차 위반차량이 확인되어 계도·단속을 하였습니다.
나. 또한, 민원내용의 지역에 대하여 지속적인 단속을 통해 위반차량을 적발하여 행정처분 등 조치를 통하여 교행에 불편함이 없도록 노력하겠습니다.
다. 참고사항으로, 영업용차량 차고지외 밤샘주차 단속은 00시~04시 사이 1시간 이상 주차한 영업용 화물차량이 단속대상입니다. (1.5톤 이하 개인화물 제외)
※ 근거법령 : 「화물자동차 운수사업법」 제11조, 「화물자동차 운수사업법」 시행규칙 제21조, 「화물자동차 운수사업법」 시행규칙 제30조, 「광주시 자동차운송사업자 차고지 설치의무 면제 조례」
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 철도화물팀(☏031-760-8784)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 끝.
",2023-03-09,교통과
"곤지암천 옆 현산로, 인도 데크 위 가로수 보호틀을 재정비해주세요","안녕하세요,
경기도 광주시 초월읍 현산로 가로수 보호틀 문제로 민원 신청합니다.
정확한 위치는 곤지암천을 따라 현산로 34 하나님의교회가 있는 삼거리에서부터
현산로 67, 대주피오레, 도평신일아파트 들어가는 입구의 삼거리까지의 현산로 옆 인도의 가로수들입니다.

현산로 인도 옆 데크의 가로수들을 조이고 있는 가로수 보호틀을 재정비해주세요.

몇 년 전에 인도 확장 데크 공사가 끝난 후, 그때 가로수들의 기둥 둘레에 맞게 설치되었던 보호틀이 이제는 가로수들을 조이고 생장을 방해하고 있습니다. 1-2년 전 쯤부터 가로수 보호틀이 가로수를 심하게 조이고 있어서 현재는 틀과 나무 사이에 공간이 적절한 나무보다 그렇지 못한 나무들이 더 많습니다.

이렇게 계속해서 가로수 보호틀이 가로수를 조이는 상황이 방치된다면 가로수들의 생장을 방해할 뿐더러, 더 나아가 이 길을 지나다니는 주민들에게 피해가 갈 수도 있습니다. 그 옆의 무들로47번길 인도 위의 가로수들은 가로수의 뿌리보다 좁은 가로수 보호대로 뿌리가 보도블럭을 들어올리고 인도가 훼손되는 등의 문제가 있습니다. 현산로의 나무들도 더 큰 문제가 생기기 전에 보호틀을 재정비해야 합니다.
현재 현산로의 가로수 뿌리는 데크 아래에 있고 기둥과 가지는 데크 위로 올라와 있는 형태이기 때문에 이대로 더 방치된다면 나무들이 뿌리로부터 정상적인 영양 공급을 받지 못하고 말라죽을 수도 있다고 합니다.
https://m.hankookilbo.com/News/Read/201804050416196813

가로수 보호틀을 교체해주시거나 적절한 조치를 취해주시기를 바랍니다.
감사합니다.",2023-02-25,"1. 우리 시 시정발전에 많은 관심과 애정을 가져 주신 데 대하여 깊은 감사의 말씀을 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2302-0790140) 사항은 ""가로수 보호틀 정비 요청""에 관한 것으로 이해되오며 귀하의 민원 사항에 대하여 다음과 같이 답변드립니다.
- 불편을 드린 점 죄송하다는 말씀을 드리며, 데크 절단을 통해 가로수가 저촉되는 부분을 해소하고자 하며 보수 조치할 예정임을 알려드립니다.
3. 귀하의 민원에 만족스러운 답변을 드리지 못한 점 양해 부탁드리며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 하천관리팀 안태현 주무관(☎031-760-2376)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-28,지역개발과
길거리 나무 베고 있던데요,"https://naver.me/GbcWZXqo

여기 사진 보면 왼쪽에 나무들이랑 풀 없애고 있던데 시청에서 하시는 건가요?
혹시 일반인들이 갈아업고 여기다 밭 만드는건 아닌지 의심되서요.
25일 토요일 아침 8시30분에 목격했습니다.",2023-02-25,"1. 평소 광주시정에 많은 관심을 가져주신데 대하여 진심으로 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2302-0769830)에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하께서 요청하신 경작 의심 대상지에 대하여 현장 확인한 결과 장지3통 마을회관에서 환경정비하였음을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 재산관리과 도로재산팀 성기훈(☏031-760-4863)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-02,재산관리과
"인라인, 농구장 돔 공사",시민체육관 인근 테니스장에 돔 천정 공사 80억 기사를 읽었습니다. 이왕 하는거 그 옆에 있는 인라인장과 농구장에도 조명과 돔 천정 공사를 요청합니다. 어린 학생들의 스포츠활동을 자원하는 의미에서 꼭 인라인장에도 돔 천정이 필요합니다.,2023-02-24,"1. 귀 가정의 평온과 행복을 기원합니다.

2. 귀하께서 국민신문고를 통해 요청하신 민원(1AA-2302-0758409) 내용과 관련하여 다음과 같이 답변드리겠습니다.

가. 민원 요지
- 광주 실내체육관 부지 내 실외 농구장 및 인라인 스케이트장 돔 설치

나. 답변 내용
- 우리시에서 추진 중인 「다목점 돔구장 건립사업」은 실외테니스장, 게이트볼장, 족구장 부지에 다목적 돔구장을 설치하는 사업으로, 현재 설계비 등 예산 확보하여 추진중인 사항으로서,
- 귀하께서 요청하신 농구장 및 인라인스케이트장의 돔 설치의 경우 금번 사업계획에 포함되어 있지 않으며, 향후 관련 체육시설의 설치 및 이용 현황 등 제반사항을 고려하여 장기적으로 검토되어야 할 것으로 판단됩니다.

3. 그 밖의 시설물 공사 관련한 사항에 대해서는 공공사업과 공공사업3팀(☎031-760-2631)으로 문의하시면 성심성의껏 답변해 드리겠습니다. 감사합니다. 끝.
",2023-03-06,공공사업과
일반쓰레기 수거업체 근로자의 건물내 노상방뇨 시정조치 바랍니다.,"안녕하세요. 능평동에 거주하는 시민입니다.
금일 아침 8시경 쓰레기 수거업체 근로자분이 저희 건물 1층 주차장 필로티 내부에 노상방뇨하는 것을 세대분이 목격하였습니다.
위탁업체에 통보하시어 시정조치 부탁드립니다.
아울러 쓰레기 수거하러 오는 아침마다 수거차 세워놓고 큰소리로 웃고 떠들어 소음피해를 받고 있으니 이부분도 지적 바랍니다.",2023-02-24,"가. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려 드립니다.

나. 귀하의 민원내용은 ""생활폐기물 수집운반 환경미화원 노상방뇨 및 고성방가 조치요청""에 관한 것으로 이해되며, 이에 대한 검토 결과는 아래와 같습니다.

다. 광주시 생활폐기물 수집·운반 대행업체로 하여금 동일·유사민원이 발생하지 않도록 행정계도 및 교육실시를 통보하였음을 알려드리니 이 점 양해하여 주시기 바랍니다.

라. 또한, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 자원순환과 이주성주무관(☏031-760-4687)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-02-27,자원순환과
하천 제방 침식으로 위험,"수레실길 하천변 둘레길에 물살로 인한 제방 밑이 침식되어 커다란 구멍이 있습니다
제방위로 집들이 있는데 제방이 붕괴 되지 않을까 걱정됩니다 이제 날씨도 풀리고 비도 많이 올텐데 빨리 조치를 취해 주셨으면 좋겠습니다
사진보다 실제로보면 더 심각합니다",2023-02-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2302-0702737)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""능평동 890번지 일원 수레실천 옹벽 하부 보수 요청""에 관한 것으로 이해됩니다.

가. 하천시설의 파손의 경우 순차적으로 보수 진행하고 있으나, 기존 계약되었던 유지보수 단가공사의 예산이 전액 소진되어 추가 발주를 추진중에 있음을 알려드립니다.
나. 다만, 광주시 전지역에 수해피해 등 요청 민원이 상당하여 해당지역 보수에 상당 기간이 소요될 수 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 하천관리팀 홍연우 주무관(☏031-760-2564)으로 연락주시면 친절히 안내해 드리도록 하겠습니다.
",2023-03-15,지역개발과
청석공원 무료 노상주차장 폐지 금지,"안녕하세요. 경기도 광주 시민입니다.
23년 2월 26일 부터 경기도 광주 청석공원 근처에 경안배수 펌프장 노외주차장(240대)을 설치하여 유료화 하고 근처에 있는 무료 주차장(68대)을 폐지
한다고 합니다. 청석공원 일대(파발로)주변에는 주말에 가족들 및 지인분들과 산책하기 좋은 장소로 무료 주차장을 활용하고 있습니다.
또한 광주 시외버스 터미널이 있어서 주말에 이동시 무료 주차장에 주차후 시외버스를 타고 이동하는 분들도 많이 있습니다.
파발로 근처에는 차량이 많이 다니지 않아서 시민들이 불편하지 않게 지나 다닐 수 있으며 다른 곳 보다 교통사고도 많이 발생 하지 않는 것으로
알고 있습니다.
파발로 주변에 무료 주차장을 폐지 하지 않고 노외주차장(유료)도 사용 하여 보다 많은 광주시민들이 선택하여 청석공원을 이용할 수
있도록 조치하여 주십시요.
감사합니다.",2023-02-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2302-0621018)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 ""청석공원 노상주차장 폐지 재검토 요청""에 관한 것으로 이해됩니다.
3. 귀하의 민원 사항에 대해 검토한 의견은 다음과 같습니다.
가. 노상주차장에 대해 건의주신점 진심으로 감사드립니다.
나. 귀하께서 제기하신 청석공원 노상주차장은 경안배수펌프장 노외주차장 조성에 따라, 파발로상에 설치되어 있는 노상주차장을 폐지하여 중앙로에서 광주대로로 이어지는 교통량 분산효과를 높이고,
다. 청석공원 일대(파발로) 불법 주·정차 및 노상주차 차량으로 인한 시거 미확보에 따른 교통사고를 줄이고 시민들이 안전하게 통행할 수 있는 거리로 개선하고자 하는 사항이오니 이점 널리 양해하여 주시기 바랍니다.
라. 향후 청석공원 일원 주차장 확보를 위해 적극 검토해 나가도록 하겠습니다.
4. 기타 답변 내용에 대한 추가 설명이 필요할 경우 광주시청 교통과 주차관리팀 김대길 주무관(031-760-2101)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-02-28,교통과
흙좀 치워주세요,"안녕하세요
지난 여름 홍수때 저희창고 위 밭에서 흘러내린 토사때문에
스트레스가 이만저만 아닙니다.
그당시 큰 흙만 치워가고 나머지는 청소도 하지 않고 현재 방치된 상태입니다
이 흙들이 맑은날에는 먼지가 너무많이 날리고 비가오면 흙탕물로 골머리가 아픕니다
구청에 전화했더니 동사무소로 하라고 하고
동사무소에서는 대충 얼버무리고 합니다
이거 해결을 부탁드립니다",2023-02-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2302-0611517)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""토사 청소 요청""에 관한 것으로 이해됩니다.

3. 귀하의 요청사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 제기하신 토사 청소 요청과 관련하여, 2023년 2월 24일 해당장소 방문 및 확인결과 사유지(공장용지)로 판명되어 우리동에서는 처리불가함을 알려드리오니 이점 양해하여 주시기 바랍니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광남1동 행정복지센터 총무팀 김상연 주무관(760-1964)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-02-27,광남1동
